,FA_20231206_2H_yeast_1.3.ser#1,FA_20231206_2H_yeast_1.3.ser#2,FA_20231206_2H_yeast_1.3.ser#3,FA_20231206_2H_yeast_1.3.ser#4,FA_20231206_2H_yeast_1.3.ser#5,FA_20231206_2H_yeast_1.3.ser#6,FA_20231206_2H_yeast_1.3.ser#7,FA_20231206_2H_yeast_1.3.ser#8,FA_20231206_2H_yeast_1.3.ser#9,FA_20231206_2H_yeast_1.3.ser#10,FA_20231206_2H_yeast_1.3.ser#11,FA_20231206_2H_yeast_1.3.ser#12,FA_20231206_2H_yeast_1.3.ser#13,FA_20231206_2H_yeast_1.3.ser#14,FA_20231206_2H_yeast_1.3.ser#15,FA_20231206_2H_yeast_1.3.ser#16,FA_20231206_2H_yeast_1.3.ser#17,FA_20231206_2H_yeast_1.3.ser#18,FA_20231206_2H_yeast_1.3.ser#19,FA_20231206_2H_yeast_1.3.ser#20,FA_20231206_2H_yeast_1.3.ser#21,FA_20231206_2H_yeast_1.3.ser#22,FA_20231206_2H_yeast_1.3.ser#23,FA_20231206_2H_yeast_1.3.ser#24,FA_20231206_2H_yeast_1.3.ser#25,FA_20231206_2H_yeast_1.3.ser#26,FA_20231206_2H_yeast_1.3.ser#27,FA_20231206_2H_yeast_1.3.ser#28,FA_20231206_2H_yeast_1.3.ser#29,FA_20231206_2H_yeast_1.3.ser#30,FA_20231206_2H_yeast_1.3.ser#31,FA_20231206_2H_yeast_1.3.ser#32,FA_20231206_2H_yeast_1.3.ser#33,FA_20231206_2H_yeast_1.3.ser#34,FA_20231206_2H_yeast_1.3.ser#35,FA_20231206_2H_yeast_1.3.ser#36,FA_20231206_2H_yeast_1.3.ser#37,FA_20231206_2H_yeast_1.3.ser#38,FA_20231206_2H_yeast_1.3.ser#39,FA_20231206_2H_yeast_1.3.ser#40,FA_20231206_2H_yeast_1.3.ser#41,FA_20231206_2H_yeast_1.3.ser#42,FA_20231206_2H_yeast_1.3.ser#43,FA_20231206_2H_yeast_1.3.ser#44,FA_20231206_2H_yeast_1.3.ser#45,FA_20231206_2H_yeast_1.3.ser#46,FA_20231206_2H_yeast_1.3.ser#47,FA_20231206_2H_yeast_1.3.ser#48,FA_20231206_2H_yeast_1.3.ser#49,FA_20231206_2H_yeast_1.3.ser#50,FA_20231206_2H_yeast_1.3.ser#51,FA_20231206_2H_yeast_1.3.ser#52,FA_20231206_2H_yeast_1.3.ser#53,FA_20231206_2H_yeast_1.3.ser#54,FA_20231206_2H_yeast_1.3.ser#55,FA_20231206_2H_yeast_1.3.ser#56,FA_20231206_2H_yeast_1.3.ser#57,FA_20231206_2H_yeast_1.3.ser#58,FA_20231206_2H_yeast_1.3.ser#59,FA_20231206_2H_yeast_1.3.ser#60,FA_20231206_2H_yeast_1.3.ser#61,FA_20231206_2H_yeast_1.3.ser#62,FA_20231206_2H_yeast_1.3.ser#63,FA_20231206_2H_yeast_1.3.ser#64,FA_20231206_2H_yeast_1.3.ser#65,FA_20231206_2H_yeast_1.3.ser#66,FA_20231206_2H_yeast_1.3.ser#67,FA_20231206_2H_yeast_1.3.ser#68,FA_20231206_2H_yeast_1.3.ser#69,FA_20231206_2H_yeast_1.3.ser#70,FA_20231206_2H_yeast_1.3.ser#71,FA_20231206_2H_yeast_1.3.ser#72,FA_20231206_2H_yeast_1.3.ser#73,FA_20231206_2H_yeast_1.3.ser#74,FA_20231206_2H_yeast_1.3.ser#75,FA_20231206_2H_yeast_1.3.ser#76,FA_20231206_2H_yeast_1.3.ser#77,FA_20231206_2H_yeast_1.3.ser#78,FA_20231206_2H_yeast_1.3.ser#79,FA_20231206_2H_yeast_1.3.ser#80,FA_20231206_2H_yeast_1.3.ser#81,FA_20231206_2H_yeast_1.3.ser#82,FA_20231206_2H_yeast_1.3.ser#83,FA_20231206_2H_yeast_1.3.ser#84,FA_20231206_2H_yeast_1.3.ser#85,FA_20231206_2H_yeast_1.3.ser#86,FA_20231206_2H_yeast_1.3.ser#87,FA_20231206_2H_yeast_1.3.ser#88,FA_20231206_2H_yeast_1.3.ser#89,FA_20231206_2H_yeast_1.3.ser#90,FA_20231206_2H_yeast_1.3.ser#91,FA_20231206_2H_yeast_1.3.ser#92,FA_20231206_2H_yeast_1.3.ser#93,FA_20231206_2H_yeast_1.3.ser#94,FA_20231206_2H_yeast_1.3.ser#95,FA_20231206_2H_yeast_1.3.ser#96,FA_20231206_2H_yeast_1.3.ser#97,FA_20231206_2H_yeast_1.3.ser#98,FA_20231206_2H_yeast_1.3.ser#99,FA_20231206_2H_yeast_1.3.ser#100
-1.01774,103.424,-94.5715,-17.1825,-189.607,-233.179,120.338,151.266,-101.646,-57.8450,59.7838,-76.6046,-92.2600,178.438,-151.348,47.4812,-199.080,-52.3368,-24.1778,119.761,-181.869,23.5606,230.423,60.0092,-99.1105,287.272,-51.0641,146.497,11.8040,74.8587,-0.150818,-173.319,232.238,-109.577,363.636,20.8792,-369.235,-211.212,13.8922,-110.141,47.7856,-18.3138,82.5860,-72.5927,-391.023,-189.911,217.018,94.3401,4.53143,-151.074,-149.337,-13.8262,9.75000,-143.934,-194.048,-197.868,-115.883,-26.8700,-220.815,-149.755,131.383,-224.939,15.4126,6.26709,41.9532,-47.8926,142.264,24.6707,195.754,132.780,47.1084,175.789,-238.141,35.7861,-64.2899,-10.6682,209.566,87.8008,-56.6562,164.191,47.6295,-124.293,70.6613,-74.2311,-50.8749,291.821,-220.979,-79.2571,133.839,-215.672,157.641,-18.7263,-199.599,82.9635,102.100,-73.5807,-16.7138,-97.5435,-198.810,-108.367,66.0344
-1.01367,108.004,-115.305,-17.5626,-178.846,-214.047,105.363,149.310,-112.164,-48.2283,81.7638,-62.2706,-75.9781,181.058,-167.653,55.6004,-173.076,-70.2923,21.8536,119.320,-222.897,27.2062,206.704,64.2852,-119.278,297.459,-54.8586,134.123,40.9589,104.131,-17.0664,-194.180,244.026,-128.348,358.438,16.2059,-391.782,-218.093,4.66620,-108.201,31.1658,8.55518,74.2094,-67.5934,-367.171,-185.309,237.803,48.8402,-2.10413,-165.441,-139.544,-4.37762,10.0263,-143.422,-157.376,-188.788,-128.936,0.297180,-194.385,-171.184,134.025,-227.772,11.9481,22.3832,5.96588,-42.5417,132.292,54.0934,196.865,142.584,39.4757,204.570,-251.373,32.8774,-79.4479,-28.6439,217.567,101.039,-68.0800,166.358,11.3169,-127.552,58.7232,-88.5691,-62.0889,304.319,-214.979,-61.8752,159.525,-179.314,166.301,-6.63190,-209.439,88.9225,80.0186,-108.816,-8.90375,-82.7184,-192.035,-98.3835,51.9821
-1.00960,112.583,-136.038,-17.9427,-172.637,-209.371,90.3875,131.708,-122.682,-38.6116,97.9138,-47.9366,-59.6961,194.706,-184.312,63.7195,-157.231,-88.2479,67.8849,118.879,-253.603,30.8517,167.102,68.5613,-139.445,307.646,-53.0219,114.560,67.5828,126.406,-22.0251,-215.406,243.719,-147.119,355.982,11.5327,-414.329,-218.921,-4.55975,-106.262,14.5461,46.3626,65.8328,-62.5941,-343.320,-180.707,258.588,-1.80457,-22.2367,-179.807,-129.752,-4.54083,10.3026,-132.338,-131.077,-168.932,-141.988,26.8198,-155.505,-192.613,125.711,-230.604,-8.45886,38.4993,-30.0214,-29.0804,122.320,74.1166,197.976,152.387,26.7149,212.146,-246.466,29.9686,-94.6059,-46.6196,225.568,114.277,-62.7125,168.259,-25.6567,-120.045,55.3599,-115.340,-72.6460,307.962,-208.979,-39.5492,166.669,-152.129,174.962,5.46246,-207.946,86.9598,53.9871,-139.155,-1.09369,-67.3499,-177.158,-88.4001,33.7972
-1.00553,117.162,-156.771,-18.3229,-166.428,-204.695,75.4122,114.106,-133.200,-28.9949,100.738,-33.6026,-43.4141,214.369,-200.971,71.8387,-141.387,-106.203,113.916,118.439,-284.308,34.4973,127.501,72.8374,-159.613,317.832,-39.9225,83.6850,94.2067,139.030,-26.9838,-236.632,243.412,-165.889,353.525,6.85950,-436.875,-219.748,-13.7858,-104.322,-2.07373,96.3802,57.4561,-57.5948,-319.469,-176.104,279.373,-52.4494,-42.3693,-194.174,-119.960,0.991882,10.5788,-115.679,-104.778,-149.077,-155.040,53.3423,-106.321,-214.043,117.398,-233.436,-28.8658,54.6154,-66.0088,-5.88672,112.348,94.1396,199.087,162.191,13.9540,219.722,-241.559,27.0599,-109.764,-64.5952,233.568,127.515,-57.3450,170.159,-62.6302,-112.537,46.7198,-147.346,-83.2031,301.486,-202.978,-27.1115,157.513,-134.730,183.623,17.5569,-197.074,75.9435,27.9554,-169.495,6.71643,-51.9814,-153.637,-78.4167,15.6124
-1.00145,144.837,-165.889,-4.40979,-155.098,-201.103,59.0688,95.9338,-152.285,-1.74445,89.8193,-41.4785,-42.4900,235.849,-201.930,83.6824,-128.820,-116.786,141.148,105.802,-296.734,19.2385,87.1823,60.9079,-183.853,325.856,-21.7784,49.6277,126.977,144.176,-13.6334,-249.036,225.592,-199.636,354.432,1.67810,-446.448,-220.355,-28.4463,-104.895,-5.20404,147.924,31.1381,-43.6046,-294.873,-167.062,296.337,-91.2120,-60.5135,-212.125,-113.014,15.3651,13.8795,-97.6253,-80.4377,-117.213,-162.695,70.8406,-50.9121,-223.979,99.6775,-229.468,-52.2377,46.6979,-90.5066,17.8139,95.0663,102.022,205.558,165.867,11.1645,208.602,-220.876,27.2722,-121.066,-73.6348,234.885,144.514,-50.1409,170.991,-88.2581,-98.2438,24.7777,-180.878,-88.9435,278.988,-186.953,-27.5493,128.184,-125.792,195.642,22.8862,-181.415,56.8168,6.53290,-204.277,3.09485,-43.9490,-136.058,-88.2083,-13.5066
-0.997382,172.511,-164.777,9.50330,-143.767,-197.512,42.7253,77.7614,-171.371,25.5060,78.9008,-49.3543,-41.5658,257.329,-202.889,95.5261,-116.253,-127.368,158.463,93.1649,-309.161,3.97961,46.8639,48.9783,-208.094,333.879,7.62830,9.91382,159.748,135.811,-0.283142,-261.440,207.772,-233.382,355.339,-3.50336,-456.020,-220.962,-43.1068,-105.468,-8.33441,199.468,4.81995,-29.6143,-270.277,-158.019,313.301,-118.215,-78.6577,-230.076,-106.068,29.7382,17.1802,-79.5718,-56.0977,-85.3481,-170.350,78.0251,4.49695,-233.915,81.9573,-225.500,-75.6095,38.7805,-115.004,41.5145,77.7849,109.904,212.028,169.544,8.37491,197.482,-200.192,27.4844,-132.369,-73.8530,236.202,161.513,-42.9368,167.549,-113.886,-83.9506,2.83563,-214.411,-84.1746,256.490,-170.927,-37.8754,89.0755,-126.639,207.662,28.2156,-165.756,37.6902,-5.85974,-239.058,-0.526733,-35.9167,-118.479,-97.9998,-42.6255
-0.993309,200.186,-169.419,23.4164,-127.885,-202.594,26.3819,59.5889,-190.456,52.7564,67.1495,-57.2302,-40.6416,267.154,-203.848,107.370,-103.685,-137.951,167.101,80.5280,-297.501,-11.2792,18.2369,37.0488,-232.335,330.972,42.6663,-29.8000,195.049,118.399,13.0671,-273.844,189.952,-267.129,355.873,-8.68475,-445.340,-221.569,-57.7673,-106.042,-11.4648,251.012,-21.4982,-15.6241,-239.355,-148.976,332.854,-130.641,-85.2330,-234.646,-99.1224,44.4673,20.4810,-61.1697,-31.7576,-43.3824,-178.005,76.1854,59.9060,-243.852,53.9455,-221.532,-98.9813,30.8631,-139.502,65.8234,60.5034,98.9863,218.499,173.220,5.58533,186.362,-179.508,10.0721,-143.671,-70.7632,237.519,178.511,-35.7327,153.690,-139.514,-69.6573,-19.4362,-240.091,-67.2545,233.359,-154.902,-57.4718,55.0605,-142.165,219.681,33.5449,-149.511,17.9977,-5.27185,-260.786,-4.14825,-27.8843,-100.360,-107.791,-71.2280
-0.989237,227.860,-174.061,37.3295,-121.107,-207.677,10.0385,41.4166,-209.541,80.0068,55.3981,-65.1061,-39.7175,276.980,-204.807,119.213,-91.1183,-148.533,165.823,67.8912,-285.841,-26.5380,0.198303,25.1193,-256.575,328.065,77.7043,-63.8573,224.566,95.1963,26.4175,-286.248,172.131,-300.875,356.406,-13.8662,-434.660,-222.176,-72.4278,-106.615,-14.5952,302.556,-47.8163,-1.63385,-220.342,-139.934,346.490,-131.307,-91.8083,-227.746,-92.1766,59.1965,23.7817,-42.7677,-7.41766,-1.41675,-185.661,64.0320,115.315,-253.788,25.9336,-217.564,-122.353,22.9457,-164.000,90.1323,43.2219,88.0691,224.969,176.897,2.79575,175.242,-158.824,-7.34015,-154.974,-67.6735,238.836,195.510,-28.5286,131.283,-165.141,-55.3641,-41.7081,-260.536,-45.0798,210.229,-138.876,-86.9566,21.0456,-157.691,231.701,38.8743,-133.265,-1.69482,-4.68396,-273.812,-7.76984,-19.8519,-82.2412,-117.583,-99.8303
-0.985164,249.163,-175.506,45.5659,-126.847,-225.409,-2.20038,23.2441,-208.559,107.704,40.8705,-70.5443,-51.9934,273.773,-208.599,124.737,-94.0646,-144.993,152.355,71.3743,-260.417,-41.1505,-7.91364,6.79889,-269.049,313.545,106.642,-92.0223,235.522,75.8539,40.2660,-301.573,159.099,-327.883,350.710,-23.3675,-416.132,-219.756,-81.2746,-94.1219,-25.2196,333.750,-73.7567,2.18732,-224.775,-139.032,348.416,-121.071,-98.8656,-207.944,-60.2789,77.9601,28.4783,-25.9921,24.2985,29.9988,-187.148,40.2758,156.342,-266.209,-3.62756,-210.920,-140.854,7.40527,-164.857,113.022,34.7517,70.6896,218.417,178.220,6.27380,162.797,-152.878,-33.5648,-139.104,-67.8917,234.955,215.812,-25.5223,99.2601,-166.976,-40.3979,-70.5760,-277.601,-24.5472,177.822,-125.370,-127.978,-12.7656,-184.430,224.993,35.3182,-126.399,-17.2379,-1.46234,-279.404,2.67828,-19.7896,-69.1640,-118.254,-110.181
-0.981092,270.467,-176.952,53.8022,-141.693,-243.141,-14.4393,5.07172,-207.578,135.401,26.3430,-75.9825,-64.2693,270.565,-212.391,130.260,-97.0110,-141.452,138.888,74.8575,-234.994,-55.7631,-16.0256,-11.5215,-281.523,299.024,135.579,-108.874,234.908,56.5116,54.1145,-316.897,146.066,-354.890,339.034,-32.8687,-397.604,-217.336,-90.1215,-81.6290,-35.8441,352.733,-99.6971,6.00848,-235.162,-138.130,338.509,-104.955,-105.923,-176.671,-28.3812,96.7239,33.1749,-9.21643,56.0148,50.6397,-188.635,16.5196,187.065,-278.631,-27.8768,-204.276,-159.355,-8.13513,-165.713,135.911,26.2815,53.3101,211.865,179.544,9.75189,150.351,-146.932,-59.7894,-123.235,-76.9313,231.073,236.113,-22.5161,58.6895,-168.811,-25.4317,-99.4439,-284.195,-4.01459,145.416,-111.864,-168.999,-36.7964,-211.168,218.285,31.7621,-119.533,-32.7808,1.75928,-276.293,13.1265,-19.7274,-56.0869,-118.926,-112.266
-0.977019,291.770,-178.397,62.0386,-170.195,-260.873,-26.6781,-13.1006,-191.778,154.764,25.1414,-68.4198,-76.5452,255.328,-216.183,135.783,-99.9573,-137.912,114.885,78.3407,-209.570,-69.7293,-23.4758,-29.4996,-293.997,273.574,151.377,-111.349,243.695,36.8073,56.0061,-332.221,145.129,-375.408,323.994,-54.5672,-379.076,-214.917,-98.9683,-69.1360,-58.4591,365.102,-128.281,-2.07562,-242.200,-149.069,313.933,-91.4110,-124.549,-139.664,2.78973,115.488,49.0386,7.55927,93.2631,65.1076,-190.122,-7.88116,208.558,-291.052,-41.6130,-197.633,-177.856,-23.6755,-166.570,149.069,17.8113,35.9307,205.314,180.867,13.2299,137.906,-140.986,-86.0140,-107.366,-90.7490,227.192,238.802,-11.1142,20.8790,-170.646,-10.4655,-127.982,-280.975,16.8465,113.641,-98.3583,-210.020,-52.2693,-237.907,211.577,28.2061,-117.356,-48.3238,4.98090,-265.024,23.5746,-19.6651,-25.7235,-119.597,-119.000
-0.972947,313.074,-179.842,70.2750,-198.697,-278.605,-38.9170,-31.2731,-175.977,162.223,23.9398,-60.8571,-88.8212,240.090,-219.976,141.307,-102.904,-134.371,90.8813,81.8239,-184.147,-83.6955,-30.9259,-47.4777,-306.471,248.123,155.912,-102.511,246.696,17.1030,57.8977,-347.546,144.192,-383.945,298.987,-76.2657,-360.549,-212.497,-107.815,-56.6431,-81.0742,365.261,-150.822,-10.1597,-249.238,-160.008,277.524,-77.8675,-143.175,-102.657,33.9606,134.251,64.9024,24.3349,119.447,68.8008,-191.609,-32.2820,212.878,-303.473,-46.4961,-190.989,-196.357,-39.2159,-167.427,162.226,9.34106,18.5512,198.762,182.191,16.7080,125.461,-135.041,-112.239,-91.4962,-113.388,223.311,241.491,0.287750,-12.6577,-172.480,4.50064,-156.520,-267.284,37.7075,81.8673,-84.8522,-251.041,-57.9619,-264.645,204.869,24.6500,-124.558,-63.8668,8.20251,-245.053,34.0227,-19.6028,4.63983,-120.269,-125.734
-0.968874,318.392,-172.349,59.2636,-225.480,-293.096,-41.7923,-46.2469,-155.373,161.293,33.4267,-58.5252,-106.253,210.504,-218.293,138.492,-114.644,-133.823,63.7661,84.7635,-160.699,-84.9511,-24.0238,-52.1318,-291.861,222.273,145.958,-87.4705,242.512,3.40012,44.2516,-346.443,149.484,-379.378,264.387,-118.753,-355.976,-186.417,-112.365,-50.7617,-106.749,359.474,-155.721,-17.1588,-252.648,-161.619,230.931,-81.1213,-167.255,-74.9386,59.5750,161.410,86.3643,38.0611,130.936,61.9720,-184.931,-43.8579,200.347,-304.725,-40.6862,-163.846,-208.220,-52.5594,-169.506,164.776,1.28387,12.6397,200.023,170.806,16.6368,126.990,-135.920,-134.975,-75.0072,-136.498,214.486,235.087,22.0968,-32.5381,-160.574,31.8324,-183.931,-245.469,46.5952,63.6382,-70.7951,-291.483,-55.1219,-296.646,197.894,17.0804,-135.473,-65.8650,8.97852,-221.852,50.4760,-14.6498,28.4083,-115.876,-131.672
-0.964802,323.711,-164.857,48.2522,-252.263,-307.587,-44.6677,-61.2209,-134.768,148.458,42.9137,-56.1934,-123.686,180.917,-216.611,135.677,-126.385,-133.275,36.6508,87.7031,-137.252,-75.8658,-17.1216,-51.3080,-277.252,196.424,124.742,-66.7740,238.328,-10.3028,30.6055,-345.340,154.776,-354.843,223.807,-161.241,-351.403,-160.337,-116.915,-44.8804,-132.425,353.687,-148.533,-24.1577,-244.148,-163.230,184.338,-84.3751,-191.334,-47.2205,73.5612,188.570,107.826,51.7873,131.361,49.7559,-178.253,-55.4338,177.513,-305.977,-22.4820,-136.703,-220.083,-65.9029,-171.586,167.326,-6.77332,6.72827,201.285,159.422,16.5656,128.519,-136.800,-157.711,-58.5182,-159.608,205.662,228.683,43.9059,-38.1725,-148.667,59.1640,-206.066,-218.419,55.4828,55.5284,-56.7379,-322.037,-52.2821,-328.647,190.919,9.51074,-155.767,-67.8631,9.75452,-198.651,66.9291,-9.69678,52.1768,-111.483,-137.610
-0.960729,329.030,-157.364,37.2408,-265.959,-322.077,-47.5430,-60.5486,-114.163,127.290,52.4006,-53.8615,-141.118,139.676,-214.929,132.863,-140.420,-132.726,9.53552,90.6428,-113.804,-62.2564,-10.2195,-56.3045,-262.642,177.179,98.5980,-48.5521,233.782,-26.6595,16.9594,-344.238,147.972,-319.576,174.007,-203.729,-346.831,-134.258,-115.398,-45.0295,-149.107,347.136,-151.165,-31.1567,-225.848,-164.842,137.005,-87.6289,-203.844,-19.5024,80.8855,207.185,118.121,65.5135,121.414,39.8966,-171.576,-67.0097,149.741,-307.230,3.69012,-109.560,-231.946,-79.2464,-173.665,153.656,-14.8305,0.816833,212.163,148.037,16.4944,130.049,-137.680,-162.823,-42.0292,-173.529,196.837,222.279,61.1672,-39.2661,-136.760,86.4958,-215.668,-193.659,54.1898,56.2728,-42.6807,-338.376,-48.8309,-360.648,183.944,1.94116,-179.773,-69.8612,10.5305,-170.555,83.3824,-4.74377,75.9453,-107.090,-143.031
-0.956657,334.348,-149.871,26.2294,-270.550,-336.568,-50.4183,-59.8763,-93.5585,106.123,61.8876,-51.5296,-158.550,98.4357,-213.247,130.048,-149.212,-132.178,-17.5798,93.5825,-90.3563,-48.6470,-3.31738,-55.8230,-248.033,167.042,72.4542,-30.3303,229.236,-37.2260,3.31329,-343.135,141.169,-272.328,124.207,-246.217,-342.258,-108.178,-101.749,-33.1177,-159.794,340.586,-147.753,-38.1557,-201.594,-166.453,89.6725,-90.8828,-216.355,8.21564,76.5817,220.104,128.416,79.2397,100.402,30.0374,-164.898,-78.5857,121.970,-308.482,35.1741,-82.4176,-243.809,-92.5899,-175.744,139.986,-22.8877,-5.09467,223.041,136.652,16.4231,131.578,-138.560,-167.935,-25.5402,-178.629,188.013,215.875,70.0330,-31.8119,-124.853,113.827,-214.716,-168.899,52.8966,67.1365,-28.6235,-354.715,-45.3797,-392.649,176.969,-5.62848,-203.779,-71.8593,11.3065,-151.161,99.8356,0.209229,99.7137,-102.697,-148.453
-0.952584,315.093,-136.411,3.66180,-263.570,-346.360,-43.7163,-61.4857,-75.7323,83.0202,58.6038,-52.4480,-158.721,62.7089,-201.177,135.360,-150.792,-124.360,-42.8357,104.158,-81.5323,-37.8383,2.92297,-34.0004,-227.088,175.008,54.2881,-16.7045,231.439,-32.3518,-2.85980,-317.696,112.694,-220.836,78.2693,-286.163,-337.685,-83.6111,-80.3900,-0.224548,-166.983,331.238,-143.965,-39.6982,-174.238,-159.183,36.9162,-97.0765,-217.778,28.0485,68.7653,228.989,121.727,103.189,79.8505,32.1874,-143.241,-87.5832,104.931,-297.309,61.5675,-63.3016,-261.601,-103.392,-173.952,122.666,-22.1336,-7.08966,236.924,118.209,6.09576,140.113,-136.794,-154.321,-31.8168,-169.210,173.990,194.427,63.3318,-17.4128,-129.689,131.289,-209.367,-147.192,51.7130,94.8655,-14.5664,-364.667,-36.0196,-404.671,191.978,-7.54376,-218.992,-53.4871,3.80511,-144.458,108.143,20.3779,102.055,-109.003,-152.668
-0.948511,295.837,-122.951,-18.9058,-256.590,-356.153,-37.0144,-63.0952,-57.9061,59.9178,55.3201,-53.3663,-158.891,32.9972,-189.107,140.672,-141.885,-116.542,-68.0916,114.733,-72.7084,-27.0295,9.16333,-6.69983,-206.142,195.727,47.3847,-3.07861,233.642,-17.8271,-9.03284,-292.256,84.2194,-169.345,32.3318,-326.110,-333.113,-59.0444,-46.8983,44.7297,-168.178,321.889,-140.176,-41.2406,-146.882,-151.914,-15.8401,-103.270,-219.202,47.8812,55.1349,232.179,115.038,127.138,59.2994,34.3374,-121.583,-96.5807,98.1960,-286.137,82.6490,-44.1857,-279.394,-114.195,-172.159,105.345,-21.3795,-9.08459,250.807,99.7659,-4.23160,148.647,-135.029,-140.706,-38.0934,-159.792,159.967,172.979,42.6377,-3.01373,-134.526,148.751,-198.742,-125.486,55.7839,122.595,-0.509186,-374.620,-26.6594,-416.693,206.988,-9.45905,-218.574,-35.1149,-3.69629,-146.458,116.451,40.5466,104.395,-115.308,-148.619
-0.944439,276.582,-109.490,-41.4734,-249.042,-351.488,-30.3124,-64.7046,-40.0799,36.8154,38.7103,-54.2847,-146.877,6.66907,-177.038,145.983,-120.851,-88.7866,-92.7278,125.309,-63.8845,-27.6388,20.6979,11.6991,-185.197,224.643,52.9170,10.5472,235.846,-8.36893,-3.24902,-266.817,55.7449,-131.082,-1.64545,-351.826,-328.540,-34.4778,-10.7526,99.6092,-159.130,300.330,-136.009,-30.8777,-119.154,-144.644,-67.8569,-109.464,-220.625,67.7140,32.4201,224.925,89.7377,151.087,42.8975,36.4874,-99.9259,-105.578,102.838,-274.965,95.9841,-25.0696,-297.187,-124.997,-160.583,88.0255,-20.6254,-11.0796,248.663,81.3226,-23.6755,157.182,-133.263,-127.092,-44.3700,-149.822,145.944,151.531,17.2212,3.37195,-139.362,155.445,-179.871,-101.162,72.0062,150.324,13.5480,-383.955,-22.8007,-428.715,221.997,-11.3743,-210.340,-16.7427,-11.1978,-143.563,124.758,60.7153,111.058,-121.614,-137.338
-0.940366,257.326,-96.0301,-64.0410,-241.493,-346.823,-23.6104,-66.3140,-22.2537,13.7130,22.1005,-55.2031,-134.863,-9.63379,-164.968,151.295,-94.5734,-61.0306,-117.364,135.884,-55.0605,-38.5889,21.6440,41.0539,-164.252,259.025,58.4493,24.1731,238.049,1.08929,2.53479,-241.378,27.2703,-104.800,-35.6227,-365.346,-323.967,-9.91116,31.4595,160.519,-138.092,278.772,-131.842,-20.5148,-91.4262,-137.374,-119.874,-115.658,-222.049,87.5468,9.70526,206.280,64.4371,175.036,37.5599,38.6375,-78.2685,-114.576,107.480,-263.792,96.9247,-5.95367,-314.980,-135.800,-149.008,70.7054,-19.8713,-13.0745,246.518,62.8794,-43.1195,165.716,-131.498,-113.478,-50.6466,-139.852,131.922,130.083,-16.5910,9.75763,-144.199,162.140,-161.000,-82.0732,98.7375,178.053,27.6052,-393.289,-9.16162,-440.737,237.006,-13.2896,-192.727,1.62952,-18.6992,-140.668,133.066,80.8840,109.077,-127.920,-117.792
-0.936294,226.808,-96.6362,-94.7183,-239.303,-322.461,-19.1317,-74.0352,-14.1522,-2.09790,10.2103,-59.3716,-111.045,-15.5354,-150.773,159.033,-72.2285,-28.3940,-126.712,145.982,-69.0323,-59.6645,4.11554,81.7070,-159.938,296.139,67.0319,27.9000,225.910,29.4865,21.6456,-199.268,4.08752,-88.8764,-61.1280,-367.748,-321.483,-8.35852,75.5674,221.429,-112.183,255.050,-144.862,-4.19934,-81.8101,-125.911,-160.674,-109.234,-235.222,99.1357,-5.49982,178.557,35.1815,208.395,43.3441,46.7360,-41.5211,-134.209,120.225,-244.958,86.0243,17.1757,-331.528,-127.969,-151.189,72.5461,-32.7346,3.09326,221.986,53.8477,-61.9936,151.484,-132.661,-94.8148,-52.2416,-129.331,132.658,102.489,-54.5136,0.161011,-160.601,163.058,-136.632,-82.9423,126.892,190.076,25.7582,-390.882,18.4858,-441.444,260.056,-27.3214,-172.964,19.6481,-29.2576,-137.864,137.764,103.906,94.9420,-125.632,-95.9211
-0.932221,196.289,-97.2423,-125.396,-237.113,-298.099,-14.6530,-81.7565,-6.05072,-17.9087,-1.67981,-63.5402,-87.2267,-15.4218,-136.578,166.772,-55.1276,4.24274,-126.144,156.081,-83.0042,-80.7400,-24.0013,122.360,-155.625,327.788,75.6145,31.6268,213.771,57.8838,40.7564,-157.158,-19.0953,-84.9335,-86.6333,-357.953,-318.999,-6.80585,119.675,270.278,-86.2733,231.329,-157.881,12.1161,-72.1939,-114.448,-189.640,-102.811,-248.395,110.725,-20.7049,139.443,5.92584,241.754,49.1284,54.8345,-4.77368,-153.843,132.971,-226.124,69.8120,40.3052,-348.077,-120.137,-153.371,74.3868,-45.5980,19.2610,197.453,44.8160,-80.8678,137.252,-133.824,-76.1518,-53.8365,-118.809,133.395,74.8954,-92.4362,-9.43561,-177.004,163.976,-112.265,-89.0463,155.047,191.980,23.9113,-378.586,46.1334,-442.151,283.106,-41.3531,-153.202,37.6666,-39.8160,-126.357,142.461,126.927,72.1639,-123.343,-74.0502
