2H chemical shift,FA_20240206_2H_yeast_1.3.ser#1,FA_20240206_2H_yeast_1.3.ser#2,FA_20240206_2H_yeast_1.3.ser#3,FA_20240206_2H_yeast_1.3.ser#4,FA_20240206_2H_yeast_1.3.ser#5,FA_20240206_2H_yeast_1.3.ser#6,FA_20240206_2H_yeast_1.3.ser#7,FA_20240206_2H_yeast_1.3.ser#8,FA_20240206_2H_yeast_1.3.ser#9,FA_20240206_2H_yeast_1.3.ser#10,FA_20240206_2H_yeast_1.3.ser#11,FA_20240206_2H_yeast_1.3.ser#12,FA_20240206_2H_yeast_1.3.ser#13,FA_20240206_2H_yeast_1.3.ser#14,FA_20240206_2H_yeast_1.3.ser#15,FA_20240206_2H_yeast_1.3.ser#16,FA_20240206_2H_yeast_1.3.ser#17,FA_20240206_2H_yeast_1.3.ser#18,FA_20240206_2H_yeast_1.3.ser#19,FA_20240206_2H_yeast_1.3.ser#20,FA_20240206_2H_yeast_1.3.ser#21,FA_20240206_2H_yeast_1.3.ser#22,FA_20240206_2H_yeast_1.3.ser#23,FA_20240206_2H_yeast_1.3.ser#24,FA_20240206_2H_yeast_1.3.ser#25,FA_20240206_2H_yeast_1.3.ser#26,FA_20240206_2H_yeast_1.3.ser#27,FA_20240206_2H_yeast_1.3.ser#28,FA_20240206_2H_yeast_1.3.ser#29,FA_20240206_2H_yeast_1.3.ser#30,FA_20240206_2H_yeast_1.3.ser#31,FA_20240206_2H_yeast_1.3.ser#32,FA_20240206_2H_yeast_1.3.ser#33,FA_20240206_2H_yeast_1.3.ser#34,FA_20240206_2H_yeast_1.3.ser#35,FA_20240206_2H_yeast_1.3.ser#36,FA_20240206_2H_yeast_1.3.ser#37,FA_20240206_2H_yeast_1.3.ser#38,FA_20240206_2H_yeast_1.3.ser#39,FA_20240206_2H_yeast_1.3.ser#40,FA_20240206_2H_yeast_1.3.ser#41,FA_20240206_2H_yeast_1.3.ser#42,FA_20240206_2H_yeast_1.3.ser#43,FA_20240206_2H_yeast_1.3.ser#44,FA_20240206_2H_yeast_1.3.ser#45,FA_20240206_2H_yeast_1.3.ser#46,FA_20240206_2H_yeast_1.3.ser#47,FA_20240206_2H_yeast_1.3.ser#48,FA_20240206_2H_yeast_1.3.ser#49,FA_20240206_2H_yeast_1.3.ser#50,FA_20240206_2H_yeast_1.3.ser#51,FA_20240206_2H_yeast_1.3.ser#52,FA_20240206_2H_yeast_1.3.ser#53,FA_20240206_2H_yeast_1.3.ser#54,FA_20240206_2H_yeast_1.3.ser#55,FA_20240206_2H_yeast_1.3.ser#56,FA_20240206_2H_yeast_1.3.ser#57,FA_20240206_2H_yeast_1.3.ser#58,FA_20240206_2H_yeast_1.3.ser#59,FA_20240206_2H_yeast_1.3.ser#60,FA_20240206_2H_yeast_1.3.ser#61,FA_20240206_2H_yeast_1.3.ser#62,FA_20240206_2H_yeast_1.3.ser#63,FA_20240206_2H_yeast_1.3.ser#64,FA_20240206_2H_yeast_1.3.ser#65,FA_20240206_2H_yeast_1.3.ser#66,FA_20240206_2H_yeast_1.3.ser#67,FA_20240206_2H_yeast_1.3.ser#68,FA_20240206_2H_yeast_1.3.ser#69,FA_20240206_2H_yeast_1.3.ser#70,FA_20240206_2H_yeast_1.3.ser#71,FA_20240206_2H_yeast_1.3.ser#72,FA_20240206_2H_yeast_1.3.ser#73,FA_20240206_2H_yeast_1.3.ser#74,FA_20240206_2H_yeast_1.3.ser#75,FA_20240206_2H_yeast_1.3.ser#76,FA_20240206_2H_yeast_1.3.ser#77,FA_20240206_2H_yeast_1.3.ser#78,FA_20240206_2H_yeast_1.3.ser#79,FA_20240206_2H_yeast_1.3.ser#80,FA_20240206_2H_yeast_1.3.ser#81,FA_20240206_2H_yeast_1.3.ser#82,FA_20240206_2H_yeast_1.3.ser#83,FA_20240206_2H_yeast_1.3.ser#84,FA_20240206_2H_yeast_1.3.ser#85,FA_20240206_2H_yeast_1.3.ser#86,FA_20240206_2H_yeast_1.3.ser#87,FA_20240206_2H_yeast_1.3.ser#88,FA_20240206_2H_yeast_1.3.ser#89,FA_20240206_2H_yeast_1.3.ser#90,FA_20240206_2H_yeast_1.3.ser#91,FA_20240206_2H_yeast_1.3.ser#92,FA_20240206_2H_yeast_1.3.ser#93,FA_20240206_2H_yeast_1.3.ser#94,FA_20240206_2H_yeast_1.3.ser#95,FA_20240206_2H_yeast_1.3.ser#96,FA_20240206_2H_yeast_1.3.ser#97,FA_20240206_2H_yeast_1.3.ser#98,FA_20240206_2H_yeast_1.3.ser#99,FA_20240206_2H_yeast_1.3.ser#100,FA_20240206_2H_yeast_1.3.ser#101,FA_20240206_2H_yeast_1.3.ser#102,FA_20240206_2H_yeast_1.3.ser#103,FA_20240206_2H_yeast_1.3.ser#104,FA_20240206_2H_yeast_1.3.ser#105,FA_20240206_2H_yeast_1.3.ser#106,FA_20240206_2H_yeast_1.3.ser#107,FA_20240206_2H_yeast_1.3.ser#108,FA_20240206_2H_yeast_1.3.ser#109,FA_20240206_2H_yeast_1.3.ser#110,FA_20240206_2H_yeast_1.3.ser#111,FA_20240206_2H_yeast_1.3.ser#112,FA_20240206_2H_yeast_1.3.ser#113,FA_20240206_2H_yeast_1.3.ser#114,FA_20240206_2H_yeast_1.3.ser#115,FA_20240206_2H_yeast_1.3.ser#116,FA_20240206_2H_yeast_1.3.ser#117,FA_20240206_2H_yeast_1.3.ser#118,FA_20240206_2H_yeast_1.3.ser#119,FA_20240206_2H_yeast_1.3.ser#120,FA_20240206_2H_yeast_1.3.ser#121,FA_20240206_2H_yeast_1.3.ser#122,FA_20240206_2H_yeast_1.3.ser#123,FA_20240206_2H_yeast_1.3.ser#124,FA_20240206_2H_yeast_1.3.ser#125,FA_20240206_2H_yeast_1.3.ser#126,FA_20240206_2H_yeast_1.3.ser#127,FA_20240206_2H_yeast_1.3.ser#128,FA_20240206_2H_yeast_1.3.ser#129,FA_20240206_2H_yeast_1.3.ser#130
-0.810142,175.309,-126.415,250.031,75.1973,-212.033,120.419,8.69977,-117.044,-140.296,37.272,-158.082,71.3245,149.767,180.003,272.859,-92.3479,246.707,-233.447,-110.546,26.2283,-305.387,484.004,-80.2396,-223.293,-57.2612,222.218,-440.494,124.367,-66.3649,29.2618,62.1541,110.975,-34.6837,-213.769,-184.007,304.976,90.6744,-389.871,58.5023,-351.242,-269.671,179.721,22.6696,112.984,-52.0961,197.415,-130.741,222.361,40.927,-98.684,-423.006,-66.5838,-126.267,-84.3807,48.0605,231.014,-8.46594,288.887,-160.61,83.6892,216.333,188.529,-0.39801,-173.899,-105.155,-263.935,-303.203,31.178,101.8,-131.404,-142.428,56.0905,324.73,147.55,-69.2708,123.669,-335.016,61.8018,33.2615,44.0254,9.24115,-157.853,-59.4465,68.0683,-147.137,-209.754,-184.98,-185.892,187.016,85.3351,-467.973,-175.176,211.636,-180.173,393.901,49.5826,140.951,-1.83569,141.598,-67.0917,174.823,191.551,-225.923,52.9586,64.0331,-401.74,129.732,-68.8676,-64.815,175.862,-141.93,-3.69629,260.898,-120.527,-55.6777,-171.489,-93.5093,265.084,-275.522,172.683,-118.413,84.7985,-378.927,-75.4414,-92.0295,36.6608,-246.754,146.066,44.6875,121.178
-0.806069,147.283,-141.806,224.002,67.007,-176.03,74.7921,23.7682,-176.224,-178.918,64.6461,-140.374,54.1594,189.3,137.387,238.571,-67.6026,247.413,-236.744,-170.718,54.8249,-300.316,487.114,-126.71,-233.709,-56.15,185.51,-504.594,163.592,-38.678,32.0483,84.5336,100.722,-68.6945,-217.241,-206.413,248.234,124.115,-369.351,58.2868,-337.304,-245.396,158.307,27.1782,99.7343,-28.5649,224.515,-114.987,169.096,35.6248,-73.8,-443.349,-113.509,-115.636,-76.6424,50.0482,204.176,31.7779,251.268,-163.791,81.6158,185.417,172.783,-55.6974,-148.714,-106.657,-278.322,-319.98,13.7208,111.99,-152.014,-177.918,94.7756,278.482,121.205,-56.2533,118.963,-300.91,40.1154,38.6374,61.1844,44.5239,-135.291,-30.5968,51.012,-144.024,-208.059,-150.682,-162.74,159.922,87.7799,-554.744,-140.471,186.319,-165.169,422.715,60.2029,159.073,-37.8945,120.444,-95.58,109.846,205.886,-226.629,59.1573,-0.124817,-374.583,145.512,-32.3193,-82.9532,187.18,-119.256,-32.1487,258.149,-103.755,1.44928,-173.224,-131.559,269.595,-235.277,114.568,-110.387,163.994,-391.422,-105.822,-107.711,38.6418,-177.819,103.648,30.8302,131.621
-0.801997,119.257,-157.197,176.151,109.081,-140.026,29.1652,59.7731,-235.404,-217.539,57.6178,-122.667,36.9943,228.833,94.7719,203.066,-62.314,231.183,-240.042,-174.557,83.4214,-295.245,479.968,-133.355,-245.232,-55.0389,146.644,-531.173,169.603,5.43475,-11.4381,91.1737,121.108,-72.9978,-204.886,-200.587,189.75,110.219,-346.989,34.0923,-323.367,-228.427,110.249,5.89453,86.4847,-27.5187,228.706,-88.4398,115.83,30.3225,-48.9161,-449.591,-175.841,-105.004,-25.3179,27.5127,163.104,72.0217,213.649,-166.971,97.1379,141.005,157.037,-97.6916,-123.529,-108.16,-266.244,-309.502,-3.73645,122.18,-172.625,-213.408,133.461,230.539,94.8594,-74.4533,114.257,-252.429,18.429,28.4039,78.3435,79.8068,-112.728,-1.74707,33.9556,-140.912,-155.513,-118.536,-139.589,132.829,56.6653,-619.719,-136.604,146.301,-150.165,433.607,70.8231,177.195,-55.868,117.462,-86.9695,44.8698,177.011,-209.546,65.356,-64.2828,-309.06,161.292,17.5529,-101.091,198.498,-96.5811,-60.6011,255.401,-86.9832,58.5763,-174.959,-132.318,271.994,-179.905,90.5434,-104.379,211.017,-371.688,-134.2,-123.392,25.4485,-106.875,77.3409,33.1467,125.991
-0.797924,91.2302,-172.588,128.299,151.154,-104.023,-16.4615,95.7779,-294.584,-256.161,50.5895,-104.96,19.8292,268.366,52.1563,167.56,-57.0255,214.954,-243.339,-178.396,112.018,-290.173,454.588,-103.933,-256.755,-53.9279,107.778,-523.774,175.615,49.5475,-71.137,97.8138,141.494,-77.3011,-163.314,-194.76,131.266,96.3234,-324.627,9.89783,-309.43,-238.44,62.1913,-15.3892,73.2352,-26.4725,232.897,-61.8927,62.5645,25.0203,-24.0322,-423.604,-238.173,-94.3726,26.0067,4.97717,122.032,112.266,176.03,-170.152,112.66,96.5936,141.292,-109.274,-98.3442,-109.662,-254.167,-299.024,-21.1936,132.369,-193.235,-248.898,172.146,182.596,68.5141,-92.6534,109.551,-203.948,-3.25745,18.1703,95.5026,115.09,-90.1656,27.1027,16.8993,-137.8,-102.967,-86.3902,-116.437,105.735,25.5507,-652.401,-132.737,106.284,-135.161,426.195,81.4434,195.318,-73.8416,114.481,-78.359,-20.1067,148.137,-192.463,71.5547,-128.441,-243.537,177.072,67.4251,-119.23,209.816,-73.9064,-89.0535,252.652,-70.2114,115.703,-176.694,-99.303,274.392,-124.533,66.5185,-98.3696,258.04,-351.953,-162.577,-139.074,-3.93085,-35.9314,51.0342,35.4633,120.362
-0.793852,83.6832,-154.94,90.9046,207.589,-97.9615,-29.584,133.091,-311.695,-261.987,39.2609,-102.522,-19.1479,300.808,32.1441,158.841,-85.3809,208.402,-256.515,-165.412,137.117,-303.945,406.796,-36.9395,-259.797,-7.36481,125.362,-503.631,179.204,76.2078,-132.525,117.898,153.583,-38.9,-124.177,-187.169,100.077,71.4811,-322.526,-45.1697,-313.017,-271.779,-6.95972,-37.4789,30.5895,-28.924,228.02,-27.2507,5.9519,75.2328,0.851746,-389.56,-300.827,-83.7411,69.7037,-11.4275,100.533,102.52,155.98,-196.71,120.117,85.9213,133.806,-106.284,-56.3228,-102.476,-300.53,-277.757,-24.027,112.275,-190.04,-249.953,187.367,154.309,26.0881,-110.853,89.046,-179.424,-13.6955,11.1887,72.3763,136.59,-59.082,0.960876,27.276,-134.195,-39.9789,-111.632,-98.7707,102.136,-15.2122,-664.902,-162.407,81.3431,-134.531,385.225,52.5464,225.345,-100.104,114.528,-59.7009,-47.5217,119.262,-171.674,63.2747,-186.932,-183.443,210.543,94.3505,-154.186,205.434,-66.8359,-105.323,241.177,-65.725,147.536,-136.428,-40.2548,253.552,-93.4335,56.6977,-80.259,278.253,-322.819,-150.892,-130.975,-46.1243,7.55164,46.2092,52.269,117.746
-0.789779,76.1362,-137.292,53.5099,264.024,-91.9001,-42.7065,170.405,-328.806,-267.812,27.9323,-100.083,-58.125,333.25,12.1318,150.121,-113.736,201.85,-269.691,-152.429,162.217,-317.717,359.004,30.0535,-262.839,39.1982,142.947,-483.489,182.794,102.868,-161.488,137.982,165.671,-0.498901,-85.0391,-179.577,68.889,46.6389,-320.425,-100.237,-316.604,-305.119,-76.1108,-59.5686,-12.0561,-7.39142,223.143,7.39117,-50.6607,125.445,25.7357,-355.516,-363.48,-73.1096,113.401,-27.8322,79.0331,92.7749,135.929,-223.267,127.575,111.237,126.32,-103.295,-14.3013,-95.2908,-346.893,-256.491,-26.8604,92.1815,-186.845,-251.008,202.588,126.022,-16.3379,-129.054,68.5408,-154.901,-24.1335,4.20709,49.2499,158.09,-27.9984,-25.181,37.6526,-130.591,23.0093,-171.305,-81.1039,98.5357,-55.9751,-658.027,-192.077,92.5856,-133.901,313.75,23.6495,255.373,-126.367,114.576,-41.0428,-74.9366,90.3877,-150.885,54.9946,-245.424,-123.35,244.015,85.7455,-189.143,201.051,-59.7653,-121.593,229.702,-61.2386,179.369,-96.1624,18.7935,198.911,-90.4764,46.8769,-62.1483,298.466,-293.684,-107.158,-122.875,-104.504,51.0347,41.3842,69.0747,115.13
-0.785707,68.5891,-96.9897,37.9384,280.068,-85.8388,-55.829,186.782,-325.099,-273.638,16.6038,-138.36,-97.1021,325.651,-7.88037,141.402,-128.715,195.298,-282.868,-170.743,187.316,-331.489,291.839,99.3009,-229.008,85.7612,160.532,-461.223,202.991,96.6761,-173.9,126.588,177.759,37.9022,-73.2932,-143.753,37.7006,35.9974,-285.784,-155.305,-320.191,-353.635,-142.486,-55.866,-54.7017,24.6342,216.834,32.5892,-67.1085,175.658,50.6196,-319.458,-369.639,-76.4952,113.511,-19.7137,88.9674,83.0295,115.878,-221.053,117.437,152.299,151.875,-98.4044,27.7201,-88.1053,-393.256,-221.596,-29.6937,72.0875,-154.351,-198.573,186.523,97.7346,-30.1759,-147.254,48.0356,-163.232,-4.57562,-2.77448,26.1235,137.87,-28.3774,-77.9854,34.3129,-166.334,49.6758,-211.611,-110.689,94.9359,-76.6024,-621.283,-221.747,119.658,-133.27,231.978,-5.24738,293.466,-151.499,114.623,-59.4835,-67.6794,80.0314,-94.5167,11.9656,-303.916,-82.801,277.486,61.5959,-224.1,196.669,-18.886,-99.8813,218.227,-90.4494,176.512,-55.8964,65.1768,131.594,-118.476,37.0561,-44.0375,286.506,-278.65,-49.4008,-98.2332,-197.616,94.5178,74.1522,85.8804,112.514
-0.781634,61.0421,-56.6871,22.3667,253.029,-79.7775,-68.9516,203.159,-321.392,-279.464,5.27515,-176.637,-136.079,318.052,-27.8926,132.682,-98.2951,188.746,-296.044,-189.056,212.415,-345.261,224.673,168.548,-153.879,132.324,178.116,-438.957,223.187,90.4843,-153.888,115.193,189.847,76.3033,-61.5471,-107.929,6.51215,25.356,-221.672,-210.372,-323.778,-402.151,-208.862,-52.1634,-97.3473,56.6599,210.525,36.2009,-83.5562,225.871,75.5035,-283.4,-375.798,-79.8809,113.622,-11.5952,127.37,73.2842,95.8273,-218.839,107.299,193.36,177.429,-93.514,69.7416,-80.9197,-439.619,-186.702,-32.5271,51.9936,-121.857,-146.137,170.459,69.4475,-44.0139,-165.454,27.5304,-171.564,14.9822,-9.75604,2.99719,117.651,-28.7563,-130.79,30.973,-202.077,76.3425,-251.916,-140.274,91.336,-97.2297,-584.538,-251.417,146.731,-132.64,131.902,-34.1443,313.125,-176.631,114.67,-77.9243,-60.4221,69.6752,-38.1484,-31.0634,-362.408,-42.2523,310.958,37.4462,-259.057,192.287,21.9933,-43.7715,206.752,-119.66,173.655,-15.6303,77.7869,64.2763,-163.36,27.2353,-25.9268,274.546,-295.845,8.3559,-73.5908,-306.914,138.001,106.92,102.686,109.898
-0.777562,79.4063,-12.8446,22.0257,200.297,-11.8503,-73.5088,204.706,-322.023,-274.069,27.9189,-223.926,-157.019,279.797,-70.9191,70.1878,-28.556,191.871,-296.476,-220.671,217.892,-366.339,109.74,214.314,-47.8687,145.348,175.206,-441.822,260.077,85.8323,-120.028,89.5342,211.989,108.825,-67.149,-40.3432,-4.9306,30.3948,-147.583,-212.986,-324.298,-450.948,-242.072,-40.4007,-148.502,72.1965,208.094,24.7473,-84.9421,280.237,64.4388,-212.931,-356.117,-130.574,69.3291,-9.22424,173.928,66.8812,77.4951,-186.774,79.382,221.3,190.594,-88.3068,89.4545,-84.7387,-439.67,-154.504,2.07654,36.5989,-97.2219,-72.9738,172.188,70.9832,-31.274,-155.688,1.98291,-190.505,12.1993,-5.19312,16.1277,75.8257,-17.4187,-165.402,16.4885,-201.916,86.5508,-261.197,-165.43,54.3903,-104.958,-531.244,-237.335,150.059,-119.233,28.0135,-45.0609,304.844,-176.896,115.475,-133.271,-54.0678,44.6586,9.32501,-74.2734,-381.047,-28.2157,320.656,38.6491,-258.99,216.451,46.5255,18.788,179.744,-150.626,203.681,10.0421,59.526,18.2612,-206.134,-24.4876,-26.8092,249.851,-315.726,16.7022,-71.1783,-408.962,174.619,115.689,117.638,113.477
-0.773489,97.7705,30.9979,21.6848,147.564,56.0768,-78.066,206.253,-322.653,-268.675,50.5626,-271.216,-177.96,241.541,-113.946,7.69318,41.183,194.995,-296.909,-252.285,223.368,-387.418,-5.19348,260.08,75.8407,158.372,172.296,-444.687,296.967,81.1805,-86.1673,63.8755,234.131,141.346,-72.751,27.2429,-16.3733,35.4335,-73.4946,-215.599,-324.818,-499.746,-230.875,-28.6379,-199.657,87.733,182.754,13.2936,-86.3279,334.604,53.3741,-142.461,-336.437,-181.268,25.0363,-6.85333,220.486,60.4781,59.163,-154.709,51.4651,249.24,203.758,-83.0995,109.167,-88.5577,-439.722,-122.307,36.6802,21.2042,-72.5867,0.189575,173.918,72.5187,-18.5341,-145.922,-23.5645,-209.445,9.41656,-0.630188,29.2582,34.0008,-6.08118,-200.015,2.00403,-201.754,96.7592,-270.478,-190.585,17.4446,-112.685,-477.951,-223.253,153.386,-105.826,-75.8754,-55.9775,259.694,-159.076,116.279,-188.617,-47.7135,19.642,56.7985,-117.483,-399.687,-48.9255,330.354,39.852,-258.923,240.614,41.3358,81.3474,152.737,-181.592,233.706,35.7144,41.2651,6.04767,-248.908,-76.2106,-27.6917,225.156,-335.608,25.0486,-68.7657,-478.638,211.237,124.458,132.591,117.055
-0.769416,156.094,52.1853,21.3437,92.139,124.004,-82.6232,165.927,-302.465,-263.281,106.319,-318.505,-198.9,203.285,-137.246,-54.8015,93.0868,236.828,-297.341,-283.9,226.513,-390.038,-136.461,305.845,201.025,171.396,169.386,-447.551,319.326,92.9546,-50.2804,69.6959,256.273,124.355,-76.5269,94.8289,-27.816,40.4722,-30.1043,-175.05,-325.339,-512.569,-181.377,-29.7714,-226.058,103.27,133.549,9.93488,-87.7139,372.55,42.3094,-71.9919,-316.756,-203.927,-45.4084,-4.48248,268.823,54.075,83.6058,-122.645,58.7393,241.192,216.923,-47.4807,128.88,-120.178,-378.025,-135.535,99.3616,30.8718,-47.9515,57.3057,194.418,74.0544,-5.79419,-136.157,4.67212,-228.386,-43.3593,3.93274,42.3888,25.701,5.25641,-234.628,33.2412,-162.246,106.968,-245.326,-215.741,-19.5011,-120.413,-424.657,-190.668,156.713,-92.4192,-144.3,-66.8941,183.052,-131.082,98.9109,-243.963,-41.3592,-5.37451,68.6929,-158.522,-418.326,-108.001,304.669,41.0548,-243.826,264.778,17.1983,111.659,125.729,-195.709,263.732,44.3016,20.8934,8.62244,-291.682,-125.803,-28.5741,200.461,-325.274,33.3949,-99.4394,-509.198,247.854,74.1522,147.543,120.634
-0.765344,214.418,73.3728,21.0027,36.7139,191.931,-87.1804,125.601,-282.278,-257.887,162.075,-365.795,-219.84,165.03,-160.546,-117.296,112.563,278.661,-297.773,-315.514,229.658,-392.657,-267.729,351.611,308.51,184.42,166.475,-450.416,308.471,104.729,-14.3935,75.5162,278.414,107.365,-80.3027,162.415,-39.2587,45.5109,-16.1844,-134.501,-325.859,-498.411,-105.235,-30.9048,-252.458,118.806,84.3452,28.1623,-89.0997,372.966,31.2447,-1.52264,-297.075,-226.586,-115.853,-2.11157,288.692,47.672,108.049,-90.5798,66.0135,233.144,230.087,-11.8618,148.593,-151.798,-316.328,-148.764,162.043,40.5393,-23.3164,114.422,214.919,75.59,6.94568,-126.391,32.9088,-247.327,-96.1352,8.49567,55.5193,53.1613,16.594,-269.241,64.4785,-122.737,117.176,-220.174,-240.896,-56.4468,-128.141,-371.363,-158.083,160.041,-79.0121,-212.726,-77.8107,87.976,-139.26,81.5425,-299.31,-35.0049,-30.3911,80.5874,-199.56,-436.966,-167.077,278.984,42.2577,-228.73,288.941,-6.93915,141.97,98.7216,-209.826,293.758,52.8887,0.521667,11.1971,-334.456,-175.395,-29.4565,175.766,-314.94,41.7413,-130.113,-507.385,284.472,23.8464,162.496,124.213
-0.761271,250.764,44.0584,11.1142,-7.49164,257.216,-103.158,83.5309,-266.861,-247.315,213.53,-385.517,-229.036,155.971,-156.311,-172.891,83.8018,313.237,-298.205,-320.918,194.723,-384.894,-368.607,344.778,393.872,184.248,147.745,-434.875,287.583,87.7573,22.5067,92.8132,264.172,77.3767,-73.7307,188.24,-28.6327,36.0529,-15.772,-101.445,-303.014,-455.024,-28.5386,-22.6349,-272.67,144.336,29.891,76.5204,-82.9547,352.27,-8.95245,65.9252,-270.012,-202.814,-156.332,3.32477,289.878,-1.745,154.643,-75.4184,91.2498,202.978,238.433,12.3527,169.428,-178.206,-278.89,-169.658,191.382,59.6053,-32.253,133.091,202.569,65.6032,-3.54218,-158.899,79.9699,-245.392,-150.786,-24.6643,57.3699,110.794,45.6293,-311.63,120.005,-97.9835,122.844,-180.676,-236.941,-70.6567,-138.386,-330.178,-129.738,158.091,-95.9503,-233.103,-113.228,2.11713,-176.449,44.1083,-339.198,-45.2643,-37.2751,65.7975,-218.156,-451.072,-227.238,259.933,21.9942,-226.873,323.096,-35.1634,147.557,42.394,-184.981,323.061,66.8149,-21.9609,29.9685,-368.084,-199.42,-56.5596,177.211,-299.234,65.4449,-133.215,-467.468,289.611,-34.8508,192.274,151.23
-0.757199,287.11,14.7441,1.22565,-51.6971,322.502,-119.136,41.4606,-251.444,-236.742,244.345,-405.238,-238.231,146.912,-152.076,-228.487,55.041,347.812,-298.638,-326.321,122.485,-377.131,-439.096,337.945,461.534,184.076,129.014,-419.335,266.694,70.7859,59.4069,110.11,249.929,47.3889,-37.941,214.065,-18.0067,26.5949,-15.3594,-68.39,-280.168,-384.656,21.5142,-14.3649,-292.882,169.866,-1.65393,124.879,-76.8097,331.574,-49.1495,133.373,-242.948,-179.041,-196.811,8.76105,262.596,-51.162,201.237,-60.257,116.486,172.812,246.779,36.5673,190.264,-204.613,-241.452,-190.552,220.721,78.6713,-41.1895,151.761,190.22,55.6164,-14.03,-191.407,127.031,-243.456,-205.436,-57.8243,59.2205,168.427,74.6646,-354.019,175.532,-73.23,128.512,-141.177,-232.986,-84.8665,-148.631,-288.994,-101.393,156.142,-112.888,-253.48,-148.645,-83.7418,-213.638,6.67401,-379.087,-55.5238,-44.1592,51.0077,-202.003,-465.178,-287.4,240.882,1.73071,-259.37,357.25,-63.3877,153.145,-13.9336,-160.136,352.364,80.7412,-44.4434,48.7399,-384.826,-189.355,-83.6626,178.656,-283.528,89.1485,-136.317,-411.365,294.749,-93.548,222.053,178.247
-0.753126,283.497,-37.2253,-30.4859,-117.444,345.516,-92.9454,20.3265,-277.663,-226.17,242.907,-404.602,-247.426,137.853,-108.388,-261.354,63.1669,382.387,-299.07,-287.909,54.9099,-313.992,-481.855,331.111,495.642,125.257,110.283,-403.794,243.73,37.3885,80.0946,113.635,235.687,17.4009,31.327,192.835,-7.38062,17.1369,-16.7888,-78.4968,-229.284,-288.994,41.0375,-7.70691,-313.094,195.396,-21.7443,165.142,-70.6647,308.532,-89.3467,168.592,-215.885,-183.303,-237.29,14.1973,202.1,-100.579,217.278,-45.0956,106.531,160.64,255.125,30.3701,184.161,-231.021,-248.119,-184.191,227.832,97.7372,-50.1261,138.336,177.871,78.1635,-24.5179,-192.698,174.092,-208.665,-260.087,-90.9843,61.0712,210.415,72.2372,-396.409,208.198,-48.4765,134.18,-103.831,-229.03,-99.0764,-158.875,-247.809,-42.2097,188.115,-129.827,-273.858,-184.062,-109.305,-222.946,5.58551,-381.876,-65.7832,-51.0433,36.2178,-147.482,-479.285,-309.196,221.831,-16.3121,-304.749,376.418,-55.9456,175.931,-70.2612,-101.594,346.978,123.143,-66.926,67.5112,-370.612,-139.164,-110.766,180.101,-267.822,77.4636,-139.419,-362.343,297.878,-114.652,251.831,237.409
-0.749054,279.883,-89.1946,-62.1975,-183.192,368.529,-66.7553,-0.807495,-303.882,-215.598,207.066,-403.966,-256.622,128.794,-64.7,-261.754,71.2929,416.962,-299.502,-249.498,-12.6653,-250.853,-494.224,324.278,500.251,66.4373,91.5526,-388.253,220.765,3.99109,100.782,85.6813,221.444,-12.5869,129.813,171.605,3.24536,7.67889,-18.2183,-88.6036,-178.4,-193.331,33.9169,-1.04889,-333.305,220.926,-41.8346,183.819,-64.5197,285.49,-129.544,203.811,-188.821,-187.565,-277.769,19.6337,141.605,-149.996,233.318,-29.9342,96.5765,148.468,263.471,24.1729,178.057,-257.428,-254.787,-177.829,188.146,116.803,-59.0626,124.911,165.522,100.711,-35.0057,-193.988,221.153,-173.874,-314.738,-124.144,62.9218,252.403,69.8099,-438.798,195.143,-23.723,139.849,-66.484,-225.075,-113.286,-169.12,-206.625,16.9737,220.087,-146.765,-294.235,-219.48,-134.868,-232.253,4.49707,-384.666,-76.0427,-57.9274,21.4279,-92.96,-493.391,-296.245,202.78,-34.355,-350.128,361.331,-48.5035,198.718,-126.589,-43.0518,341.592,165.545,-89.4085,86.2826,-328.256,-54.8822,-137.869,181.547,-252.117,33.7288,-142.52,-313.321,301.007,-135.756,281.61,296.571
-0.744981,255.478,-106.356,-71.5178,-226.331,344.483,-40.5652,-12.1821,-322.565,-221.558,139.458,-364.947,-226.44,129.759,-9.96735,-235.925,94.8222,422.204,-257.058,-190.841,-56.0034,-185.55,-476.798,308.475,478.035,11.7415,101.946,-352.448,203.488,-13.5685,88.3697,3.99176,208.758,-12.2484,227.423,157.765,16.7026,18.08,-17.5371,-104.106,-122.039,-108.7,45.8424,-0.335266,-363.38,268.379,-71.5003,163.765,-58.8453,291.379,-153.074,214.858,-168.619,-189.344,-281.813,9.99841,68.8763,-171.548,211.978,-8.88354,85.6137,152.978,253.878,11.6003,137.474,-292.596,-283.37,-189.816,93.4389,129.31,-81.1608,96.8179,132.446,152.36,-35.257,-164.59,257.205,-107.04,-352.477,-122.468,62.7581,249.504,68.8575,-441.853,133.579,-9.4826,133.031,-55.3652,-230.191,-118.354,-160.907,-200.204,86.4445,215.782,-130.064,-318.33,-210.811,-127.355,-221.026,37.1041,-340.937,-82.8259,-44.1713,3.48785,-8.57611,-486.816,-239.725,184.328,-5.94904,-367.282,291.829,-22.996,217.384,-135.446,-16.8904,303.774,220.449,-126.447,131.748,-273.895,18.6573,-127.069,197.654,-229.277,-12.7813,-162.898,-265.1,306.857,-138.064,298.078,338.071
