2H chmeical shift,FA_20240704_2H_yeast_1.6.ser#1,FA_20240704_2H_yeast_1.6.ser#2,FA_20240704_2H_yeast_1.6.ser#3,FA_20240704_2H_yeast_1.6.ser#4,FA_20240704_2H_yeast_1.6.ser#5,FA_20240704_2H_yeast_1.6.ser#6,FA_20240704_2H_yeast_1.6.ser#7,FA_20240704_2H_yeast_1.6.ser#8,FA_20240704_2H_yeast_1.6.ser#9,FA_20240704_2H_yeast_1.6.ser#10,FA_20240704_2H_yeast_1.6.ser#11,FA_20240704_2H_yeast_1.6.ser#12,FA_20240704_2H_yeast_1.6.ser#13,FA_20240704_2H_yeast_1.6.ser#14,FA_20240704_2H_yeast_1.6.ser#15,FA_20240704_2H_yeast_1.6.ser#16,FA_20240704_2H_yeast_1.6.ser#17,FA_20240704_2H_yeast_1.6.ser#18,FA_20240704_2H_yeast_1.6.ser#19,FA_20240704_2H_yeast_1.6.ser#20,FA_20240704_2H_yeast_1.6.ser#21,FA_20240704_2H_yeast_1.6.ser#22,FA_20240704_2H_yeast_1.6.ser#23,FA_20240704_2H_yeast_1.6.ser#24,FA_20240704_2H_yeast_1.6.ser#25,FA_20240704_2H_yeast_1.6.ser#26,FA_20240704_2H_yeast_1.6.ser#27,FA_20240704_2H_yeast_1.6.ser#28,FA_20240704_2H_yeast_1.6.ser#29,FA_20240704_2H_yeast_1.6.ser#30,FA_20240704_2H_yeast_1.6.ser#31,FA_20240704_2H_yeast_1.6.ser#32,FA_20240704_2H_yeast_1.6.ser#33,FA_20240704_2H_yeast_1.6.ser#34,FA_20240704_2H_yeast_1.6.ser#35,FA_20240704_2H_yeast_1.6.ser#36,FA_20240704_2H_yeast_1.6.ser#37,FA_20240704_2H_yeast_1.6.ser#38,FA_20240704_2H_yeast_1.6.ser#39,FA_20240704_2H_yeast_1.6.ser#40,FA_20240704_2H_yeast_1.6.ser#41,FA_20240704_2H_yeast_1.6.ser#42,FA_20240704_2H_yeast_1.6.ser#43,FA_20240704_2H_yeast_1.6.ser#44,FA_20240704_2H_yeast_1.6.ser#45,FA_20240704_2H_yeast_1.6.ser#46,FA_20240704_2H_yeast_1.6.ser#47,FA_20240704_2H_yeast_1.6.ser#48,FA_20240704_2H_yeast_1.6.ser#49,FA_20240704_2H_yeast_1.6.ser#50,FA_20240704_2H_yeast_1.6.ser#51,FA_20240704_2H_yeast_1.6.ser#52,FA_20240704_2H_yeast_1.6.ser#53,FA_20240704_2H_yeast_1.6.ser#54,FA_20240704_2H_yeast_1.6.ser#55,FA_20240704_2H_yeast_1.6.ser#56,FA_20240704_2H_yeast_1.6.ser#57,FA_20240704_2H_yeast_1.6.ser#58,FA_20240704_2H_yeast_1.6.ser#59,FA_20240704_2H_yeast_1.6.ser#60,FA_20240704_2H_yeast_1.6.ser#61,FA_20240704_2H_yeast_1.6.ser#62,FA_20240704_2H_yeast_1.6.ser#63,FA_20240704_2H_yeast_1.6.ser#64,FA_20240704_2H_yeast_1.6.ser#65,FA_20240704_2H_yeast_1.6.ser#66,FA_20240704_2H_yeast_1.6.ser#67,FA_20240704_2H_yeast_1.6.ser#68,FA_20240704_2H_yeast_1.6.ser#69,FA_20240704_2H_yeast_1.6.ser#70,FA_20240704_2H_yeast_1.6.ser#71,FA_20240704_2H_yeast_1.6.ser#72,FA_20240704_2H_yeast_1.6.ser#73,FA_20240704_2H_yeast_1.6.ser#74,FA_20240704_2H_yeast_1.6.ser#75,FA_20240704_2H_yeast_1.6.ser#76,FA_20240704_2H_yeast_1.6.ser#77,FA_20240704_2H_yeast_1.6.ser#78,FA_20240704_2H_yeast_1.6.ser#79,FA_20240704_2H_yeast_1.6.ser#80,FA_20240704_2H_yeast_1.6.ser#81,FA_20240704_2H_yeast_1.6.ser#82,FA_20240704_2H_yeast_1.6.ser#83,FA_20240704_2H_yeast_1.6.ser#84,FA_20240704_2H_yeast_1.6.ser#85,FA_20240704_2H_yeast_1.6.ser#86,FA_20240704_2H_yeast_1.6.ser#87,FA_20240704_2H_yeast_1.6.ser#88,FA_20240704_2H_yeast_1.6.ser#89,FA_20240704_2H_yeast_1.6.ser#90,FA_20240704_2H_yeast_1.6.ser#91,FA_20240704_2H_yeast_1.6.ser#92,FA_20240704_2H_yeast_1.6.ser#93,FA_20240704_2H_yeast_1.6.ser#94,FA_20240704_2H_yeast_1.6.ser#95,FA_20240704_2H_yeast_1.6.ser#96,FA_20240704_2H_yeast_1.6.ser#97,FA_20240704_2H_yeast_1.6.ser#98,FA_20240704_2H_yeast_1.6.ser#99,FA_20240704_2H_yeast_1.6.ser#100,FA_20240704_2H_yeast_1.6.ser#101,FA_20240704_2H_yeast_1.6.ser#102,FA_20240704_2H_yeast_1.6.ser#103,FA_20240704_2H_yeast_1.6.ser#104,FA_20240704_2H_yeast_1.6.ser#105,FA_20240704_2H_yeast_1.6.ser#106,FA_20240704_2H_yeast_1.6.ser#107,FA_20240704_2H_yeast_1.6.ser#108,FA_20240704_2H_yeast_1.6.ser#109,FA_20240704_2H_yeast_1.6.ser#110,FA_20240704_2H_yeast_1.6.ser#111,FA_20240704_2H_yeast_1.6.ser#112,FA_20240704_2H_yeast_1.6.ser#113,FA_20240704_2H_yeast_1.6.ser#114,FA_20240704_2H_yeast_1.6.ser#115,FA_20240704_2H_yeast_1.6.ser#116,FA_20240704_2H_yeast_1.6.ser#117,FA_20240704_2H_yeast_1.6.ser#118,FA_20240704_2H_yeast_1.6.ser#119,FA_20240704_2H_yeast_1.6.ser#120,FA_20240704_2H_yeast_1.6.ser#121,FA_20240704_2H_yeast_1.6.ser#122,FA_20240704_2H_yeast_1.6.ser#123,FA_20240704_2H_yeast_1.6.ser#124,FA_20240704_2H_yeast_1.6.ser#125,FA_20240704_2H_yeast_1.6.ser#126,FA_20240704_2H_yeast_1.6.ser#127,FA_20240704_2H_yeast_1.6.ser#128,FA_20240704_2H_yeast_1.6.ser#129,FA_20240704_2H_yeast_1.6.ser#130
1.80044,141.752,-28.649,-276.322,-317.702,-322.809,-225.917,-4.62781,126.275,232.356,-176.437,251.431,-374.877,-60.0333,31.1387,119.857,-73.8203,-139.399,-758.704,-377.237,373.351,424.195,244.157,12.1848,-391.091,-275.553,407.062,152.827,541.724,-286.819,-445.925,10.0903,-184.576,-23.1818,-19.9299,162.31,393.858,-164.49,-275.256,-343.137,442.455,145.755,34.783,-311.362,-222.803,-222.609,681.282,170.197,-436.961,-210.547,-92.8895,517.596,12.4739,265.974,-93.8186,99.9738,146.984,-3.90527,-603.795,26.5552,-278.89,129.248,-677.011,-37.5419,-423.717,-12.1849,42.5786,107.96,-242.04,576.383,-305.326,-141.21,-66.4718,-525.867,116.911,323.02,-291.649,184.846,-157.819,-402.86,-243.146,-605.638,-264.715,-469.107,-149.911,155.798,-409.671,-110.005,354.73,43.9664,155.849,393.711,-85.1672,-91.3957,240.357,-343.276,301.008,-386.947,-462.18,535.88,37.2848,-182.433,121.153,-541.913,51.051,147.867,97.327,160.051,200.131,-225.257,-66.0078,649.901,321.277,416.316,-171.787,-429.455,-766.689,-198.63,-219.379,-478.519,-275.705,-392.403,-647.594,-44.3353,159.372,160.557,64.4843,121.364,208.561,154.069,327.019
1.80859,155.128,-78.6487,-311.316,-312.743,-242.487,-194.439,2.76611,139.819,102.939,-216.102,345.49,-345.462,-70.8413,-45.3334,195.128,-46.5776,-90.3207,-777.743,-320.17,484.121,450.123,186.466,46.1935,-430.183,-278.382,455.27,54.7839,510.712,-392.608,-373.105,-8.51807,-42.1858,-103.027,-4.19653,201.525,466.122,-103.987,-256.379,-290.363,458.401,144.084,64.6183,-299.434,-187.554,-288.337,723.004,213.146,-425.346,-151.727,-42.6164,620.562,76.393,18.1185,-258.244,-39.7267,137.538,-29.6821,-701.541,-114.84,-329.16,113.321,-656.692,16.658,-494.809,131.952,59.3445,144.96,-242.604,590.399,-200.791,-168.038,-22.8435,-517.413,158.115,294.025,-367.682,301.039,-133.748,-447.155,-138.774,-512.803,-60.8502,-467.297,-242.487,120.684,-362.855,-111.042,377.145,85.4066,132.79,447.204,3.49658,9.99072,188.422,-370.634,237.017,-356.907,-500.744,302.949,131.967,-174.927,31.285,-657.336,114.329,87.7117,158.229,290.246,193.374,-263.634,-82.0215,627.815,340.039,354.495,-158.656,-425.183,-642.203,-126.001,-203.365,-577.178,-344.43,-327.232,-524.574,-214.575,128.163,116.83,78.5562,98.4642,334.228,122.747,343.487
1.81673,124.129,-82.9072,-346.31,-205.643,-205.961,-162.961,-11.5138,131.96,17.0488,-234.314,365.391,-420.946,-37.7312,-167.422,293.255,24.5735,-86.7917,-693.705,-285.99,399.842,549.091,173.597,80.2021,-334.542,-236.87,404.181,-114.684,437.055,-398.674,-224.661,-69.5337,100.204,-116.106,76.0846,281.522,445.656,-43.4839,-275.06,-304.271,437.845,61.4634,58.6792,-287.505,-120.076,-260.412,674.887,201.977,-464.27,-92.9067,59.9379,649.928,174.883,-84.54,-387.582,-125.413,96.1361,-55.4589,-811.957,-108.306,-379.43,154.984,-636.372,38.2358,-400.45,276.089,230.149,138.873,-197.542,604.416,-169.897,-173.132,-52.6461,-552.975,120.128,343.826,-486.489,337.677,-61.9724,-409.16,13.5093,-444.655,11.6588,-415.856,-286.927,132.388,-339.631,-65.238,229.423,126.847,109.731,453.557,-69.3385,111.377,90.8773,-327.815,151.705,-286.57,-454.128,43.0382,226.648,-116.627,-109.35,-710.614,177.608,27.5565,261.806,414.339,161.053,-224.72,12.0757,556.276,262.823,317.389,-94.9747,-336.137,-568.774,-78.7255,-71.8656,-592.811,-413.156,-262.062,-385.108,-358.966,-13.308,73.1033,50.9335,-5.40656,411.127,139.201,277.453
1.82488,93.1295,-87.1656,-381.304,-98.5436,-169.436,-131.483,-25.7936,124.101,-68.8416,-252.527,385.292,-496.43,-4.62097,-289.51,391.384,95.7246,-83.2628,-609.667,-251.809,315.564,648.06,160.728,114.211,-238.902,-195.358,353.092,-284.152,363.398,-404.74,-76.2178,-130.549,242.594,-129.186,156.366,361.519,425.19,17.0189,-293.741,-442.241,417.289,-21.1571,52.7401,-275.577,-52.5977,-232.486,626.771,190.808,-503.194,-34.0866,162.492,679.294,273.372,-187.199,-516.921,-97.3837,54.7338,-81.2357,-854.804,-101.772,-429.7,196.646,-616.053,59.8138,-306.091,420.226,400.953,132.786,-152.48,618.433,-139.002,-178.226,-82.4488,-588.537,82.1415,393.627,-605.296,374.315,9.80371,-371.166,165.793,-376.507,84.1678,-364.415,-331.366,144.093,-316.407,-19.434,81.7008,168.287,86.6719,459.909,-142.173,212.764,-6.66772,-284.995,66.3931,-216.233,-407.511,-216.873,321.33,-58.3276,-249.985,-664.457,240.886,-32.5988,365.382,538.433,128.733,-185.806,106.173,484.736,83.2279,280.284,-31.2937,-247.092,-495.345,-31.4503,59.6337,-608.443,-481.881,-196.891,-245.643,-503.357,-154.779,29.3763,23.3109,-109.277,488.026,155.655,211.42
1.83302,70.0752,-98.6605,-334.615,-16.01,-217.281,-139.085,-15.2107,209.77,-82.6418,-299.65,377.065,-516.128,34.3793,-387.958,467.725,54.5033,-166.237,-514.844,-242.095,217.952,688.677,158.16,125.603,-79.1105,-141.23,253.381,-363.557,323.03,-387.488,3.74719,-95.7345,325.27,-153.258,224.242,443.959,323.146,67.7468,-328.83,-625.257,497.16,-18.6274,14.194,-287.134,51.0114,-213.91,511.158,144.653,-478.451,-117.91,252.521,579.778,362.409,-166.497,-504.06,-21.4701,-17.5019,-57.5614,-833.996,0.951904,-360.892,251.987,-626.583,16.8702,-116.597,470.212,505.924,75.6736,-41.0276,651.985,-110.898,-119.307,-97.0489,-538.561,105.991,430.84,-638.649,296.75,55.4597,-243.521,231.423,-373.389,51.9109,-313.814,-400.657,134.43,-232.942,54.7003,-35.1174,146.877,119.647,401.445,-153.185,227.074,-184.713,-182.032,-3.03918,-181.471,-409.608,-368.182,286.164,-56.3766,-331.689,-558.938,299.848,-112.923,435.524,552.129,147.739,-91.0695,257.675,426.237,-33.1138,320.511,7.14526,-266.894,-425.341,-57.2007,176.536,-571.535,-469.469,-172.984,-233.501,-544.049,-199.44,12.7107,56.6013,-200.149,435.575,136.93,47.3507
1.84117,47.0208,-110.155,-287.926,66.5234,-265.127,-146.687,-4.62781,295.44,-96.442,-346.773,368.838,-535.826,73.3795,-486.407,544.067,13.2819,-249.211,-420.021,-232.38,120.34,639.398,155.592,136.995,80.6805,-87.103,153.669,-442.962,282.661,-370.237,83.7122,-60.9197,407.947,-177.33,292.117,526.399,221.102,118.475,-363.918,-808.272,577.031,-16.0978,-24.3522,-298.691,154.62,-195.334,395.545,98.4984,-453.708,-201.734,342.549,480.263,451.445,-145.795,-491.199,54.4434,-89.7375,-33.887,-745.62,103.676,-292.083,307.327,-637.114,-26.0732,72.8966,520.198,610.895,18.5616,70.4247,685.538,-82.7939,-60.3879,-111.649,-488.585,129.841,468.052,-574.233,219.185,101.116,-115.876,297.052,-370.271,19.6541,-263.213,-469.948,124.768,-149.477,128.834,-151.936,125.467,152.622,342.981,-164.196,241.384,-362.759,-79.068,-72.4713,-146.709,-411.704,-419.873,250.999,-54.4255,-413.392,-403.703,358.811,-193.248,408.121,565.826,166.745,3.66675,409.176,367.737,-149.455,360.738,45.5842,-286.697,-355.336,-82.9512,293.439,-534.627,-457.057,-149.076,-320.033,-584.741,-244.101,-3.95508,89.8917,-291.02,383.124,118.205,-116.718
1.84931,127.509,-121.65,-241.238,251.198,-312.972,-154.29,49.3025,480.992,-110.242,-393.896,405.106,-390.682,112.38,-539.24,544.216,-177.96,-408.101,-251.571,-268.438,97.7463,475.875,130.613,191.275,75.7976,-106.878,77.0088,-393.801,284.938,-424.217,65.191,-47.3086,469.678,-134.636,321.265,588.448,211.788,78.2073,-461.603,-857.921,656.901,44.2527,-27.1237,-254.32,193.773,-249.599,257.472,-1.77368,-344.735,-285.558,432.578,412.29,482.865,-69.2482,-396.468,103.35,-87.4074,45.8524,-589.674,190.753,-165.54,328.113,-703.457,-101.639,118.999,443.068,617.842,-38.5504,159.064,696.664,48.4066,-73.9149,-82.1906,-365.25,153.691,457.987,-418.158,117.754,122.919,11.7686,338.726,-317.778,-59.6555,-212.612,-426.919,91.6962,-18.8273,156.128,-98.6168,126.128,185.597,331.657,-101.799,181.686,-495.195,-74.3529,14.4508,-152.245,-464.908,-344.964,165.494,-77.871,-410.484,-245.36,366.779,-224.241,289.271,579.522,134.625,98.4031,524.68,333.963,-186.881,376.25,-0.226563,-357.364,-234.273,-57.993,261.861,-447.903,-361.024,-125.169,-351.061,-573.735,-212.427,30.0695,123.182,-268.531,216.88,75.5923,-165.285
1.85746,207.997,-133.145,-194.549,435.872,-360.817,-161.892,103.233,666.543,-124.043,-441.019,441.374,-245.539,151.38,-592.072,544.365,-369.202,-566.99,-83.1205,-304.496,75.153,312.351,105.634,245.555,70.9147,-126.652,85.459,-344.64,287.215,-478.197,46.67,-33.6974,531.409,-91.9427,350.412,650.497,202.474,37.9398,-559.289,-783.508,736.772,104.603,-29.8953,-209.949,232.925,-303.864,119.4,-102.046,-235.762,-369.381,522.607,344.317,514.284,7.29858,-301.737,152.256,-85.0772,125.592,-433.728,164.039,-38.9967,348.9,-769.8,-177.204,165.101,365.937,624.789,-95.6624,247.703,707.789,179.607,-87.442,-52.7322,-241.915,177.541,447.922,-262.083,16.3221,144.722,139.413,380.4,-265.285,-138.965,-162.011,-383.89,58.6244,111.823,183.421,-45.298,126.789,218.572,320.332,-39.4016,121.987,-627.63,-69.6379,101.373,-157.781,-518.112,-270.055,79.9883,-101.316,-407.575,-87.0172,374.746,-255.234,170.422,593.219,102.504,193.139,538.543,300.19,-224.306,391.761,-46.0374,-428.031,-113.211,-33.0349,230.283,-361.179,-264.991,-101.261,-382.089,-562.729,-180.754,64.0939,156.473,-246.043,50.6353,32.9794,-213.851
1.8656,221.922,-120.34,-154.63,452.744,-307.383,-136.195,188.319,663.032,-102.478,-483.226,506.379,-126.62,123.13,-540.368,464.987,-580.111,-760.043,72.4449,-306.701,64.2811,133.845,10.1528,297.154,1.47205,-176.911,184.339,-184.324,266.392,-468.069,38.7009,-108.435,546.886,-34.2268,271.442,671.339,148.45,-17.7644,-641.325,-671.877,680.523,161.34,9.07007,-139.711,172.035,-216.349,108.599,-290.259,-154.163,-296.525,535.302,332.201,459.998,-27.1464,-158.396,88.8688,-0.857788,103.713,-258.075,46.2909,6.71765,265.304,-794.982,-167.137,80.2213,273.8,589.726,-60.3181,247.94,678.267,292.398,-104.138,-85.6901,-101.157,185.058,390.58,-124.339,-36.8796,93.9722,142.596,454.514,-146.958,-214.353,-59.7098,-245.59,53.3512,210.524,161.434,-26.7798,133.428,179.559,281.509,-0.862061,119.645,-614.209,-128.521,159.423,-108.327,-575.576,-234.579,43.7739,-86.1381,-310.536,13.8405,320.034,-256.422,74.4335,516.411,42.1577,232.59,490.999,220.57,-242.535,307.896,-43.4047,-437.767,-10.231,-13.8871,161.585,-296.25,-247.875,-0.0760498,-317.528,-627.116,-210.572,87.558,148.59,-221.53,-95.7968,-35.0149,-190.744
1.87375,235.847,-107.535,-114.71,469.615,-253.949,-110.498,273.405,659.521,-80.9132,-525.433,571.383,-7.70154,94.8811,-488.664,385.61,-615.386,-953.095,228.01,-308.906,53.4093,-44.6617,-85.3282,348.754,-67.9705,-227.171,283.22,-24.0072,245.569,-457.94,30.7319,-183.172,562.363,23.4891,192.472,692.182,94.427,-73.4686,-723.361,-560.246,624.273,218.076,48.0354,-69.4724,111.146,-128.834,217.583,-478.472,-72.5651,-223.669,547.998,320.084,405.712,-61.5913,-15.0552,25.4817,83.3617,81.8348,-82.4214,-71.4572,52.432,181.709,-820.163,-157.07,-4.65875,181.662,554.663,-24.9737,248.178,648.744,405.188,-120.835,-118.648,39.6013,192.575,333.238,13.4045,-90.0814,43.2227,145.778,528.628,-28.6321,-289.742,42.5909,-107.289,48.078,309.226,139.447,-8.2616,140.066,140.545,242.687,37.6774,117.304,-600.787,-187.405,217.473,-58.8733,-633.039,-199.102,7.55957,-70.9597,-213.496,114.698,265.321,-257.611,-21.5547,439.603,-18.1888,272.042,443.454,140.949,-260.765,224.03,-40.7719,-447.502,92.7485,5.26062,92.887,-231.321,-230.759,101.109,-252.966,-691.503,-240.39,111.022,140.707,-197.017,-242.229,-103.009,-167.637
1.88189,116.646,-117.6,-152.152,355.163,-127.521,-16.3535,257.347,556.126,-59.3485,-496.131,591.893,6.31812,88.5907,-330.523,351.948,-559.186,-1060.74,251.047,-234.823,20.0319,-108.924,-46.3422,357.465,-62.5613,-321.771,364.369,64.8839,153.671,-376.581,64.9713,-236.706,535.95,-65.6797,74.7734,672.242,-52.3259,-64.1761,-767.839,-403.642,621.255,240.121,51.2262,34.3226,50.256,31.5221,368.991,-576.489,-41.505,-100.675,403.85,402.597,293.808,-96.0363,110.742,-37.9055,160.923,3.89124,29.8859,-162.18,98.1464,63.5601,-811.856,-49.1379,-122.629,131.897,589.617,-12.9678,225.602,574.368,473.794,-65.0857,-151.606,180.359,176.335,228.619,37.0831,-119.417,-31.3798,93.4149,427.064,65.0067,-286.709,95.26,31.0111,89.6234,234.916,164.301,-36.1445,249.702,101.531,156.724,2.80835,159.367,-541.755,-225.235,176.024,84.6079,-605.322,-213.435,55.2445,-55.7814,-116.456,165.839,159.614,-341.018,-36.2561,362.795,-27.4089,285.729,313.326,143.75,-193.679,90.7328,12.4109,-431.806,42.5552,24.4084,73.6825,-116.575,-188.556,175.504,-188.405,-730.041,-312.616,134.486,107.807,-318.253,-209.844,-123.227,-169.281
1.89004,-2.55481,-127.666,-189.593,240.71,-1.09326,77.7909,241.29,452.732,-37.7838,-466.829,612.402,20.3379,82.3003,-172.381,318.286,-502.985,-1077.29,274.085,-160.741,-13.3455,-83.2894,-7.35596,366.177,-57.1521,-416.371,360.407,153.775,61.7737,-295.222,99.2106,-290.239,509.537,-154.849,-42.925,652.303,-199.079,-54.8837,-812.317,-247.038,618.237,262.165,54.417,138.118,-10.6338,191.878,520.399,-674.506,-10.4449,22.3181,259.703,485.109,181.905,-130.481,236.54,-101.293,238.485,-74.0524,74.624,-252.902,143.861,-54.5891,-803.55,58.7944,-240.6,82.1317,624.571,-87.1349,203.027,499.991,542.401,-9.3363,-184.564,321.117,160.095,124,60.7618,-148.752,-105.982,41.052,325.5,158.646,-283.677,147.929,169.312,131.169,160.605,189.154,-64.0275,359.337,62.5177,70.7623,-32.0607,201.431,-482.723,-263.065,134.576,228.089,-577.605,-227.769,102.93,-40.603,-19.4163,216.98,53.9062,-424.426,-50.9576,285.988,-36.629,299.416,183.198,146.551,-126.594,-42.5643,65.5936,-416.109,-7.63824,43.5562,54.478,-1.82971,-146.354,150.985,-123.843,-768.579,-384.842,157.95,74.9078,-439.488,-177.458,-143.445,-170.925
1.89818,-59.584,-152.025,-209.387,181.204,77.2042,91.9257,256.614,386.794,-101.458,-398.645,491.547,-42.9117,110.55,-98.8194,316.054,-483.146,-955.289,229.017,-70.4468,-39.6898,-36.8192,61.9786,418.446,-0.282227,-453.236,273.994,167.67,-77.2113,-291.327,11.2216,-161.885,567.777,-180.694,-98.8999,617.92,-378.949,26.7177,-736.492,-115.634,633.47,296.857,22.9513,124.463,5.18665,229.315,598.189,-691.911,52.4647,50.7816,97.5831,520.964,164.709,-130.023,233.319,-134.474,281.76,-50.3781,33.1411,-261.125,252.723,-87.0734,-699.315,99.2743,-238.273,80.918,645.521,-224.136,270.754,437.296,546.572,15.8499,-218.554,365.362,83.4717,7.56226,21.552,-177.591,-200.462,-120.859,156.061,136.048,-275.252,63.3354,249.446,166.131,37.1436,231.085,-58.5597,308.959,105.439,71.7137,-95.3756,237.019,-447.922,-248.262,117.78,220.035,-505.169,-311.628,176.833,-33.8901,-15.3179,201.832,-14.0864,-492.675,19.6919,252.907,-100.171,300.221,70.5391,125.141,-24.3156,-70.3051,42.4249,-479.888,-41.3443,56.1013,47.647,144.57,-83.5082,76.4928,-123.008,-715.03,-388.155,234.744,151.977,-485.319,-105.449,-106.431,-138.536
1.90633,-116.613,-176.385,-229.18,121.698,155.502,17.2633,271.938,320.856,-165.132,-330.46,370.692,-106.161,138.799,-25.2576,313.822,-463.308,-833.29,183.949,19.8472,-66.0343,9.651,131.313,470.716,56.5876,-490.1,187.581,181.564,-216.196,-287.431,-76.7673,-33.5317,626.017,-206.54,-154.875,583.536,-558.82,108.319,-660.666,15.7697,527.031,331.55,-8.5144,110.809,21.0071,266.752,675.979,-709.316,115.375,79.2451,-64.5364,556.82,147.514,-129.565,230.098,-167.656,218.512,-26.7036,-8.34167,-269.349,361.585,-119.558,-595.079,139.754,-235.946,79.7042,666.472,-361.138,338.481,374.6,550.743,41.0361,-252.545,409.607,6.84863,-108.876,-17.6578,-206.429,-294.942,-381.516,-13.3789,113.449,-266.828,-21.2582,329.581,201.092,-86.318,273.017,-53.0918,258.582,148.359,72.665,-158.69,272.607,-413.12,-233.459,100.984,211.981,-432.733,-395.487,250.737,-27.1772,-11.2195,186.684,-82.0791,-560.924,90.3414,219.826,-163.713,301.026,-42.1195,103.731,77.9624,-98.0457,19.2562,-543.668,-75.0504,68.6464,40.8158,290.969,-20.6622,2.00073,-122.173,-661.48,-391.469,311.539,229.047,-531.15,-33.4393,-69.4163,-106.148
1.91447,-99.6837,-246.486,-248.974,105.966,160.805,-51.8492,287.262,276.321,-228.806,-305.181,249.837,-124.454,123.13,-88.5439,265.874,-421.515,-751.146,65.2549,155.914,-17.3601,-13.1744,125.944,480.097,113.457,-526.965,53.2931,216.886,-312.536,-326.274,-263.242,137.229,663.313,-192.326,-172.121,549.153,-672.455,72.9263,-522.244,109.955,355.194,366.242,-4.20569,18.855,-27.6292,231.347,604.038,-672.604,94.0536,57.571,-69.8122,592.675,130.319,-207.29,145.007,-200.838,98.0085,30.6097,-37.1554,-129.642,343.43,-152.042,-524.332,125.865,-156.409,36.1183,561.391,-451.462,299.745,311.905,451.817,-6.22351,-286.535,321.805,-22.2601,-83.483,-105.753,-211.401,-309.912,-586.629,-39.0818,8.55981,-211.351,-105.852,265.304,158.023,-131.138,291.527,-1.2229,75.7794,191.28,120.756,-148.597,308.195,-401.124,-260.762,155.258,183.778,-411.404,-452.366,274.301,-20.4644,-57.8885,88.6747,-99.0773,-503.788,185.377,186.745,-233.646,276.067,-17.1394,32.8679,118.387,-101.071,-54.4624,-556.582,-108.756,-3.32288,-48.5044,437.368,-41.4366,-78.6735,-121.338,-521.768,-352.374,337.643,331.133,-431.233,14.186,47.2251,-73.7594
1.92262,-82.754,-316.587,-268.768,90.2347,166.109,-120.962,302.586,231.787,-292.48,-279.901,128.982,-142.747,107.462,-151.83,217.926,-379.721,-669.003,-53.4397,291.98,31.314,-35.9999,120.575,489.479,170.327,-563.829,-80.9946,252.208,-408.876,-365.117,-449.717,307.99,700.608,-178.112,-189.367,514.77,-786.09,37.5336,-383.822,204.14,183.356,400.935,0.103149,-73.0991,-76.2654,195.943,532.097,-635.891,72.7328,35.897,-75.088,628.53,113.124,-285.015,59.9161,-234.019,-22.4952,87.9231,-65.9691,10.0642,325.275,-184.526,-453.584,111.975,-76.8715,-7.46765,456.31,-455.614,261.01,249.209,352.892,-53.483,-320.526,234.003,-51.3688,-58.0901,-193.847,-216.373,-324.882,-692.994,-64.7848,-96.3298,-155.875,-190.446,201.027,114.953,-175.957,310.038,50.646,-107.023,234.201,168.847,-138.503,343.782,-389.127,-288.065,209.533,155.575,-390.076,-409.625,297.864,-13.7515,-104.557,-9.33484,-116.075,-347.988,280.412,153.664,-201.326,251.108,109.481,-37.9951,56.4337,-104.096,-128.181,-569.497,-142.462,-75.2921,-137.825,583.768,-62.2112,-159.348,-120.503,-382.055,-313.279,363.747,433.22,-331.315,61.8114,163.867,-41.371
1.93076,-103.266,-284.246,-165.75,41.6722,218.858,-83.2404,279.078,152.917,-282.703,-298.421,104.533,-127.323,115.125,-200.861,108.071,-309.114,-686.024,-131.179,337.932,122.655,-69.5941,29.2957,448.825,113.984,-583.142,-154.996,248.693,-419.926,-372.797,-553.534,325.467,626.631,-188.936,-177.567,440.88,-863.71,28.9519,-335.383,212.257,150.681,365.519,-3.7865,-79.0632,-136.987,40.8711,384.666,-580.012,24.0369,92.5629,29.6447,631.528,73.6021,-395.548,25.6285,-299.894,-51.7889,56.2333,-57.127,173.951,217.631,-158.701,-352.14,107.6,-55.9315,-106.667,342.477,-361.474,206.591,151.939,239.239,-98.9314,-346.255,179.213,-73.0534,-16.9381,-194.357,-225.323,-291.65,-688.269,-3.14771,-94.7548,-50.4042,-249.189,143.77,39.208,-213.896,349.042,30.9799,-291.664,212.711,280.773,-111.892,375.67,-331.046,-252.648,182.076,194.954,-392.172,-329.009,310.941,-53.5989,-152.813,-144.632,-129.355,-179.855,320.58,98.2108,-113.618,247.619,225.515,-41.8907,-76.9709,-75.7115,-186.103,-383.193,-215.525,-167.862,-213.225,688.135,-55.2864,-148.32,-100.652,-259.037,-333.555,297.975,423.773,-187.37,146.013,307.88,-4.3418
