2H chemical shift (ppm),FA_20240105_2H_yeast_1.6.ser#1,FA_20240105_2H_yeast_1.6.ser#2,FA_20240105_2H_yeast_1.6.ser#3,FA_20240105_2H_yeast_1.6.ser#4,FA_20240105_2H_yeast_1.6.ser#5,FA_20240105_2H_yeast_1.6.ser#6,FA_20240105_2H_yeast_1.6.ser#7,FA_20240105_2H_yeast_1.6.ser#8,FA_20240105_2H_yeast_1.6.ser#9,FA_20240105_2H_yeast_1.6.ser#10,FA_20240105_2H_yeast_1.6.ser#11,FA_20240105_2H_yeast_1.6.ser#12,FA_20240105_2H_yeast_1.6.ser#13,FA_20240105_2H_yeast_1.6.ser#14,FA_20240105_2H_yeast_1.6.ser#15,FA_20240105_2H_yeast_1.6.ser#16,FA_20240105_2H_yeast_1.6.ser#17,FA_20240105_2H_yeast_1.6.ser#18,FA_20240105_2H_yeast_1.6.ser#19,FA_20240105_2H_yeast_1.6.ser#20,FA_20240105_2H_yeast_1.6.ser#21,FA_20240105_2H_yeast_1.6.ser#22,FA_20240105_2H_yeast_1.6.ser#23,FA_20240105_2H_yeast_1.6.ser#24,FA_20240105_2H_yeast_1.6.ser#25,FA_20240105_2H_yeast_1.6.ser#26,FA_20240105_2H_yeast_1.6.ser#27,FA_20240105_2H_yeast_1.6.ser#28,FA_20240105_2H_yeast_1.6.ser#29,FA_20240105_2H_yeast_1.6.ser#30,FA_20240105_2H_yeast_1.6.ser#31,FA_20240105_2H_yeast_1.6.ser#32,FA_20240105_2H_yeast_1.6.ser#33,FA_20240105_2H_yeast_1.6.ser#34,FA_20240105_2H_yeast_1.6.ser#35,FA_20240105_2H_yeast_1.6.ser#36,FA_20240105_2H_yeast_1.6.ser#37,FA_20240105_2H_yeast_1.6.ser#38,FA_20240105_2H_yeast_1.6.ser#39,FA_20240105_2H_yeast_1.6.ser#40,FA_20240105_2H_yeast_1.6.ser#41,FA_20240105_2H_yeast_1.6.ser#42,FA_20240105_2H_yeast_1.6.ser#43,FA_20240105_2H_yeast_1.6.ser#44,FA_20240105_2H_yeast_1.6.ser#45,FA_20240105_2H_yeast_1.6.ser#46,FA_20240105_2H_yeast_1.6.ser#47,FA_20240105_2H_yeast_1.6.ser#48,FA_20240105_2H_yeast_1.6.ser#49,FA_20240105_2H_yeast_1.6.ser#50,FA_20240105_2H_yeast_1.6.ser#51,FA_20240105_2H_yeast_1.6.ser#52,FA_20240105_2H_yeast_1.6.ser#53,FA_20240105_2H_yeast_1.6.ser#54,FA_20240105_2H_yeast_1.6.ser#55,FA_20240105_2H_yeast_1.6.ser#56,FA_20240105_2H_yeast_1.6.ser#57,FA_20240105_2H_yeast_1.6.ser#58,FA_20240105_2H_yeast_1.6.ser#59,FA_20240105_2H_yeast_1.6.ser#60,FA_20240105_2H_yeast_1.6.ser#61,FA_20240105_2H_yeast_1.6.ser#62,FA_20240105_2H_yeast_1.6.ser#63,FA_20240105_2H_yeast_1.6.ser#64,FA_20240105_2H_yeast_1.6.ser#65,FA_20240105_2H_yeast_1.6.ser#66,FA_20240105_2H_yeast_1.6.ser#67,FA_20240105_2H_yeast_1.6.ser#68,FA_20240105_2H_yeast_1.6.ser#69,FA_20240105_2H_yeast_1.6.ser#70,FA_20240105_2H_yeast_1.6.ser#71,FA_20240105_2H_yeast_1.6.ser#72,FA_20240105_2H_yeast_1.6.ser#73,FA_20240105_2H_yeast_1.6.ser#74,FA_20240105_2H_yeast_1.6.ser#75,FA_20240105_2H_yeast_1.6.ser#76,FA_20240105_2H_yeast_1.6.ser#77,FA_20240105_2H_yeast_1.6.ser#78,FA_20240105_2H_yeast_1.6.ser#79,FA_20240105_2H_yeast_1.6.ser#80,FA_20240105_2H_yeast_1.6.ser#81,FA_20240105_2H_yeast_1.6.ser#82,FA_20240105_2H_yeast_1.6.ser#83,FA_20240105_2H_yeast_1.6.ser#84,FA_20240105_2H_yeast_1.6.ser#85,FA_20240105_2H_yeast_1.6.ser#86,FA_20240105_2H_yeast_1.6.ser#87,FA_20240105_2H_yeast_1.6.ser#88,FA_20240105_2H_yeast_1.6.ser#89,FA_20240105_2H_yeast_1.6.ser#90,FA_20240105_2H_yeast_1.6.ser#91,FA_20240105_2H_yeast_1.6.ser#92,FA_20240105_2H_yeast_1.6.ser#93,FA_20240105_2H_yeast_1.6.ser#94,FA_20240105_2H_yeast_1.6.ser#95,FA_20240105_2H_yeast_1.6.ser#96,FA_20240105_2H_yeast_1.6.ser#97,FA_20240105_2H_yeast_1.6.ser#98,FA_20240105_2H_yeast_1.6.ser#99,FA_20240105_2H_yeast_1.6.ser#100,FA_20240105_2H_yeast_1.6.ser#101,FA_20240105_2H_yeast_1.6.ser#102,FA_20240105_2H_yeast_1.6.ser#103,FA_20240105_2H_yeast_1.6.ser#104,FA_20240105_2H_yeast_1.6.ser#105,FA_20240105_2H_yeast_1.6.ser#106,FA_20240105_2H_yeast_1.6.ser#107,FA_20240105_2H_yeast_1.6.ser#108,FA_20240105_2H_yeast_1.6.ser#109,FA_20240105_2H_yeast_1.6.ser#110,FA_20240105_2H_yeast_1.6.ser#111,FA_20240105_2H_yeast_1.6.ser#112,FA_20240105_2H_yeast_1.6.ser#113,FA_20240105_2H_yeast_1.6.ser#114,FA_20240105_2H_yeast_1.6.ser#115,FA_20240105_2H_yeast_1.6.ser#116,FA_20240105_2H_yeast_1.6.ser#117,FA_20240105_2H_yeast_1.6.ser#118,FA_20240105_2H_yeast_1.6.ser#119,FA_20240105_2H_yeast_1.6.ser#120,FA_20240105_2H_yeast_1.6.ser#121,FA_20240105_2H_yeast_1.6.ser#122,FA_20240105_2H_yeast_1.6.ser#123,FA_20240105_2H_yeast_1.6.ser#124,FA_20240105_2H_yeast_1.6.ser#125,FA_20240105_2H_yeast_1.6.ser#126,FA_20240105_2H_yeast_1.6.ser#127,FA_20240105_2H_yeast_1.6.ser#128,FA_20240105_2H_yeast_1.6.ser#129,FA_20240105_2H_yeast_1.6.ser#130,FA_20240105_2H_yeast_1.6.ser#131,FA_20240105_2H_yeast_1.6.ser#132,FA_20240105_2H_yeast_1.6.ser#133,FA_20240105_2H_yeast_1.6.ser#134,FA_20240105_2H_yeast_1.6.ser#135,FA_20240105_2H_yeast_1.6.ser#136,FA_20240105_2H_yeast_1.6.ser#137,FA_20240105_2H_yeast_1.6.ser#138,FA_20240105_2H_yeast_1.6.ser#139,FA_20240105_2H_yeast_1.6.ser#140,FA_20240105_2H_yeast_1.6.ser#141,FA_20240105_2H_yeast_1.6.ser#142,FA_20240105_2H_yeast_1.6.ser#143,FA_20240105_2H_yeast_1.6.ser#144,FA_20240105_2H_yeast_1.6.ser#145,FA_20240105_2H_yeast_1.6.ser#146,FA_20240105_2H_yeast_1.6.ser#147,FA_20240105_2H_yeast_1.6.ser#148,FA_20240105_2H_yeast_1.6.ser#149,FA_20240105_2H_yeast_1.6.ser#150,FA_20240105_2H_yeast_1.6.ser#151,FA_20240105_2H_yeast_1.6.ser#152,FA_20240105_2H_yeast_1.6.ser#153,FA_20240105_2H_yeast_1.6.ser#154,FA_20240105_2H_yeast_1.6.ser#155,FA_20240105_2H_yeast_1.6.ser#156,FA_20240105_2H_yeast_1.6.ser#157,FA_20240105_2H_yeast_1.6.ser#158,FA_20240105_2H_yeast_1.6.ser#159,FA_20240105_2H_yeast_1.6.ser#160,FA_20240105_2H_yeast_1.6.ser#161,FA_20240105_2H_yeast_1.6.ser#162,FA_20240105_2H_yeast_1.6.ser#163,FA_20240105_2H_yeast_1.6.ser#164,FA_20240105_2H_yeast_1.6.ser#165,FA_20240105_2H_yeast_1.6.ser#166,FA_20240105_2H_yeast_1.6.ser#167,FA_20240105_2H_yeast_1.6.ser#168,FA_20240105_2H_yeast_1.6.ser#169,FA_20240105_2H_yeast_1.6.ser#170,FA_20240105_2H_yeast_1.6.ser#171,FA_20240105_2H_yeast_1.6.ser#172,FA_20240105_2H_yeast_1.6.ser#173,FA_20240105_2H_yeast_1.6.ser#174,FA_20240105_2H_yeast_1.6.ser#175,FA_20240105_2H_yeast_1.6.ser#176,FA_20240105_2H_yeast_1.6.ser#177,FA_20240105_2H_yeast_1.6.ser#178,FA_20240105_2H_yeast_1.6.ser#179,FA_20240105_2H_yeast_1.6.ser#180
4.68375,16509.6,14549,15360.9,15349.7,15319.9,15779.5,16458.3,17452.8,17973.2,17930.6,18470.6,19462.7,20159.1,19894.3,20685.1,21589.7,20963.3,21185.3,22147.4,22879.4,23491.8,23125,23742.6,24846.5,24696.5,24871.3,25295.2,25268.8,25915.3,26690.4,26843.8,26601.5,27308.2,27276.4,27304.3,27681.7,28733.7,29101.8,29048.6,28965.6,29903.2,29900.1,30000.8,30358.2,30875.3,30572.5,30953.8,30877.8,31797.2,31427.3,31807.8,32014.9,32653.9,32259.8,32335.8,32248.9,32593.8,32098.3,32068,31835.4,32568.7,33001.1,32913,33343,32866.2,33109.7,32492.8,32902.5,35473.7,35507.3,35485.6,35695.3,36022.6,35849.4,36285,36521.2,36531.5,35469.7,36212.9,35898.3,36131.1,36654.1,36680.9,36776.1,37091.4,36932.6,37003.4,37137.7,37028.3,37081.9,36746.5,36870.6,35944.2,36543.2,35199.3,34967.1,34419.4,33699.9,34231.7,36848.8,36989.6,36740.4,37687.2,39531.1,39595.9,40198,39996.3,41077.8,40392.8,39787.6,40182.1,40742.5,40127.3,40621.3,41642.7,41146.2,40872.8,40929.4,41863.2,41211.5,40902.8,41150.3,41720.1,41554.8,42161.3,41716.1,42261.8,41848.7,42186.5,41082.1,40950.5,41634.1,42422.7,42650.8,39653.6,36954.4,33452.8,29564.9,34422.3,42359.8,42452.2,42575.9,41470,41552.1,42149.4,42103.6,43100.7,42898.1,42802.7,42783,42120.9,42762.6,42107.7,42447.2,41831.1,43030.9,42177.8,42095.3,42558.8,43297.9,43044.3,42464.3,41282.8,43194.1,42853.1,42481.1,41799,42783.1,42346.7,42396.7,41878.5,42685.9,42437.5,41919.3,42674,42849.7,43405.4,41433.9,42266.7,43069.5
4.69189,16592.7,14263.9,14912.8,15056,14918.3,15428.8,16099.4,17074,17378.2,17498.5,18027.3,19014.7,19533.6,19247.2,20117.1,20837.8,20270.6,20544.5,21448.2,22115.8,22723.7,22183.9,22853.8,23810.7,23741.3,23872.3,24209.8,24106.2,24711.6,25483.2,25559.5,25287.9,25996.7,25918.3,25938.8,26212.1,27178.6,27398.8,27525,27439.9,28303.2,28129.4,28149.4,28511.9,28918.1,28696.7,29087.8,28895.3,29780.5,29370.5,29660.5,30093.5,30585.5,30139.1,30215.9,30072,30444.8,30116.3,30016.6,29674.3,30307.4,30544.8,30520.6,30919.5,30529.6,30698.1,30136.6,30656.2,32843.1,32962.6,32889.8,33071.2,33540.2,33390.3,33678.5,33812.4,34070.3,32882.9,33807.1,33687.9,33885.2,34269.2,34414.2,34512.2,35031.1,34890,35167.6,35339.5,35350.2,35616.3,35413.9,35644.7,34871.6,35702.3,35040.8,34977.9,35022.2,34660,34526.6,36243.9,36295.2,36339.3,36190.8,36783.4,37011.4,37598.2,37540,38448.9,37811.8,37495.1,37725.2,38129.5,37743.9,37952.3,38872.9,38517.4,38223.7,38067.6,39296.5,38575,38515.6,38812.5,39220.1,39064.4,39732.2,39179.7,39747.9,39409.5,39696.9,38833.5,38867.5,39451.2,39960.2,40526.5,38536.1,37026.3,34350.7,30506.4,33388.1,40152.6,40564.6,40666.4,39556.2,39772.9,40156.3,40204.7,41201.3,41112.4,40976.8,41007.5,40415.1,40894.3,40213,40670.4,40447.6,41491.3,40562.3,40595,41046.3,41898.8,41617.7,41243.4,40459.3,41852.9,41612.1,41455.9,40998.7,41722.1,41240.1,41458,41296.9,41904.4,41875.6,41589.8,41956.8,42102.2,42895.4,41347.5,41788.1,42362.4
4.70004,16200.5,13869.9,14279.9,14611.5,14411,14936.1,15541,16472.7,16602.5,16835.1,17398.9,18347.8,18627.6,18424.8,19273.3,19839.8,19393.8,19719.7,20449,21065,21647.5,21001.8,21682.3,22535.5,22467.1,22610,22879.1,22789.1,23275.9,24022.7,24064.3,23726.2,24481.5,24275.9,24451,24473.9,25411.3,25491.1,25737.5,25676.5,26468.6,26164.5,26030.8,26486.1,26756.5,26602,27020.3,26728.5,27522.1,27102.1,27221.6,27873.5,28280.8,27908.6,27941.8,27782.9,28120.4,27999.2,27809.2,27460.8,27986.2,27964,27923.9,28338.5,28130.9,28158.1,27701.2,28332.8,29981,30199,30091.3,30206.3,30792.9,30642.1,30732.1,30796.1,31298.1,30005.5,30990.2,31018.9,31205.6,31437.9,31659.9,31672.9,32319.9,32167.7,32617.2,32668,32872.6,33259.5,33155.6,33400.1,32733.5,33672.4,33602.4,33591.5,34138.3,34083.9,33562.5,34447.4,34464.5,34746.1,33889.6,33712.7,34007.4,34499.6,34515.4,35314.1,34730,34698.4,34758.1,34968.6,34804.8,34775.5,35596.1,35480.3,35157.4,34744.9,36213,35400.9,35565.8,35829,36063.3,35980.7,36644,35994.9,36663.3,36310.2,36499.2,35905.1,36041.4,36383.4,36740.8,37543.2,36671.1,36387.5,34752.4,31083,31873,37246.6,37898.2,37933,36824.1,37095.2,37349,37434.6,38364.4,38371.2,38212.1,38295.2,37827.2,38038.9,37506.2,37960.9,38090.2,38887.4,37985.5,38126.4,38534,39398.1,39141.5,38901.5,38353.4,39386.9,39144.6,39260.9,38936,39497.5,39034,39234.2,39429,39872.4,39932.6,39916.5,39970.1,40075.7,40955,39867.4,39930.4,40335.1
4.70818,15457.2,13295.2,13481.9,13978.7,13765.5,14269.1,14747.3,15610.6,15682.2,15901.9,16500.9,17432.4,17458.9,17382.5,18150.5,18620,18345.7,18662.3,19123.3,19723.5,20264.7,19559.1,20173.4,21021.7,20926.2,21073.4,21278.9,21286.5,21577.8,22296.6,22359.3,21941,22709.3,22407.4,22784.4,22467,23410.3,23380.2,23694.2,23662.6,24394,24000.1,23695.1,24293.3,24427.7,24304.5,24756.2,24397.4,25069.7,24654.4,24565.3,25352,25767.8,25504.7,25541.6,25379,25680,25774.2,25467.3,25233,25636.2,25356.7,25225,25691.4,25694,25602.5,25307.3,26031.3,27036.3,27333.7,27201.3,27261.1,27905.6,27732.7,27676.9,27741.8,28350.9,27028.1,27973.4,28117.4,28317.3,28398.7,28688,28557.7,29274.5,29101.6,29714.6,29571.2,29982.7,30426.8,30334.8,30577.1,29957.2,30933.1,31281,31229.4,32106.6,32211.9,31538.2,31825.3,31868.6,32314.9,31069.9,30498.2,30831.3,31174,31244.1,31917.3,31417.6,31615.9,31566.2,31535.4,31556.1,31398.7,32114.2,32250.8,31902.2,31267.5,32874.4,31956.6,32284.2,32488.2,32568.4,32610.1,33215.2,32508.5,33292,32846.5,32977.2,32553.3,32773.3,32902.4,33153.2,34058.5,34104.6,34871,34442.1,31310.9,30192.4,33975.3,34724,34737,33640,33931.5,34079.4,34146.8,34993.7,35050.7,34892.2,35040.7,34702.5,34573.3,34357,34729.1,35136.6,35616.9,34826.7,35010.2,35354.9,36189.7,35985.2,35781.3,35318,36184.6,35882.4,36275.2,35969.5,36475.1,36045.8,36118.8,36613.5,36911.6,36979.6,37181.6,37042.6,37098.4,37917.5,37275,37053.1,37309.9
4.71633,14518,12509.5,12573.5,13123.9,12955.3,13407.9,13716,14498.6,14617.1,14710.4,15325.8,16238,16066.7,16080.9,16798.5,17198.3,17111.4,17329.6,17525,18138.2,18621.3,17854.7,18301.5,19278.6,19179.6,19260.4,19418.3,19545.6,19595.4,20315.2,20470.2,19944.7,20682.5,20341.8,20857.3,20231.2,21237.4,21065.7,21443,21422.7,22104.1,21639.8,21236.9,21961.7,21936.9,21839.4,22274.4,21931.7,22466.2,22052.3,21803.1,22573.1,23100.6,22871.9,23032,22848.5,23140.3,23410.4,23018.7,22934.6,23218.4,22760.9,22536.9,23052.1,23210.9,23081.2,22989.6,23759.7,24101.9,24405.3,24283.5,24279.1,24915.5,24732.7,24651.2,24774.6,25288,24052,24896.3,25144.2,25363.5,25310,25638.7,25351.2,26117.6,25902.5,26648,26354.8,26960.5,27402.5,27234,27493.9,26863.8,27879.2,28462.7,28336.3,29313,29475.6,28827.2,28786.4,28833.9,29377.4,27960.2,27220.4,27593,27777.1,27925.6,28410.5,28018.1,28359.8,28275,28017.4,28149.5,27983,28538.7,28887.3,28551.4,27794.2,29408.9,28402.5,28795.1,28948,28941.3,29098.9,29635.1,28951.4,29782.7,29246,29350.8,28938.4,29279,29290.5,29441.5,30350.6,30912.9,32460.2,33159.7,31051.1,28517.2,30474.2,31189.8,31223.4,30193.5,30481.8,30497.5,30566.2,31317.1,31405.3,31222.7,31484.7,31257.6,30799.5,30931.9,31198.7,31793.3,31945.2,31286.7,31477.6,31711.3,32516.5,32352.2,32131.7,31694.5,32520.1,32142.9,32744.4,32397.2,32871.3,32472.6,32427.8,33111.7,33246.9,33302.6,33651.4,33381.6,33394.2,34101.1,33836.3,33422.7,33532.5
4.72447,13498.3,11578.3,11615.8,12090.2,12009,12354,12498.1,13200.7,13379,13320.8,13962.1,14802.6,14489,14565.5,15289.7,15585.1,15674.6,15736.1,15773.9,16358.2,16771.5,15954.1,16182.2,17343.7,17296.8,17259.4,17371.6,17573.4,17391.7,18150,18433.1,17762.7,18488.8,18132.3,18682,17875.1,18985.2,18648.3,19074.7,19037.9,19655,19154.6,18751.7,19546.6,19344.9,19284.4,19663.3,19422.7,19816.3,19433.7,19060.2,19686.5,20399.8,20142.2,20488.7,20244.3,20565,20917.5,20531.4,20561.4,20726.7,20228.2,19975.2,20515,20728.2,20631.4,20759.4,21530.3,21252,21452.9,21414.6,21301,21892.4,21741.1,21731.6,21903.7,22219.8,21123.7,21874,22209.4,22423.2,22293.6,22622.9,22181.5,22982.8,22717.9,23535.7,23232.4,23962.1,24356,24050.6,24362.8,23717.7,24779.3,25421.4,25253.3,26123.9,26309.1,25801.4,25643.8,25621.4,26194.8,24723.4,23958.8,24369,24422.2,24632.2,24914.5,24617.8,25057.3,24953.9,24543.1,24728.8,24638.2,24962.5,25435.3,25152.8,24375,25870.2,24879.9,25254.2,25350.5,25331.4,25571.7,26016.2,25426.6,26225,25670.6,25725.2,25252.8,25747.7,25693.6,25763.9,26601.7,27302.3,29348.2,30852.4,30038.9,26854.4,26822.3,27435.2,27479.9,26619.2,26862.6,26744.5,26851.1,27490.2,27583,27343,27774.9,27604.3,26978.9,27306.8,27473,28202.4,28034.9,27502.9,27718.1,27787.8,28536,28423,28175.1,27795.2,28583.5,28133,28853.2,28483.1,28883.3,28518.9,28417.3,29144.8,29116.2,29178.7,29609,29239.7,29201.2,29865.8,29846.7,29304.5,29283.5
4.73262,12443.4,10621.3,10636.1,10968.3,10992.7,11164.1,11176.5,11812.4,11997,11842.5,12524.2,13210.9,12804.3,12946,13654.9,13815.8,14059.3,13948.8,13977.2,14469.2,14799.3,13994.1,14014.1,15295.3,15334.5,15215.9,15232.6,15473.8,15118.6,15951.6,16312.5,15466.9,16245.2,15885.8,16377.9,15550.8,16714,16275,16697.6,16611.3,17134.3,16638.4,16357.2,17116.5,16779.2,16743,17106.3,17012.1,17257.2,16971.4,16474.5,16895,17796.3,17528.6,18041.9,17683.7,18097.9,18396.1,18098,18216.6,18237.9,17833.3,17586.7,18158,18337.8,18314.7,18614.4,19394.3,18567.6,18567.5,18680.4,18428.3,18969.8,18872.4,18976.6,19103.4,19277.5,18301.9,19022.8,19419,19575.9,19470,19754.9,19196.3,19998.3,19685,20509.2,20346.4,21079.6,21436.4,20947,21336.8,20710.8,21830,22352.9,22209.1,22901.7,23087.4,22740.7,22594.8,22448.2,22976,21509.1,20828.3,21251.8,21210.1,21418.3,21540.4,21320.6,21833.5,21722.4,21218.1,21431.8,21483.8,21529.4,22030.1,21789.1,21068,22366,21524.1,21838.4,21846.2,21886.5,22182.2,22467.8,21993.9,22731.6,22217,22195.1,21702.1,22331.1,22218.6,22246.5,22948.1,23577,25852.9,27791,28122,25054.6,23164.5,23635.2,23671.3,23082,23218.2,23024.9,23160.1,23696.2,23743.2,23457,24055.4,23855.9,23314.1,23618.1,23688.1,24544.6,24086.4,23668.1,23949.9,23820.9,24452.3,24457.9,24197.2,23903.6,24609.7,24070.6,24858.2,24503.1,24801.9,24500.4,24328,25013.1,24879.9,24971.3,25428.8,25004,24905.2,25597.3,25676.5,25062.4,24957
4.74076,11354.7,9709.13,9628.47,9819.79,9933.66,9938.38,9849.64,10421.3,10567.5,10397.1,11080.3,11566.1,11126.1,11336.5,11943.4,11986,12335.3,12116.5,12222.5,12588.1,12831.3,12114.6,11962.9,13242.4,13386.4,13257.4,13105.2,13403,12971.2,13865.2,14227.7,13201.2,14077.4,13734.4,14084.6,13405.6,14497.1,14050.6,14413.1,14269.6,14692.3,14227.5,14157.6,14753.3,14400.5,14345.5,14735.1,14835.9,14909.5,14763,14167,14382.4,15383.8,15161.6,15806.5,15285.4,15864.7,16005.6,15805,16014.4,15883.6,15657.9,15371.4,16022.2,16132.1,16176.7,16582,17422.4,16111.1,15872.8,16161.9,15792.1,16315.3,16233.6,16440.7,16430.6,16581,15695.5,16445.7,16898.4,16922.5,16957.1,17111.9,16540.8,17278.4,16961.4,17705.1,17756,18422.2,18785.1,18082.6,18551.9,17952,19175.2,19455.4,19361.8,19936.9,20084.1,19829.3,19751.3,19518,19928.5,18485.7,17963.3,18359.1,18241.9,18384.3,18407.2,18270.8,18815.8,18723.3,18157.6,18389.4,18620.6,18396.5,18848.6,18631.2,17999.5,19084.7,18463.1,18710.2,18591.4,18761.7,19057.6,19150.2,18801.9,19459.3,18986.5,18919.1,18428.8,19160.8,18976.6,19021.5,19561.6,20028.6,22337.2,24439.4,25494.4,22988.1,19707.6,20002.4,20052.1,19776.8,19774.7,19575.8,19699.2,20111.9,20118.6,19828.9,20530.6,20245.4,19958.5,20115.4,20067.5,21055,20346.7,20043.7,20413.2,20082.7,20575.6,20747.7,20548.8,20284,20897.2,20231.3,21066.3,20747.8,20959.1,20776.6,20452.7,21093.7,20920,21054.8,21517.9,21067,20945.5,21632.3,21736,21109.1,20978.6
4.74891,10260.8,8840.93,8596.56,8693.66,8829.94,8754.35,8612.77,9091.95,9210.13,9057.37,9699.88,9998.65,9570.81,9852.94,10286.2,10255.7,10620.5,10444.3,10606.2,10815.6,11008.9,10397.3,10134.7,11309.4,11564.1,11489.3,11141.1,11512.8,11067.1,11954.2,12289,11136.8,12111.6,11787,11953,11518.6,12460.3,12018.6,12306.9,12165,12478.1,12068.8,12197.7,12584.6,12331.8,12209.3,12623.4,12957.4,12854.8,12836.3,12202.5,12272.4,13235.4,13071.2,13854.6,13124.4,13885.2,13900.2,13727.4,13984,13756.9,13760.7,13370,14130.8,14165.2,14256.8,14716.9,15628,13923.3,13482.4,13948,13500.9,14063.7,13904.5,14182.8,14020.6,14222.7,13404.9,14204.4,14711.9,14564.1,14817.5,14752.4,14287.8,14896.9,14639.1,15234.4,15476.7,16092.1,16456.2,15582.5,16126.8,15533.8,16880.1,16893.3,16837.2,17391.9,17447.8,17199.9,17200.1,16953.5,17227.2,15807.5,15473.6,15821.3,15590,15625.8,15646.4,15622.4,16124.8,16071.6,15489,15702.1,16112.8,15666.9,16035.4,15844.5,15306.7,16194.1,15798.5,15991.5,15742.3,16063.9,16283.7,16219.2,16021,16569,16120.6,16042.1,15543.2,16360.1,16086.7,16185.4,16612.1,16867.3,19106.9,21218.3,22606.7,20711.4,16649.5,16770.4,16852.1,16867.6,16753.5,16600.2,16654.3,16876.5,16944.5,16693.3,17391.6,17040.4,17027.6,17054.2,16849.1,17939.3,17028.4,16862.8,17293.1,16805.4,17198.6,17513.2,17481.2,17127.8,17655.3,16871.2,17718.4,17467.5,17598.8,17563.9,17074.5,17689.5,17499.5,17676,18132.2,17660.3,17576.7,18177.6,18327.4,17716.3,17637.6
4.75705,9230.94,7995.8,7572.11,7652.58,7729.64,7640.64,7514.33,7892.74,7997.01,7850.91,8480.27,8611.04,8210.96,8573.05,8814.83,8754.63,9027.33,9028.31,9206.63,9238.49,9422.95,8873,8587.94,9610.18,9939.33,9983.73,9472.95,9873.93,9413.14,10231.4,10566.6,9391.87,10439.7,10101.2,10114.5,9897.39,10694.3,10211.5,10468.9,10403,10561.3,10236.2,10494.2,10736.4,10586.1,10409.6,10812.8,11361,11104.6,11195.5,10577.9,10596,11390.7,11254.5,12210.9,11264.4,12114.7,12153,11941.2,12117.9,11913,12130.3,11662.3,12505.9,12444.3,12579.4,13059.1,13977.3,12039.8,11478.4,12093.2,11594.3,12236.1,11914.6,12243.2,11948.7,12235.1,11471.9,12294.8,12849.5,12580.4,13039.4,12732.7,12427.9,12887.5,12700.2,13170.1,13516.7,14107.9,14437.3,13516.9,14111.7,13512.8,14939.9,14753.9,14706.7,15314.8,15231.5,14934.2,15025.9,14759,14944.2,13575.6,13388.7,13703.3,13304.4,13217.2,13352.8,13435.3,13829,13817.9,13295.4,13399,13994.9,13357.5,13672.5,13484.7,13068,13773.4,13563.8,13741.6,13376.1,13823.4,13923,13748.3,13703.5,14126.9,13717.3,13620.7,13152.9,14007.7,13652.6,13766.2,14167,14215.3,16315.9,18371.4,19859.2,18398.4,14112.1,14082.2,14192.4,14428.6,14248.1,14154.6,14107.7,14097.3,14354.1,14146.5,14717.5,14377.7,14579.1,14549.2,14174.5,15287.8,14231.8,14246.1,14677.1,14121,14440.6,14873.2,15011.1,14497.8,14948.5,14139.2,14921.9,14791.7,14804.6,14921.8,14322.9,14915.7,14667.3,14902.6,15347.9,14852,14815.5,15297.6,15527.8,14935.2,14970
4.7652,8284.31,7176.86,6627.66,6724.9,6707.44,6610.74,6555.21,6880.78,6945.39,6776.85,7491.81,7467.07,7069.16,7507.13,7599.92,7496.7,7649,7837.06,8062.32,7907.1,8088.2,7565.29,7334.82,8196.87,8548.83,8724.15,8111.55,8467.81,8019.75,8707.29,9100.98,7996.7,9045.6,8683.84,8618.11,8523.47,9212.35,8652.24,8967.32,8985.02,8936.05,8702.21,9058.97,9242.71,9135.67,8966.49,9311.74,10002.5,9596.14,9822.48,9251.89,9288.85,9839.38,9717.3,10839.5,9724.84,10553.9,10745.9,10509.8,10451,10376.1,10721.7,10283.1,11119.7,10963.6,11090.6,11635.1,12444.7,10481.4,9868.48,10592.2,10031.5,10734,10262.2,10626.3,10210.1,10611.5,9894.34,10702.2,11281,10989.2,11541.6,11077.9,10919.7,11236.2,11091,11524,11870.9,12421.8,12704.3,11876.4,12502.4,11872.4,13322.2,13044.4,12987.3,13648.8,13430.2,13046.7,13250.2,12897.7,13066.7,11793.8,11630.2,11982.5,11405.1,11212.3,11526.3,11638.6,11922.2,11926.3,11555.7,11469.8,12250.5,11436,11759.6,11526.4,11271.8,11809.4,11746,11938.1,11469.7,11973.3,11989,11741.7,11805.7,12124.9,11768,11640.6,11280,12075.9,11690.2,11770.7,12196.9,12091.7,13987.6,15983.6,17455.3,16210.1,12094.7,11927.7,12082.1,12448.2,12236.8,12161.3,12032.9,11810.7,12328.1,12120.8,12508.1,12256.6,12594.9,12532.7,12039.7,13092,11918.6,12159.7,12536.3,12042.2,12224.1,12835.7,13009,12371.9,12752.5,12034,12658.6,12694.6,12561.1,12814.1,12176.7,12703.7,12337,12690.7,13132.6,12627.8,12576.5,12954.3,13285,12701.3,12836.5
