,FA_20231109_2H_yeast_1.5.ser#1,FA_20231109_2H_yeast_1.5.ser#2,FA_20231109_2H_yeast_1.5.ser#3,FA_20231109_2H_yeast_1.5.ser#4,FA_20231109_2H_yeast_1.5.ser#5,FA_20231109_2H_yeast_1.5.ser#6,FA_20231109_2H_yeast_1.5.ser#7,FA_20231109_2H_yeast_1.5.ser#8,FA_20231109_2H_yeast_1.5.ser#9,FA_20231109_2H_yeast_1.5.ser#10,FA_20231109_2H_yeast_1.5.ser#11,FA_20231109_2H_yeast_1.5.ser#12,FA_20231109_2H_yeast_1.5.ser#13,FA_20231109_2H_yeast_1.5.ser#14,FA_20231109_2H_yeast_1.5.ser#15,FA_20231109_2H_yeast_1.5.ser#16,FA_20231109_2H_yeast_1.5.ser#17,FA_20231109_2H_yeast_1.5.ser#18,FA_20231109_2H_yeast_1.5.ser#19,FA_20231109_2H_yeast_1.5.ser#20,FA_20231109_2H_yeast_1.5.ser#21,FA_20231109_2H_yeast_1.5.ser#22,FA_20231109_2H_yeast_1.5.ser#23,FA_20231109_2H_yeast_1.5.ser#24,FA_20231109_2H_yeast_1.5.ser#25,FA_20231109_2H_yeast_1.5.ser#26,FA_20231109_2H_yeast_1.5.ser#27,FA_20231109_2H_yeast_1.5.ser#28,FA_20231109_2H_yeast_1.5.ser#29,FA_20231109_2H_yeast_1.5.ser#30,FA_20231109_2H_yeast_1.5.ser#31,FA_20231109_2H_yeast_1.5.ser#32,FA_20231109_2H_yeast_1.5.ser#33,FA_20231109_2H_yeast_1.5.ser#34,FA_20231109_2H_yeast_1.5.ser#35,FA_20231109_2H_yeast_1.5.ser#36,FA_20231109_2H_yeast_1.5.ser#37,FA_20231109_2H_yeast_1.5.ser#38,FA_20231109_2H_yeast_1.5.ser#39,FA_20231109_2H_yeast_1.5.ser#40,FA_20231109_2H_yeast_1.5.ser#41,FA_20231109_2H_yeast_1.5.ser#42,FA_20231109_2H_yeast_1.5.ser#43,FA_20231109_2H_yeast_1.5.ser#44,FA_20231109_2H_yeast_1.5.ser#45,FA_20231109_2H_yeast_1.5.ser#46,FA_20231109_2H_yeast_1.5.ser#47,FA_20231109_2H_yeast_1.5.ser#48,FA_20231109_2H_yeast_1.5.ser#49,FA_20231109_2H_yeast_1.5.ser#50,FA_20231109_2H_yeast_1.5.ser#51,FA_20231109_2H_yeast_1.5.ser#52,FA_20231109_2H_yeast_1.5.ser#53,FA_20231109_2H_yeast_1.5.ser#54,FA_20231109_2H_yeast_1.5.ser#55,FA_20231109_2H_yeast_1.5.ser#56,FA_20231109_2H_yeast_1.5.ser#57,FA_20231109_2H_yeast_1.5.ser#58,FA_20231109_2H_yeast_1.5.ser#59,FA_20231109_2H_yeast_1.5.ser#60,FA_20231109_2H_yeast_1.5.ser#61,FA_20231109_2H_yeast_1.5.ser#62,FA_20231109_2H_yeast_1.5.ser#63,FA_20231109_2H_yeast_1.5.ser#64,FA_20231109_2H_yeast_1.5.ser#65,FA_20231109_2H_yeast_1.5.ser#66,FA_20231109_2H_yeast_1.5.ser#67,FA_20231109_2H_yeast_1.5.ser#68,FA_20231109_2H_yeast_1.5.ser#69,FA_20231109_2H_yeast_1.5.ser#70
4.87918,1125.66,1043.30,609.839,676.682,1060.54,1306.95,1230.23,1049.94,1129.29,769.161,1184.15,1339.51,782.568,1044.16,1160.63,1682.50,1391.83,1427.93,1222.13,1672.17,1200.75,1622.16,1848.20,2101.93,1287.71,1704.83,570.912,1922.70,1648.57,1904.03,1825.64,2336.20,2054.08,2338.11,1933.37,2334.27,1950.08,2427.65,2223.56,2576.53,2059.67,1518.02,1196.81,1892.53,1207.56,1308.08,1063.86,1717.58,1659.01,1082.15,1039.70,1245.96,1604.16,1390.19,1563.39,1624.37,1225.72,1579.27,1534.98,1897.38,1658.76,1381.34,1737.94,1505.04,1870.87,1227.24,1294.07,1585.57,1304.89,1613.47
4.88733,1032.13,1055.64,520.851,738.008,1090.22,1316.17,1182.76,1011.48,958.217,695.915,1196.49,1367.49,581.372,1023.82,1153.35,1554.67,1365.59,1328.80,1133.87,1591.04,1064.58,1626.70,1692.78,2014.51,1371.41,1568.38,542.089,1824.84,1341.20,1886.10,1653.15,2308.31,1916.40,2407.20,1884.91,2227.81,1952.54,2262.80,2071.25,2353.08,1853.68,1339.24,1061.48,1856.00,1174.60,1213.37,991.372,1522.55,1531.75,1035.09,1116.39,1279.56,1426.33,1309.17,1438.74,1564.82,1362.87,1550.51,1377.87,1959.64,1639.24,1171.01,1618.10,1484.97,1779.46,1150.69,1083.03,1566.09,1092.29,1601.00
4.89547,924.087,1097.00,444.620,838.231,1171.90,1251.97,1141.64,993.545,810.372,637.957,1198.34,1420.94,400.930,987.980,1074.16,1446.15,1339.63,1217.58,1035.32,1523.11,994.820,1593.20,1496.09,1920.44,1430.36,1444.18,556.057,1736.23,1092.04,1899.31,1534.03,2230.74,1796.57,2393.11,1763.19,2097.73,1911.86,2085.44,1955.33,2156.31,1716.54,1213.78,942.994,1734.45,1161.22,1128.62,939.059,1347.55,1428.13,1064.16,1190.89,1261.17,1261.30,1206.73,1324.34,1469.29,1443.17,1519.91,1232.23,1970.72,1604.27,1018.36,1461.53,1403.36,1680.55,1047.45,933.610,1521.98,902.779,1555.43
4.90362,843.841,1139.33,411.210,957.189,1283.18,1138.73,1112.58,1005.52,688.607,613.767,1193.27,1460.95,262.360,903.122,954.742,1377.36,1290.24,1120.14,951.281,1494.53,1002.17,1541.44,1306.67,1820.63,1415.09,1292.77,559.535,1648.90,963.347,1888.76,1440.08,2138.40,1682.75,2305.92,1589.37,1958.74,1823.04,1884.03,1826.62,1966.69,1658.54,1178.04,843.382,1540.83,1137.54,1064.58,900.460,1193.05,1352.59,1119.66,1219.80,1220.40,1126.09,1105.53,1217.42,1366.69,1433.53,1468.17,1131.78,1942.80,1549.12,891.124,1291.76,1318.92,1629.57,920.424,866.893,1520.75,770.756,1451.21
4.91176,799.760,1146.01,409.430,1070.42,1389.88,991.220,1086.70,1022.10,600.365,625.444,1209.60,1428.63,182.157,817.479,848.334,1325.35,1236.17,1026.88,916.000,1493.43,1053.29,1468.16,1163.95,1709.71,1336.05,1132.84,549.577,1560.39,953.076,1824.35,1389.50,2069.57,1567.31,2162.48,1430.82,1795.62,1737.25,1715.81,1652.39,1793.71,1652.47,1210.39,789.520,1335.46,1087.78,1002.95,895.356,1051.65,1303.90,1144.25,1190.78,1191.18,994.283,1014.19,1127.03,1261.42,1351.12,1401.04,1092.40,1867.48,1468.88,759.381,1138.10,1259.64,1614.02,776.443,864.503,1576.13,729.802,1302.56
4.91991,756.108,1112.95,447.650,1139.24,1445.07,810.182,1065.30,1013.30,546.737,648.211,1255.92,1334.71,152.138,796.157,790.112,1228.62,1160.68,912.994,948.807,1491.56,1094.61,1377.82,1076.24,1603.46,1249.98,965.805,543.172,1475.14,1000.65,1706.63,1423.82,1998.58,1447.80,1970.39,1314.57,1631.57,1689.67,1644.48,1461.87,1655.32,1658.87,1259.33,758.189,1197.69,1015.24,915.481,931.362,908.192,1271.69,1121.28,1091.59,1167.29,829.327,942.188,1047.57,1117.11,1228.70,1339.36,1093.19,1718.52,1363.70,628.169,1016.96,1200.97,1589.58,633.161,891.617,1649.32,746.303,1169.66
4.92805,664.345,1040.92,516.677,1119.51,1417.41,619.667,1051.34,969.099,517.071,637.876,1314.31,1248.74,126.552,819.942,785.156,1045.95,1030.43,775.513,1015.80,1483.81,1099.60,1289.99,1049.88,1525.84,1196.11,803.451,522.356,1390.41,1064.51,1552.10,1537.09,1863.50,1336.03,1777.15,1229.73,1526.59,1658.52,1657.29,1306.88,1542.35,1640.20,1298.69,712.654,1155.87,923.175,807.241,982.529,762.812,1237.67,1080.22,924.996,1153.35,624.104,908.318,954.589,940.712,1081.84,1282.53,1088.56,1511.29,1271.28,523.272,951.054,1112.45,1524.68,502.141,903.743,1682.67,766.954,1082.72
4.93620,512.325,923.258,560.121,1048.27,1304.17,448.335,1040.78,907.604,513.756,583.909,1357.12,1233.31,67.5087,809.108,804.569,802.991,844.959,619.901,1058.78,1481.94,1066.66,1225.05,1094.86,1458.81,1174.77,713.865,474.811,1310.56,1145.06,1366.17,1655.48,1665.38,1261.48,1620.01,1171.93,1478.78,1601.53,1675.17,1202.42,1426.12,1587.02,1321.09,695.247,1141.02,839.031,697.920,1017.11,635.565,1199.85,1056.60,742.202,1155.88,405.035,903.209,848.847,757.207,923.121,1227.62,1040.09,1306.26,1217.83,478.438,920.971,1014.84,1427.39,401.120,867.561,1645.70,771.160,1008.42
4.94434,346.197,793.790,545.461,1005.10,1128.68,307.651,1028.29,847.107,534.353,514.362,1354.70,1288.47,-3.72298,718.055,801.866,567.196,644.560,488.906,1060.82,1476.91,1010.69,1192.25,1174.10,1376.40,1147.15,734.775,437.656,1239.53,1240.98,1151.62,1719.77,1498.20,1243.58,1479.66,1147.99,1432.59,1521.71,1621.81,1137.95,1291.95,1516.22,1310.38,748.920,1071.38,799.702,598.974,1035.32,529.702,1169.35,1067.35,611.096,1148.42,228.583,892.491,758.437,576.095,781.618,1179.64,928.018,1127.24,1177.60,491.596,889.677,946.745,1310.92,353.543,815.589,1558.02,754.288,899.730
4.95249,228.080,697.536,494.658,1003.88,933.548,216.963,996.791,800.852,561.685,469.910,1279.27,1361.82,-27.7706,568.533,754.828,411.785,480.444,437.359,1049.09,1443.50,977.513,1184.45,1233.49,1284.59,1080.82,825.809,463.193,1174.45,1350.39,967.974,1725.84,1436.71,1273.01,1339.04,1147.36,1372.77,1449.02,1475.40,1088.91,1136.32,1474.64,1259.82,839.288,920.399,833.139,507.223,1057.11,470.541,1138.00,1116.22,554.482,1106.34,162.815,876.333,702.641,425.791,687.951,1124.97,757.067,956.719,1120.36,536.968,862.379,903.657,1193.67,359.577,796.247,1454.31,723.694,752.600
4.96063,162.266,637.734,462.518,1006.94,762.923,184.942,966.369,773.101,584.549,471.171,1123.32,1400.57,31.1696,419.253,715.186,357.413,379.606,451.446,1045.52,1380.93,995.007,1172.17,1264.43,1199.49,984.585,923.133,554.246,1132.98,1460.61,864.475,1687.85,1466.32,1313.49,1247.99,1140.67,1307.80,1378.12,1288.46,1015.27,968.157,1474.12,1201.24,902.715,705.398,934.537,405.850,1089.65,489.135,1083.41,1198.07,543.354,1041.57,202.050,894.606,677.601,359.386,652.941,1053.53,551.519,813.504,1047.39,593.848,872.572,877.555,1089.95,395.870,793.625,1336.57,695.936,617.154
4.96878,97.0380,612.118,463.243,978.372,637.179,195.953,975.638,731.785,611.206,504.563,909.591,1383.64,160.342,320.511,737.785,359.859,352.877,492.928,1053.90,1302.36,1028.10,1121.20,1302.45,1113.04,909.180,985.899,672.262,1135.17,1526.54,819.841,1637.25,1521.39,1319.59,1234.76,1093.53,1206.77,1294.40,1151.07,902.002,836.117,1470.61,1159.92,931.482,473.449,1058.20,297.573,1122.58,574.725,1002.25,1291.03,542.998,967.440,290.066,951.532,675.818,378.008,660.184,977.924,376.104,740.096,954.418,646.371,904.411,885.279,985.636,435.751,803.342,1200.82,673.216,538.817
4.97692,13.2039,644.589,445.018,923.904,539.160,218.270,1007.34,657.393,636.493,543.279,683.173,1340.69,313.259,277.679,789.297,370.218,388.485,546.931,1102.80,1224.29,1046.96,1037.77,1357.51,1014.45,907.209,997.887,776.037,1175.93,1504.87,814.463,1581.67,1569.77,1276.16,1203.65,1002.01,1045.21,1206.38,1107.04,785.774,786.443,1435.14,1108.99,953.357,263.129,1151.74,220.081,1141.39,689.303,905.634,1356.49,526.434,876.857,386.617,1004.33,676.469,422.866,691.477,905.320,319.653,742.049,827.552,675.955,892.225,917.833,858.773,454.225,839.210,1076.51,648.075,516.331
4.98507,-67.4566,710.330,400.447,875.005,466.577,216.158,1020.92,579.430,625.867,576.879,478.880,1327.72,437.400,263.272,814.374,392.137,437.969,607.078,1203.76,1166.56,1044.03,955.753,1405.78,925.418,978.357,958.926,826.607,1235.03,1436.57,837.394,1483.90,1594.79,1226.12,1065.74,909.949,876.046,1135.59,1117.28,709.415,811.697,1388.65,1005.30,952.058,77.2253,1196.95,203.497,1143.13,819.406,818.750,1381.51,506.413,770.681,455.488,995.690,644.041,464.539,719.187,839.444,393.766,804.737,691.788,666.698,830.891,951.221,700.367,439.880,882.722,987.715,637.067,515.598
4.99321,-125.317,741.471,369.355,866.962,463.894,168.415,1007.06,545.830,579.052,596.343,309.889,1343.77,511.313,248.060,802.913,432.918,451.888,657.518,1307.73,1124.62,1016.76,885.893,1436.74,882.769,1083.45,883.825,821.173,1284.21,1385.08,839.563,1339.02,1551.17,1215.64,864.126,872.665,787.862,1101.45,1121.99,667.142,876.519,1347.20,849.128,893.393,-72.6918,1207.07,241.414,1123.52,977.876,753.599,1382.51,569.953,652.211,468.681,915.536,577.142,515.038,731.799,809.590,514.644,894.859,604.689,637.191,776.515,987.201,521.412,400.828,932.130,906.912,665.768,515.011
5.00136,-143.847,724.902,367.031,920.398,550.607,75.3160,978.050,568.195,534.885,592.258,173.966,1326.73,538.654,223.161,776.899,475.306,424.283,679.079,1384.30,1090.84,973.664,817.384,1437.83,891.654,1187.69,806.848,804.432,1294.45,1356.16,799.884,1210.01,1418.67,1233.13,694.191,913.001,815.343,1098.97,1096.12,637.098,946.629,1286.28,670.564,798.451,-162.170,1178.14,303.736,1074.97,1151.78,707.373,1353.82,781.309,541.808,436.323,808.334,513.685,585.898,737.646,821.748,607.150,944.214,582.339,608.434,751.041,1021.05,358.460,358.219,979.717,814.449,709.867,502.500
5.00950,-121.743,688.067,401.731,975.152,684.050,-32.9381,933.824,609.260,524.643,585.558,84.6994,1254.98,507.775,183.348,764.987,537.805,377.820,678.630,1456.74,1081.60,940.794,748.675,1383.54,907.029,1243.22,753.056,807.731,1275.70,1358.68,754.375,1130.99,1223.07,1247.55,579.869,992.501,921.875,1124.84,1035.96,620.646,985.063,1215.13,483.567,718.764,-196.305,1102.91,365.748,982.884,1306.80,677.118,1278.61,1046.59,482.053,418.294,710.919,453.764,652.736,719.418,813.869,653.654,916.631,607.339,568.253,751.186,1038.51,252.601,330.104,1018.12,733.917,712.930,445.890
5.01765,-89.2888,654.988,468.910,979.404,775.454,-119.538,852.418,635.128,551.857,610.421,43.5523,1150.64,404.233,140.864,767.784,637.353,324.598,672.464,1534.45,1115.63,910.922,713.761,1259.53,864.191,1202.38,741.523,840.852,1274.37,1393.94,704.212,1079.18,1028.79,1241.29,495.601,1044.19,1044.76,1194.51,955.875,611.984,970.818,1164.60,316.591,688.456,-194.517,997.054,418.815,867.315,1380.08,655.998,1146.30,1200.69,494.650,454.469,617.808,363.025,683.089,663.327,749.844,669.508,847.066,661.320,501.707,772.115,1039.65,236.082,329.833,1056.12,679.209,658.307,347.486
5.02579,-75.8912,622.533,529.003,976.496,747.661,-153.287,735.194,648.277,595.568,689.826,18.7421,1013.55,262.022,125.135,742.654,749.914,250.561,645.712,1561.04,1170.85,829.462,758.990,1079.42,739.538,1084.23,788.684,889.759,1319.48,1423.97,634.690,1023.40,879.166,1170.35,433.777,1034.86,1135.94,1305.24,861.181,589.334,916.714,1144.96,212.817,709.778,-191.548,886.160,468.379,795.172,1328.48,630.945,975.727,1169.98,574.055,512.960,527.417,267.696,664.930,594.469,679.137,693.731,758.422,721.512,409.684,797.466,1021.40,310.516,357.854,1074.05,655.432,578.484,279.698
5.03394,-91.4124,563.409,532.112,984.959,623.876,-117.178,638.235,663.292,613.464,804.435,-6.15117,837.449,123.645,126.563,672.697,838.180,134.129,582.064,1480.86,1200.71,703.755,863.116,878.262,573.022,968.508,865.512,924.398,1364.64,1410.68,546.493,953.588,797.454,1004.84,392.687,969.875,1171.82,1426.95,759.684,537.477,853.999,1141.78,173.466,758.060,-204.105,786.643,525.523,807.914,1186.10,590.519,828.344,1014.17,673.981,558.017,444.956,240.654,610.759,536.052,654.099,744.037,642.097,765.144,315.604,801.394,957.828,431.182,379.981,1050.72,662.094,542.767,282.749
5.04208,-146.097,465.530,449.089,972.072,482.648,-41.8484,612.419,680.136,575.605,890.263,-13.6267,654.935,-3.46284,121.978,608.827,868.608,-5.73085,485.561,1316.29,1175.71,619.824,941.692,720.879,434.230,914.689,916.954,926.906,1354.43,1365.53,450.383,904.035,795.548,796.514,354.782,890.295,1153.47,1503.62,696.237,436.705,797.979,1120.96,187.876,808.293,-225.187,718.097,568.208,892.183,1011.55,533.345,745.719,845.934,729.731,609.428,363.374,299.247,548.924,495.933,668.728,787.293,491.107,763.753,252.774,773.890,833.005,550.069,375.151,988.523,675.975,603.979,326.799
5.05023,-225.710,360.173,316.044,924.780,385.483,13.7727,673.111,700.960,481.470,893.991,26.1690,524.645,-94.7432,98.1462,602.769,830.668,-99.5444,371.640,1140.02,1105.97,632.953,927.613,669.552,379.952,912.680,919.220,908.408,1302.00,1348.81,379.431,894.084,847.304,641.957,327.387,846.574,1093.85,1493.37,692.972,315.352,744.245,1079.42,259.334,841.873,-245.619,711.383,561.333,1014.91,843.272,476.130,705.071,717.726,713.242,681.882,284.471,410.290,491.037,473.525,693.482,795.902,323.676,705.621,228.394,731.844,690.496,638.108,377.817,890.995,688.008,740.906,387.930
5.05837,-286.022,294.171,208.938,855.662,358.816,7.54172,790.568,730.351,375.944,848.479,125.209,498.626,-97.6198,23.5903,658.231,771.647,-91.4566,267.013,1007.59,1014.97,717.736,816.342,709.115,425.497,914.934,881.079,910.092,1242.46,1402.73,395.250,912.973,909.292,589.832,330.061,838.045,1013.05,1406.52,708.119,239.488,681.223,1040.14,375.042,813.938,-238.638,767.716,498.163,1135.14,712.356,437.254,657.158,626.276,641.959,759.683,234.544,536.252,436.261,463.036,703.109,773.727,185.170,631.000,235.650,678.097,596.561,667.903,430.993,777.100,724.233,868.281,456.596
5.06652,-306.345,282.963,173.360,782.056,379.480,-47.3679,890.450,767.697,310.206,812.656,274.704,580.177,-17.4645,-80.8191,723.248,760.298,4.37306,199.745,926.197,914.436,812.614,659.570,760.017,528.616,895.621,800.438,958.759,1190.12,1473.05,517.653,965.905,948.674,619.640,336.839,829.205,941.994,1294.45,693.797,217.176,607.758,1010.49,504.503,716.315,-189.521,850.671,399.341,1199.00,661.349,419.510,580.041,553.880,547.314,835.391,220.355,642.357,414.953,456.962,682.880,726.241,112.297,576.588,283.075,642.941,569.887,630.770,518.960,688.333,793.874,896.168,487.420
5.07466,-296.580,331.711,221.467,701.983,420.008,-93.1287,921.550,829.940,296.670,769.775,433.178,717.728,99.0323,-149.445,743.724,803.198,131.618,183.544,876.827,823.708,858.240,509.141,758.567,612.140,845.631,648.227,1027.86,1133.47,1451.98,680.543,1037.05,956.875,683.007,311.170,807.058,873.647,1218.87,654.026,227.148,545.237,996.907,623.896,607.930,-132.320,922.956,306.295,1186.30,696.891,425.014,511.964,485.936,442.706,908.653,204.087,709.309,443.419,422.089,639.008,670.500,107.861,536.000,363.886,659.910,589.362,573.438,571.612,651.396,874.427,818.742,450.331
5.08281,-272.866,413.249,336.440,617.138,474.871,-81.3354,905.486,907.175,323.428,659.537,562.172,842.736,236.928,-138.031,715.805,803.935,262.357,210.921,838.802,772.558,846.921,377.513,692.335,652.839,754.535,434.694,1082.77,1048.54,1311.63,815.700,1095.04,939.364,745.132,261.183,753.297,791.880,1197.84,614.057,260.190,509.573,1013.88,709.276,534.996,-128.938,958.968,243.377,1125.00,760.769,462.948,495.948,412.883,315.435,991.614,182.985,730.822,471.497,344.005,593.270,637.871,143.780,482.501,439.538,691.090,631.733,544.514,554.474,653.316,905.190,702.453,395.608
5.09095,-251.581,464.244,486.270,516.444,539.396,-31.0747,875.463,952.093,347.711,496.942,659.552,895.513,384.586,-43.4289,655.995,701.690,390.128,251.023,805.280,765.631,811.165,258.087,615.568,692.868,627.314,249.681,1112.97,927.962,1120.40,882.747,1141.39,908.427,791.322,227.466,637.825,696.608,1171.13,591.744,303.740,492.129,1045.62,752.197,508.128,-194.284,949.760,236.166,1059.03,769.783,517.729,512.820,328.534,142.120,1093.59,201.169,716.183,444.319,245.475,542.070,627.662,187.782,414.692,481.592,682.169,688.684,549.317,492.851,645.444,853.804,613.344,372.723
5.09910,-228.584,448.036,629.239,392.347,616.907,-5.38552,834.543,946.747,354.126,357.392,727.184,866.690,491.534,105.915,593.796,577.181,491.253,278.161,790.469,771.789,787.203,160.672,582.657,731.910,492.417,167.190,1104.87,789.041,944.842,871.126,1185.33,883.962,808.144,225.427,478.270,595.690,1080.31,582.932,330.562,481.003,1065.97,767.904,535.897,-270.723,882.737,298.768,1000.24,681.466,571.445,535.442,252.980,-67.7604,1213.53,261.818,675.378,354.872,149.505,475.439,609.844,202.477,353.904,502.325,622.684,771.918,591.682,407.790,592.793,773.662,565.234,373.128
5.10724,-199.762,399.615,707.898,271.249,694.280,-19.0753,804.061,910.010,372.100,284.893,776.721,789.932,525.213,240.410,549.424,514.584,527.479,284.625,798.998,771.595,781.678,106.494,584.488,726.733,369.172,170.412,1067.40,663.273,806.777,805.287,1229.58,866.868,791.612,262.702,332.398,536.308,932.559,582.118,340.620,477.616,1060.10,770.392,612.714,-315.244,770.759,410.315,932.590,536.117,618.760,582.680,215.281,-254.476,1341.06,307.736,591.251,241.665,87.2205,409.294,588.162,155.597,318.343,530.087,525.606,884.597,677.011,295.728,503.982,737.180,508.632,385.868
5.11539,-171.387,376.917,695.542,177.531,768.225,-56.6549,796.949,852.165,421.059,281.029,799.092,688.886,513.612,276.853,492.706,504.999,506.748,273.893,814.536,777.036,776.774,87.6860,597.023,657.052,269.570,204.732,1037.70,588.658,701.767,725.731,1274.69,823.351,774.407,352.497,231.473,537.154,774.320,591.552,371.065,473.672,1021.96,766.256,712.096,-326.510,682.234,533.683,853.146,409.668,626.216,684.892,246.239,-362.227,1415.39,312.346,487.606,153.820,76.4528,343.321,594.766,57.7228,302.306,565.136,417.054,974.663,783.477,165.392,401.311,729.057,404.650,401.468
5.12353,-128.077,378.149,626.014,129.267,870.895,-114.966,786.381,770.022,505.614,335.266,783.669,562.180,489.516,219.012,391.782,529.237,477.777,265.838,822.634,805.215,761.142,80.0112,617.371,542.019,222.173,240.720,1021.15,579.043,621.708,652.819,1302.92,730.219,799.647,485.987,178.574,563.669,635.424,580.449,425.755,443.947,951.739,762.133,785.641,-299.918,655.619,650.320,783.061,340.490,572.619,826.205,350.406,-371.009,1365.33,314.751,430.788,127.775,106.875,253.629,648.394,-38.1850,252.734,565.579,335.408,1002.38,857.099,50.7162,314.744,697.625,287.253,405.081
5.13168,-45.3104,369.174,559.003,130.033,1006.20,-183.501,748.896,664.884,619.916,428.684,737.568,441.350,455.682,179.427,273.520,585.137,466.844,280.584,799.429,836.217,722.091,92.5721,660.150,430.090,241.939,267.964,977.734,591.749,569.001,573.837,1288.49,618.282,864.175,627.375,170.267,584.348,532.185,525.044,467.345,381.440,852.558,752.653,802.373,-247.851,667.306,769.504,742.100,330.255,479.865,958.759,490.287,-293.650,1211.02,326.710,447.999,161.122,138.412,167.373,733.825,-71.5081,142.242,481.041,288.808,1005.04,874.446,-12.7826,281.244,625.523,203.462,380.598
5.13982,65.3735,359.089,544.444,163.836,1130.25,-229.668,694.576,554.743,723.799,529.465,653.865,387.698,394.997,243.134,187.428,664.504,470.739,325.156,722.835,811.298,648.933,137.266,730.585,349.012,305.255,294.121,888.481,555.747,554.859,475.719,1207.92,558.146,937.015,729.363,175.211,597.308,484.932,473.711,486.139,282.192,754.843,736.008,765.212,-188.625,674.675,874.232,739.175,372.191,360.692,1047.24,637.969,-176.340,1032.36,339.657,494.632,204.762,113.135,145.596,807.882,-21.3574,41.9232,326.100,245.423,1018.07,866.958,-3.44598,297.514,497.611,151.220,328.064
5.14797,170.897,393.140,606.427,228.223,1211.82,-216.301,637.454,459.168,761.660,614.335,545.286,408.526,315.614,371.689,138.702,742.778,474.361,385.391,600.694,696.052,537.389,186.365,806.582,289.745,384.077,328.017,777.155,466.387,582.848,358.441,1059.49,578.521,969.818,759.686,162.557,600.537,495.548,491.465,492.294,155.462,686.303,718.415,691.827,-120.115,657.868,937.000,767.336,441.088,220.607,1076.82,769.675,-67.6509,882.602,379.823,518.067,203.003,34.3870,183.971,823.088,114.511,37.5709,195.300,199.100,1032.51,875.269,65.9206,322.986,327.471,109.921,285.912
5.15611,264.115,486.347,715.187,321.216,1227.16,-158.657,574.688,372.566,723.462,670.828,445.477,462.538,249.986,483.729,86.7708,781.005,472.519,431.886,468.225,520.264,388.649,220.610,863.691,246.244,467.414,350.125,655.027,399.834,642.820,214.821,878.144,629.202,930.601,738.773,152.655,589.884,532.349,596.245,479.879,29.8848,646.667,728.214,606.706,-42.6832,621.300,955.666,790.633,510.993,105.138,1032.25,830.733,6.85491,785.827,457.047,499.924,134.809,-34.3624,241.604,769.000,301.825,138.950,166.421,176.185,1028.51,914.639,142.695,329.397,172.060,107.100,287.351
5.16426,342.737,621.651,802.442,419.612,1165.51,-117.778,500.888,309.954,643.777,693.525,403.808,529.751,210.234,552.114,24.6256,776.532,473.594,431.550,332.096,332.122,251.253,265.718,897.838,237.064,557.507,352.297,498.969,381.600,709.530,72.4944,701.719,648.268,829.396,725.357,161.841,572.015,564.599,741.917,443.902,-67.0543,618.281,803.469,546.190,45.1911,571.406,933.854,759.225,561.710,48.1481,932.459,787.446,47.2156,739.595,542.658,446.630,39.6842,-52.8793,317.679,672.134,458.409,264.094,229.006,182.683,992.170,978.617,189.837,309.560,69.3138,164.096,308.383
5.17240,376.538,736.936,839.512,521.773,1059.32,-130.808,421.591,323.619,563.263,684.073,443.998,591.205,185.437,610.436,-13.4602,762.168,470.824,379.117,190.256,169.244,196.944,322.754,938.251,260.347,654.466,359.216,329.668,357.534,736.586,-3.04942,577.366,625.252,687.805,742.642,176.511,549.885,571.486,853.355,398.383,-129.249,582.865,939.407,520.349,133.616,515.077,877.321,676.565,554.340,31.8324,830.342,669.312,45.2315,710.146,595.956,395.707,-19.3457,-24.4066,397.129,568.299,522.346,345.952,321.874,179.644,930.851,1049.90,206.186,279.304,3.70962,243.605,312.926
5.18055,366.522,761.317,840.727,633.570,952.221,-190.216,344.451,417.289,491.424,659.174,521.053,622.849,162.417,691.253,-6.64564,737.953,451.168,311.673,71.5585,54.1275,236.582,347.199,1014.79,285.306,737.200,395.630,203.398,305.411,725.385,13.5262,549.797,573.963,517.670,762.118,185.329,521.038,509.077,884.120,359.409,-157.163,546.852,1096.14,514.570,188.647,461.259,785.052,590.665,477.771,36.3644,748.645,516.793,1.48992,671.294,602.099,401.495,-17.5243,13.7560,425.876,472.425,509.585,406.525,382.092,155.615,868.633,1121.59,218.928,250.106,-50.6410,306.612,297.408
5.18869,366.029,670.395,823.288,752.425,870.251,-270.690,273.136,524.713,414.334,622.886,579.983,626.134,133.807,783.503,33.6285,697.278,424.381,271.747,3.52010,-14.3564,320.417,310.613,1114.87,286.658,780.868,488.119,157.183,238.800,723.658,77.9231,616.062,500.646,327.321,720.243,161.917,482.831,361.514,861.249,340.722,-132.346,518.439,1193.06,529.842,195.731,411.462,664.622,538.122,380.720,57.5999,679.674,341.855,-71.2150,626.745,598.399,478.357,31.8002,39.1304,403.853,387.738,478.535,464.562,372.308,168.165,808.903,1179.54,224.908,209.140,-80.5840,352.771,271.911
