2H chemical shift (ppm),FA_20240514_2H_yeast_1.6.ser#1,FA_20240514_2H_yeast_1.6.ser#2,FA_20240514_2H_yeast_1.6.ser#3,FA_20240514_2H_yeast_1.6.ser#4,FA_20240514_2H_yeast_1.6.ser#5,FA_20240514_2H_yeast_1.6.ser#6,FA_20240514_2H_yeast_1.6.ser#7,FA_20240514_2H_yeast_1.6.ser#8,FA_20240514_2H_yeast_1.6.ser#9,FA_20240514_2H_yeast_1.6.ser#10,FA_20240514_2H_yeast_1.6.ser#11,FA_20240514_2H_yeast_1.6.ser#12,FA_20240514_2H_yeast_1.6.ser#13,FA_20240514_2H_yeast_1.6.ser#14,FA_20240514_2H_yeast_1.6.ser#15,FA_20240514_2H_yeast_1.6.ser#16,FA_20240514_2H_yeast_1.6.ser#17,FA_20240514_2H_yeast_1.6.ser#18,FA_20240514_2H_yeast_1.6.ser#19,FA_20240514_2H_yeast_1.6.ser#20,FA_20240514_2H_yeast_1.6.ser#21,FA_20240514_2H_yeast_1.6.ser#22,FA_20240514_2H_yeast_1.6.ser#23,FA_20240514_2H_yeast_1.6.ser#24,FA_20240514_2H_yeast_1.6.ser#25,FA_20240514_2H_yeast_1.6.ser#26,FA_20240514_2H_yeast_1.6.ser#27,FA_20240514_2H_yeast_1.6.ser#28,FA_20240514_2H_yeast_1.6.ser#29,FA_20240514_2H_yeast_1.6.ser#30,FA_20240514_2H_yeast_1.6.ser#31,FA_20240514_2H_yeast_1.6.ser#32,FA_20240514_2H_yeast_1.6.ser#33,FA_20240514_2H_yeast_1.6.ser#34,FA_20240514_2H_yeast_1.6.ser#35,FA_20240514_2H_yeast_1.6.ser#36,FA_20240514_2H_yeast_1.6.ser#37,FA_20240514_2H_yeast_1.6.ser#38,FA_20240514_2H_yeast_1.6.ser#39,FA_20240514_2H_yeast_1.6.ser#40,FA_20240514_2H_yeast_1.6.ser#41,FA_20240514_2H_yeast_1.6.ser#42,FA_20240514_2H_yeast_1.6.ser#43,FA_20240514_2H_yeast_1.6.ser#44,FA_20240514_2H_yeast_1.6.ser#45,FA_20240514_2H_yeast_1.6.ser#46,FA_20240514_2H_yeast_1.6.ser#47,FA_20240514_2H_yeast_1.6.ser#48,FA_20240514_2H_yeast_1.6.ser#49,FA_20240514_2H_yeast_1.6.ser#50
6.76881,1223.43,1398.25,-368.5,-659.5,812.303,2614.39,979.106,-727.599,414.786,339.805,1769.63,1916.63,-289.189,345.941,1368.31,-576.578,917.784,1154.42,-294.943,208.398,1826.68,832.639,762.36,2067.41,1073.34,2381.84,3082.45,-709.286,1460.69,517.989,58.4205,-885.785,-317.721,1598.51,1012.33,-180.148,-66.1553,378.013,1444.97,2272.38,-791.639,301.959,929.776,966.419,1591.33,3059.57,1302.75,-263.017,-430.452,1028.66
6.77695,1800.4,1248.41,-191.575,-413.899,557.457,2650.65,288.997,-28.0245,108.562,1003.44,2160.82,2697.26,-208.382,434.399,1979.18,-938.443,1042.34,275.501,-171.62,297.625,1365.55,637.373,1314.84,1071.37,375.425,2648.8,2915.18,-358.135,1820.53,951.687,359.182,-444.713,583.221,1945.45,983.346,894.072,-687.607,1001.53,1899.66,2160.76,-726.002,-153.401,309.566,895.375,1278.14,3923.44,1910.72,-307.664,-126.735,1254.48
6.7851,2431.05,780.626,-4.6212,-412.881,358.455,2511.25,-356.277,660.47,-330.916,1437.04,2407.18,3267.31,43.9352,596.573,2233.51,-1110.65,921.288,-286.061,516.955,539.983,778.601,608.711,1226.19,522.856,55.4232,3047.23,2911.71,-98.6018,1740.18,1506.73,-102.528,176.573,710.208,2348.69,1040.11,1882.32,-1687.69,1608.41,1984.16,2275.03,-799.525,68.3394,-617.477,788.082,721.001,3969.48,2474.12,-302.71,159.977,981.848
6.79324,2264.11,340.464,180.934,-530.334,72.0257,2033.84,-819.659,775.953,-561.494,1408.9,2432.72,3740.21,520.342,856.575,1858.61,-975.494,338.381,-507.146,1143.36,1035.54,41.4808,583.528,1012.19,669.749,-97.0004,3439.72,3191.44,-36.7304,1452.51,1670.5,-956.749,1034.51,466.016,2539.51,1119.27,2272.07,-2115.72,1787.34,1416.08,2481.92,-767.394,627.76,-908.754,740.114,210.565,3512.85,2528.3,-263.906,419.98,443.91
6.80139,1418.31,219.011,446.494,-445.516,-47.6098,1300.18,-866.9,289.116,-714.73,1556.18,2269.63,3541.42,1228.85,1172.39,1208.98,-415.541,-285.03,-547.888,1341.25,1382.94,-456.736,461.163,783.178,1415.71,-374.149,3391.23,3588.05,165.547,1191.15,1628.61,-1212.91,1829.29,650.456,2580.29,1177.97,1986.18,-1837.3,1714.05,510.09,2618.72,-700.663,1163.87,-452.526,630.7,-201.958,2649.57,2410.9,-402.379,968.327,293.551
6.80953,289.777,331.062,1086.03,-25.3691,317.939,498.159,-759.476,-378.352,-980.583,1527.46,2007.27,2842.54,1916.06,1288.17,1130.68,266.172,-292.082,-431.027,1489.72,1459.15,-473.748,628.017,368.418,2210.23,-446.279,3262.02,3695.15,490.124,494.197,1318.71,-541.133,2593.62,1243.89,2765.11,1475.12,1749.11,-1676.81,1731.27,162.946,2842.6,-575.988,1625.66,117.392,372.942,-461.134,1791.52,2221.22,-641.038,1837.71,428.64
6.81768,-660.547,665.315,1996.1,552.244,1074.63,-91.5987,-672.971,-712.399,-1569.28,1086.09,1794.38,2294.28,2386.41,1417.58,1909.31,860.974,20.681,-228.557,1705.4,1518.45,-213.997,891.207,-231.977,2461.7,-293.724,2968.54,3597.62,721.632,-307.826,1052.85,635.18,2608.39,1586.79,3175.49,2047.14,1969.87,-1831.29,1809.19,375.634,3111.31,-130.075,2116.32,399.03,96.9998,-533.648,1309.49,2124.78,-676.724,2513.7,478.099
6.82582,-752.672,844.602,2501.31,1051.2,1873.21,-309.692,-648.643,-600.659,-2007.58,914.761,1626.93,1716.63,2599.22,2065.51,2493.68,1093.28,613.198,-6.38049,1773.36,1376.28,340.981,845.839,-475.238,2643.4,166.179,2582.93,3413.85,891.608,-634.33,1415.42,1372.84,2003.55,1475.28,3306.25,2155.21,2138.73,-1578.39,1715,832.51,2985.49,330.168,2546.14,495.547,-113.383,-394.019,994.964,1988.92,-384.541,2410.74,824.868
6.83397,-124.148,751.079,2207.32,972.833,2100.78,-44.9224,-617.94,-809.295,-1816.6,983.489,1377.09,1133.52,2471.6,3059.78,2229.44,1009.18,991.451,410.563,1575.79,1332.92,639.285,626.863,-181.596,3053.39,586.394,2155.76,3018.51,725.59,-462.708,1835.09,1276.61,1495.73,1155.17,3061.87,1439.38,1695.06,-961.838,1477.62,1314.08,2261.8,228.975,2982.54,457.538,-66.7931,23.3898,338.803,1675.91,-41.4195,1832.3,1466.17
6.84211,520.885,454.668,1405.18,610.916,2025.23,685.562,-473.674,-1369.87,-1056.42,1077.86,1304.73,761.221,1937.85,3677.93,1382.77,1115.11,600.384,833.675,1243.07,1674.93,229.352,516.989,374.638,3168.7,627.4,1428.18,2363.32,475.378,70.216,1814.7,502.379,835.409,712.104,2872.59,692.366,793.544,-731.107,1032.86,1498.12,1685.8,-514.61,3112.3,136.416,279.074,699.644,-476.371,1539.91,202.054,1208,1701.11
6.85026,695.198,-51.4397,519.465,504.673,1927.26,1034.49,-571.884,-1217.7,72.9094,1131.27,1293.71,353.614,1426.9,3854.17,585.953,1214.74,-170.74,917.679,1131.51,1974.03,-337.355,562.88,1037.87,3030.25,613.862,870.486,1851.39,461.21,581.477,1635.66,-555.141,546.363,178.412,2926.28,659.241,154.361,-1089.79,19.8675,1430.78,1564.05,-1159.35,2573.97,-270.598,578.766,1375.78,-1002.22,1611.09,184.076,933.161,1462.88
6.8584,495.484,-342.019,-22.2572,546.823,1754.88,845.771,-1000.55,-437.402,1028.87,916.089,1365.55,36.7719,1455.93,3946.3,-75.7947,1233.99,-374.866,837.839,1255.37,2194.77,-702.075,521.66,1664.64,2557.38,830.411,519.409,1812.05,662.734,502.881,1588.09,-1042.95,629.722,-189.562,2992.56,1306.49,-64.7519,-1254.12,-813.363,1290.17,1323.81,-1528.79,1695.73,-616.27,751.104,1619.59,-1156.53,1536.37,-170.515,1035.25,1286.44
6.86655,329.286,-367.741,-450.044,362.673,1672.3,312.758,-947.719,440.68,1365,738.732,1356.59,74.3304,1953.03,3798.91,-513.203,1220.13,314.439,844.438,1547.37,2364.56,-830.587,366.088,2613.76,1823.21,1287.6,364.467,1768.42,932.323,-18.0811,1593.84,-706.341,10.6196,-130.2,2786.91,2226.28,-13.9884,-725.351,-1231.26,990.683,970.82,-1697.27,1140.63,-957.304,554.099,977.235,-1027.04,1374.57,-639.52,1015.28,1157.5
6.87469,388.227,-295.542,-367.409,197.36,1965.48,-311.333,-292.074,1152.8,1310.99,775.462,1250.86,75.0667,2332.54,3241.99,-819.194,1023.48,759.542,966.522,1719.62,2235.61,-1034.86,87.9685,3581.69,1317.99,1295.51,320.568,1312.84,1139.29,-402.577,1370.19,45.3567,-945.253,233.252,2246.58,2602.43,304.669,140.41,-1675.34,370.451,753.327,-1741.26,1381.3,-1242.6,284.198,-137.082,-655.787,1014.38,-928.092,691.384,1242.33
6.88284,490.675,-528.895,-300.961,230.951,1902.07,-537.415,393.187,1603.03,1508.42,815.997,1194.51,-250.155,2348.66,2631.41,-1085.51,468.101,655.918,1046.14,1658.01,1939.2,-1167.01,-188.607,4020.44,1082.38,878.036,252.012,780.253,1307.16,-711.262,1196.33,681.933,-1623.44,563.127,1850.67,2216.9,610.726,1149.56,-1943.11,-244.549,721.707,-1734.52,1869.17,-1422.94,425.11,-597.297,-138.429,519.772,-1012.69,9.15907,1533.85
6.89098,479.241,-1030.64,-653.44,426.706,1391.09,-570.778,664.557,1664.72,1874.3,767.994,1223.52,-443.346,1873.97,2345.8,-1157.96,115.076,655.353,1216.38,1564.39,1531.46,-1024.45,-223.497,3710.06,775.586,521.813,142.657,798.293,1644.89,-1033.37,1481.92,614.404,-1790.92,925.878,1883.5,1595.53,912.459,1728.58,-1949.48,-690.117,968.406,-1663.52,2183.52,-1406.46,1234.19,-144.785,387.658,236.952,-863.334,-771.117,1879.73
6.89913,538.481,-1228.15,-592.112,767.868,1048.5,-628.956,479.135,1551.24,1943.82,593.984,1527.56,-237.444,1242.49,2733.14,-639.048,399.595,817.57,1539.69,1461.99,1054.36,-239.43,-210.976,2935.69,822.44,617.781,192.531,1181.17,1644.69,-1353.23,1635.41,-10.5061,-1759.13,1423.16,1903.44,1475.45,1088.83,1242.67,-1784.36,-963.244,1422.35,-1590.4,2042.21,-1191.62,2112.53,458.958,595.136,223.539,-537.665,-1059.35,2227.52
6.90727,1045.63,-977.414,-57.9907,1093.69,845.223,-608.739,251.369,1727.38,1615.75,416.688,2004.43,-185.641,1036.63,3354.5,189.915,677.146,1172.69,1689.47,1180.17,828.162,1050.71,-575.833,2559,1427.08,759.003,572.526,1292.19,1056.15,-1152.72,1115.15,-644.48,-1929.97,1639.09,1343.55,2026.1,1160.27,359.871,-1436.43,-1030.15,1587.6,-1247.65,1632.69,-750.488,2417.6,682.641,512.025,396.845,-173.683,-788.259,2616.09
6.91542,1775.18,-414.461,115.432,1237.67,537.851,-642.652,-32.7717,1954.29,1368.81,362.754,2228.4,-541.536,1140.17,3592.68,704.885,150.029,1512.48,1520.67,693.872,483.518,2015.79,-957.365,2727.34,1998.66,411.72,961.684,1069.2,648.586,-269.225,546.363,-966.668,-1823.74,1651.04,671.297,2819.35,1376.69,-23.3664,-1010.96,-996.861,1219.13,-295.078,1510.27,-529.049,2498.81,822.211,514.563,777.555,77.0262,-196.909,2956.02
6.92356,2204.22,-32.5334,39.7122,1307.35,195.085,-859.731,-542.313,1924.94,1158.13,434.601,2058.57,-183.568,1119.77,3094.47,1253.25,-833.309,1739.94,1077.36,90.3376,-89.4105,2315.8,-940.872,2761.73,2221.54,-70.3731,1364.82,998.702,998.5,733.312,294.479,-733.32,-1249.88,1546.16,677.396,3398.45,1620.26,-135.658,-596.831,-796.511,733.58,525.035,1797.11,-510.067,2583.88,1212.3,724.561,1014.6,287.157,249.899,2963.84
6.93171,2147.25,32.1196,392.864,1285.23,46.7553,-1112.45,-1202.66,1644.86,850.142,447.562,1601.72,726.954,1020.91,2112.9,1896.68,-1597.29,1680.72,621.271,-399.114,-444.689,2084.33,-283.904,2592.45,2342.86,-451.476,1735.96,1332.93,1653.19,1360.21,331.297,-370.586,-598.599,1313.14,1288.88,3623.67,1352.72,-590.756,-85.136,-535.112,592.745,1054.67,1886.91,-425.922,2598.57,1553.87,855.418,831.052,531.45,32.7978,2613.86
6.93985,1849.59,409.805,1099.44,1072.66,675.34,-906.564,-1671.86,1167.63,539.061,458.093,1002.38,1338.83,789.603,1246.38,2217.91,-2051.31,1244.18,426.922,-655.154,-490.696,1848.32,377.373,2389.76,2476.31,-961.035,1969.12,1582.89,1752.87,1647.24,573.69,-433.239,-93,1537.09,1891.71,3174.51,571.875,-1338.3,-81.7493,-576.247,374.761,1434.95,1674.97,-81.4565,2441.77,1618.44,863.863,588.636,819.735,-501.96,2220.6
6.948,1791.08,950.615,1556.76,669.86,1821.02,-253.563,-2166.22,633.194,385.049,450.844,794.712,1639.43,539.625,824.307,1890.04,-1852.15,378.159,565.232,-999.861,-100.432,1837.99,228.473,2436.83,2310.64,-1518.85,2206.96,1578.06,1583.6,1815.99,1168.66,-442.032,350.01,2239.81,2124.85,2094.65,-269.814,-1839.6,-324.979,-744.493,81.2132,1520.15,1261.87,280.382,1937.34,1277.66,715.381,164.241,967.192,-703.023,2200.47
6.95614,1588.54,1413.39,1523.49,366.566,2658.02,352.727,-2548.23,523.315,395.989,347.182,887.076,1518.34,258.73,712.176,950.165,-972.156,-345.462,659.44,-1629.52,552.539,1773.26,-111.241,2726.03,1407.36,-1881.83,2394.59,1414.66,1826.89,2096.05,2105.53,-275.706,910.656,2598.31,1813.99,669.077,-562.128,-1761.56,-61.9788,-745.861,312.991,1594.31,846.127,546.21,1233.8,804.223,621.851,-290.985,803.272,-212.034,2607.58
6.96429,1260.56,1768.6,1248.01,293.03,2677.52,959.455,-2377.47,786.927,924.943,-4.45865,828.553,1101.09,-109.389,785.929,47.9326,-91.6731,-315.756,241.007,-2273.87,1293.31,1727.9,111.649,2723.73,350.563,-1447.86,2283.83,1072.54,2303.59,2245.07,2829.04,-260.689,1344.05,2510.18,1047.48,-652.321,-241.092,-1389.63,443.61,-772.998,1368.13,2087.64,472.954,818.855,542.991,502.033,471.159,-222.846,522.317,565.341,2870.77
6.97243,1106.9,1830.67,1282.69,56.4918,2449.02,1755.46,-2062.13,799.963,1844.37,-398.368,1054.48,814.092,-626.139,1051.06,-258.698,353.945,89.4042,-252.964,-2471.77,1951.07,1608.03,295.177,2123.46,-251.35,-651.283,1968.21,913.701,2553.44,2149.83,2904.98,-75.4877,1489.1,2138.28,688.871,-1119.13,220.262,-678.957,839.431,-887.265,2392.09,2707.87,343.226,1090.52,69.9551,256.774,265.397,374.154,165.951,920.748,2522.67
6.98058,1123.6,1872.58,1498.47,-598.981,2249.72,2250.17,-1785.82,918.069,2705.84,-485.995,1560.38,547.86,-1200.06,1418.93,-0.189608,302.914,522.416,-387.279,-2029.68,2151.39,1415.15,-56.6449,1356.15,-597.641,-136.352,1736.26,840.148,2364.97,2054.18,2718.74,195.348,1563.64,1912.33,984.172,-1191.59,259.339,210.684,1250.91,-793.925,2415.09,3021.44,667.318,1379.45,-245.89,-217.889,94.78,1023.32,-210.313,858.599,1687.42
6.98872,1144.94,2346.33,1754.27,-1200.77,1610.8,2424.24,-1469.24,1486.58,2977.97,-261.339,1786.61,261.893,-1599.25,1742.21,510.062,210.785,698.544,-171.55,-1035.01,2004.52,1374.93,-304.615,1010.12,-559.324,78.7928,1907.11,939.542,2078.25,1903.65,2440.58,-50.3553,1770.33,2141.53,1174.49,-1634.12,-4.18007,870.054,1609.76,-245.148,1843.35,2721.04,1240.46,1857.81,-656.168,-726.339,62.704,1413.79,-347.937,321.259,802.99
6.99687,976.406,2847.04,1870.82,-1266.86,630.744,2301.95,-1158.33,1686.67,2898.37,-81.1556,1568.28,349.191,-1470.93,1822.65,950.914,519.887,429.128,37.0521,402.06,1758.88,1316.85,-48.4988,886.582,-91.0495,-148.185,2118.38,1545.92,1868.55,1824.59,2006.71,-508.692,1888.9,2439.14,1064.43,-2058.31,-132.743,868.041,1905.02,429.418,1406.3,2427.86,1487.6,2196.43,-1077.08,-1108.35,1.92809,1541.94,-182.526,-451.36,256.727
7.00501,713.092,2804.37,1791.33,-917.155,-174.84,1955.8,-751.564,1241.14,2752.54,100.53,1098.07,845.354,-1076.16,1616.92,1190.14,1183.17,48.1377,8.38488,1806.68,1420.81,1119.26,227.386,900.497,327.638,-848.154,1878.24,2269.47,1384.91,1976.85,1971.3,-445.593,2006.78,2441.32,806.933,-1991.19,118.858,824.956,1919.91,566.38,1128.35,2713.14,1455.96,2362.83,-981.332,-1368.34,-24.2608,1280.01,167.674,-1007.7,213.981
7.01316,763.857,2325.67,1808.35,-313.58,-340.785,1229.56,-284.014,954.315,2568.1,316.311,874.269,1162.84,-789.684,1325.54,1188.25,1821.23,145.531,-209.91,2481.92,1216.07,1108.67,550.729,1002.41,245.303,-1555.36,1402.91,2341.27,452.694,2015.83,2250.2,-414.564,1653.25,2121.21,178.923,-1435.81,538.415,1023.12,1441.56,520.708,646.37,3131.68,1477.72,2312.85,-642.84,-1002.8,-142.865,850.001,403.255,-1517.18,592.576
7.02131,1081.42,1764.07,1820.34,171.529,-221.137,893.285,260.455,854.028,2099.17,318.654,1348.74,1142.93,-340.461,990.955,1186.06,2175.76,752.352,-464.108,2567.2,1347.5,1556.88,1090.5,1114.51,-89.3235,-1805.18,1061.42,1610.32,-398.709,2224.14,2215.64,-847.366,920.693,1908.77,-449.609,-611.312,756.011,803.951,685.624,760.929,97.9605,3317.23,1419.64,1831.06,-875.633,-170.965,-466.091,543.652,409.535,-1717.1,876.058
7.02945,1334.15,1254.13,1880.92,152.41,-476.139,1162.94,523.756,762.015,1307.82,281.783,1929.44,1097.55,483.217,1104.14,1430.95,1951.28,1379.43,-595.768,2409.9,1747,2143.8,1554.43,1364.08,-438.413,-1431.52,1021.74,753.836,-615.223,2733.54,1527.5,-1182.91,381.952,1889.53,-866.629,468.869,654.934,43.8468,-110.428,1291.01,0.872906,3183.77,1638.44,1435.63,-1548.63,258.395,-572.032,511.121,61.8994,-1048.7,711.45
7.0376,1547.71,1161.28,2296.68,-24.2458,-993.168,1463.05,528.142,710.996,734.475,531.243,2143.55,928.143,1165.43,1498.79,2084.99,1225.64,1675.81,-270.905,2125.59,2019.52,2448.95,1567.65,1698.42,-694.58,-974.484,1002.14,318.184,-517.364,2711.12,324.93,-1111.21,537.495,1541.38,-879.49,1741.92,337.91,-826.589,-601.443,1678.3,294.441,2961.49,2131.69,1158.33,-1814.32,345.142,-212.81,686.186,-413.612,314.356,591.243
7.04574,1553.69,1168.15,2836.83,194.046,-1479.79,1595.37,782.272,701.419,349.171,732.016,2135.67,356.192,1675.55,1294.32,2746.75,490.465,1452.5,423.205,2154.63,2387.77,2298.45,1359.4,1645.24,-373.637,-695.263,975.532,224.541,-99.8238,2285.85,-639.068,-721.284,1154.05,852.833,-457.492,2970.71,285.887,-1109.06,-364.726,1839.87,570.978,2538.73,2428.18,957.297,-1569.17,264.422,173.937,797.745,-613.694,1195.11,882.267
7.05389,1386.68,1006.04,3373.51,502.097,-1328.33,1131.77,1140.27,526.329,345.845,876.067,1992.48,-268.637,2309.05,545.443,2897.51,401.565,982.934,927.64,2440.03,2796.36,2175.76,1295.09,1060.7,423.828,-228.618,923.568,209.005,626.919,2171.71,-1037.17,-174.379,1528.48,330.96,43.4797,3793.81,506.925,-931.701,255.296,2057.95,683.178,1883.96,2366.06,853.727,-1135.16,114.265,-106.627,536.13,-607.164,1153.19,1090.22
7.06203,1415.41,662.519,3967.15,472.072,-652.129,99.327,946.403,141.72,1100.6,1126.84,1945.01,-511.222,2545.12,-127.942,2658.42,971.684,613.222,1100.05,2634.18,2447.18,2122.91,1472.75,579.581,799.614,559.458,1044.92,205.278,1457.13,2176.75,-871.424,342.569,1907.68,-261.692,375.772,4038.62,593.977,-584.481,640.453,2118.05,667.079,1430.49,2023.54,947.697,-1019.86,122.938,-621.931,252.827,-810.936,1097.62,985.721
7.07018,1915.56,302.414,4405.54,250.756,-83.2883,-867.327,398.258,188.877,1869.03,1282,2262.84,-426.709,2255.29,-403.707,2206.78,1607.08,233.437,1086.27,2348.12,1559.8,1854.94,1970.74,481.291,435.587,1352.22,1569.94,397.756,2187.72,2051.14,-297.646,1010.35,2367.58,-736.598,573.302,3825.46,1044.33,-316.629,966.9,2239.1,508.436,1071.14,1414.47,1246.09,-1043.32,180.241,-818.716,411.864,-906.641,1170.99,984.382
7.07832,2597.82,-117.258,4473.86,-129.054,291.321,-1417.5,129.215,662.372,2290.16,1326.51,2534.21,-594.708,1874.7,-242.689,1381.51,1712.62,-99.5093,1185.09,1832.73,1151.56,1142.29,2223.07,787.433,-192.588,1593.87,1712.1,769.601,2660.57,1780.11,181.066,1630.95,2613.73,-804.671,632.086,3394.49,1868.1,-40.9753,1075.89,2300.83,240.294,648.95,605.032,1584.78,-1108,318.497,-595.445,800.107,-757.88,756.152,916.528
7.08647,3228.16,-440.389,4212.32,-390.036,446.379,-1722.8,100.721,940.631,2279.45,1352.91,2302.16,-1010.63,1534.97,-100.079,408.954,1398.8,-229.781,1554.25,1579.16,1118.04,632.407,1871.71,1224.47,-375.743,1279.05,1008.92,1069.47,3199.65,1224.94,398.236,1769.23,2816.58,-763.599,378.747,2752.66,2815.71,85.7739,965.098,2257.44,248.479,324.882,-71.1599,1778.69,-1062.83,345.252,-177.403,1495.9,-394.446,-145.859,724.05
7.09461,3600.58,-444.045,3691.21,-133.007,757.451,-1458.15,378.943,1055.76,2155.05,1467.39,1920.92,-868.192,1213.03,-61.4966,-1.32208,1297.29,-261.187,1876.04,1589.01,963.405,733.398,1135.22,1251.67,-117.463,1196.38,367.349,1387.48,3644.36,767.084,269.843,1272.48,2788.01,-1011.98,-151.545,2100.16,3182.94,90.8125,950.825,2550.25,616.09,215.419,-558.096,1657.89,-819.018,216.453,484.848,2359.26,17.2999,-894.301,958.106
7.10276,3574.91,-644.987,3241.71,160.499,1397.75,-727.566,912.794,1439.23,2092.51,1632.6,1530.43,-351.896,917.517,280.887,83.3974,1240.6,-96.2073,2024.39,1493.82,909.906,839.99,317.853,870.212,225.293,1585.95,172.058,2165.73,3848.21,815.631,-56.3577,568.538,2945.17,-1364.29,-749.105,1644.01,2494.87,156.511,1047.43,3033.09,1009.17,204.184,-1433.2,1348,-515.927,213.737,1362.66,3001.51,224.153,-1107.71,1420.83
7.1109,3291.44,-915.962,2808.78,494.112,1250.4,-513.866,1185.13,1883.27,1958.56,1716.1,1329.93,340.325,743.62,621.781,493.671,1098.8,318.007,1852.43,987.886,850.413,358.329,-15.6018,783.069,540.701,1753.38,-27.654,3030.12,3545.16,1120.23,-256.424,287.592,3525.67,-1432.03,-766.226,1225.52,1463.97,453.828,1099.95,3313.96,1417.37,79.2077,-2257.43,1358.06,-319.428,451.321,2330,3470.69,344.471,-827.983,1947.25
7.11905,3112.79,-1049.29,2417.59,929.198,592.985,-1094.23,1327.3,1969.8,2201.55,2037.57,1320.26,1231,933.198,580.821,1349.57,1308.49,750.997,1716.84,754.552,463.668,-407.368,137.52,992.189,628.328,1260.08,-107.775,3568.29,2864.84,1296.35,-300.507,440.311,3946.58,-1303.04,150.009,899.367,874.034,1008.65,1318.02,3077.23,1447.48,-75.5886,-1932.1,1459.51,-310.709,784.995,3228.97,3590.11,881.724,-150.124,2445
7.12719,3270.85,-1007.06,2359.05,871.715,542.027,-1496.2,1412.14,1643.24,3378,2426.08,1331.23,1948.7,1481.01,437.232,2312.81,1323.57,1225.14,1816.05,1400.67,133.901,-632.079,397.5,1114.6,593.676,606.691,-129.454,3735.52,2276.41,1298.05,-671.288,522.181,4020.85,-1180.17,625.446,941.034,563.215,1423.52,1593.39,2259.49,1313.14,166.402,-1009.28,1629.59,-917.864,1200.79,3412.12,3296.02,1759.02,486.411,2664.36
7.13534,3531.59,-848.066,2309.94,648.215,1004.59,-1049.39,1191.99,1234.72,4519.17,2481.75,1411.77,2300,2099.37,384.121,2767.08,860.813,1477.9,2388.42,2037.2,228.226,-389.471,690.766,1406.3,638.638,379.591,-777.246,3594.64,1680.02,1460.15,-1134.31,249.664,4031.4,-1019.72,535.756,926.377,299.398,1462.37,1565.11,1434.47,1693.94,812.254,-290.52,1822.55,-1672.44,1274.29,2714,2944.32,2535.23,805.988,2583.15
7.14348,3690.71,-251.968,2268.45,753.255,1290.74,-25.0458,1081.81,1210.11,4924.8,2389.01,1490.55,2439.88,2388.02,347.946,2752.48,762.482,1478.2,2869.52,2046.23,655.961,-589.286,912.885,1861.73,886.688,553.532,-1688.81,3484.36,1405.81,1854.02,-1098.73,-261.43,3751.66,-448.801,760.908,573.823,364.112,1655.86,1479.17,1227.1,2102.4,1702.48,160.08,1718.1,-1736.63,980.33,1816.98,2856.11,2969.26,1069.4,2595.63
7.15163,3560.54,860.865,2026.39,708.618,1397.52,919.241,1301.69,1238.76,4914.49,2604.84,1328.22,2212.93,2506.89,593.92,2362.94,1274.28,1761.08,2589.2,1647.99,1321.63,-1386.64,955.913,2092.33,1295.57,486.021,-2101.23,3145.49,1918.25,2147.14,-891.258,-734.158,3267.33,221.12,1471.48,-182.998,481.936,2217.29,1561.72,1516.35,2184.58,2527.17,449.348,1631.96,-1383.29,711.219,1462.25,3108.07,3122.57,1180.02,2579.92
7.15977,3250.67,1746.47,1725.2,507.422,1363.59,1281.32,1651.39,940.359,4218.01,2919.65,928.191,1501.64,1999.29,1017.13,1953.6,1892.8,2358.67,2038.57,1544.63,1707.2,-2080.85,850.781,2441.68,1785.52,350.465,-1919.46,2510.82,2802.46,2144.1,-1125.38,-795.653,2705.84,531.992,2446.95,-619.141,598.842,2843.37,1712.9,2030.45,2310.54,3265.51,213.534,1712.65,-1244.73,575.017,1720.88,3569.2,2897.66,1004.76,2413.9
7.16792,2864.61,2383.25,1835.85,239.794,991.676,1430.1,1889.26,461.98,2992.59,2842.69,487.741,880.749,1153.92,1160.06,1857.79,2078.13,2582.52,1859.03,1730.37,1574.52,-2418.72,820.934,2976.35,2023.6,510.854,-1719.25,1977.74,3314.25,1696.82,-1574.51,-560.42,2221.28,742.162,3055.09,-306.245,751.311,2840.34,1873.65,2155.87,2805.8,3898.95,-412.348,1817.54,-1262.13,382.737,2143.03,3626.07,2166.61,706.607,2297.5
7.17606,2614.84,2829.26,2245.12,46.4904,1038.99,1707.37,2178.38,206.628,2132.13,2275.08,614.337,372.37,713.597,1396.75,2160.02,1842.33,2326.52,1780.19,1832.41,1276.94,-2366.84,816.889,3418.52,1916.61,991.074,-1623.64,1627.85,3400.66,1042.76,-1559.93,-293.289,1992.21,915.611,3017.62,-16.794,501.139,2315.4,1904.89,1935.65,3304,4134.25,-928.798,1822.93,-865.323,85.6793,2502.92,2870.81,1429.49,223.074,2246.99
7.18421,2662.58,2881.47,2746.44,81.63,1506.23,2010.7,2433.39,91.5661,1988.76,1603.3,1411.43,264.28,802.529,1825.41,2393.04,1617.78,2277.14,1375.24,1797.31,904.147,-1881.27,1093.24,3654.59,1581.46,1356.66,-997.024,1131.19,3515.1,755.432,-911.813,20.6208,1926.64,1021.48,2796.86,101.373,-145.624,1751.43,1965.18,1662.44,3079.97,3907.38,-947.722,1592.13,66.5333,-307.158,2572.94,1670.9,1205.53,-524.635,2405.71
