,FA_20231206_2H_yeast_1.3.ser#1,FA_20231206_2H_yeast_1.3.ser#2,FA_20231206_2H_yeast_1.3.ser#3,FA_20231206_2H_yeast_1.3.ser#4,FA_20231206_2H_yeast_1.3.ser#5,FA_20231206_2H_yeast_1.3.ser#6,FA_20231206_2H_yeast_1.3.ser#7,FA_20231206_2H_yeast_1.3.ser#8,FA_20231206_2H_yeast_1.3.ser#9,FA_20231206_2H_yeast_1.3.ser#10,FA_20231206_2H_yeast_1.3.ser#11,FA_20231206_2H_yeast_1.3.ser#12,FA_20231206_2H_yeast_1.3.ser#13,FA_20231206_2H_yeast_1.3.ser#14,FA_20231206_2H_yeast_1.3.ser#15,FA_20231206_2H_yeast_1.3.ser#16,FA_20231206_2H_yeast_1.3.ser#17,FA_20231206_2H_yeast_1.3.ser#18,FA_20231206_2H_yeast_1.3.ser#19,FA_20231206_2H_yeast_1.3.ser#20,FA_20231206_2H_yeast_1.3.ser#21,FA_20231206_2H_yeast_1.3.ser#22,FA_20231206_2H_yeast_1.3.ser#23,FA_20231206_2H_yeast_1.3.ser#24,FA_20231206_2H_yeast_1.3.ser#25,FA_20231206_2H_yeast_1.3.ser#26,FA_20231206_2H_yeast_1.3.ser#27,FA_20231206_2H_yeast_1.3.ser#28,FA_20231206_2H_yeast_1.3.ser#29,FA_20231206_2H_yeast_1.3.ser#30,FA_20231206_2H_yeast_1.3.ser#31,FA_20231206_2H_yeast_1.3.ser#32,FA_20231206_2H_yeast_1.3.ser#33,FA_20231206_2H_yeast_1.3.ser#34,FA_20231206_2H_yeast_1.3.ser#35,FA_20231206_2H_yeast_1.3.ser#36,FA_20231206_2H_yeast_1.3.ser#37,FA_20231206_2H_yeast_1.3.ser#38,FA_20231206_2H_yeast_1.3.ser#39,FA_20231206_2H_yeast_1.3.ser#40,FA_20231206_2H_yeast_1.3.ser#41,FA_20231206_2H_yeast_1.3.ser#42,FA_20231206_2H_yeast_1.3.ser#43,FA_20231206_2H_yeast_1.3.ser#44,FA_20231206_2H_yeast_1.3.ser#45,FA_20231206_2H_yeast_1.3.ser#46,FA_20231206_2H_yeast_1.3.ser#47,FA_20231206_2H_yeast_1.3.ser#48,FA_20231206_2H_yeast_1.3.ser#49,FA_20231206_2H_yeast_1.3.ser#50,FA_20231206_2H_yeast_1.3.ser#51,FA_20231206_2H_yeast_1.3.ser#52,FA_20231206_2H_yeast_1.3.ser#53,FA_20231206_2H_yeast_1.3.ser#54,FA_20231206_2H_yeast_1.3.ser#55,FA_20231206_2H_yeast_1.3.ser#56,FA_20231206_2H_yeast_1.3.ser#57,FA_20231206_2H_yeast_1.3.ser#58,FA_20231206_2H_yeast_1.3.ser#59,FA_20231206_2H_yeast_1.3.ser#60,FA_20231206_2H_yeast_1.3.ser#61,FA_20231206_2H_yeast_1.3.ser#62,FA_20231206_2H_yeast_1.3.ser#63,FA_20231206_2H_yeast_1.3.ser#64,FA_20231206_2H_yeast_1.3.ser#65,FA_20231206_2H_yeast_1.3.ser#66,FA_20231206_2H_yeast_1.3.ser#67,FA_20231206_2H_yeast_1.3.ser#68,FA_20231206_2H_yeast_1.3.ser#69,FA_20231206_2H_yeast_1.3.ser#70,FA_20231206_2H_yeast_1.3.ser#71,FA_20231206_2H_yeast_1.3.ser#72,FA_20231206_2H_yeast_1.3.ser#73,FA_20231206_2H_yeast_1.3.ser#74,FA_20231206_2H_yeast_1.3.ser#75,FA_20231206_2H_yeast_1.3.ser#76,FA_20231206_2H_yeast_1.3.ser#77,FA_20231206_2H_yeast_1.3.ser#78,FA_20231206_2H_yeast_1.3.ser#79,FA_20231206_2H_yeast_1.3.ser#80,FA_20231206_2H_yeast_1.3.ser#81,FA_20231206_2H_yeast_1.3.ser#82,FA_20231206_2H_yeast_1.3.ser#83,FA_20231206_2H_yeast_1.3.ser#84,FA_20231206_2H_yeast_1.3.ser#85,FA_20231206_2H_yeast_1.3.ser#86,FA_20231206_2H_yeast_1.3.ser#87,FA_20231206_2H_yeast_1.3.ser#88,FA_20231206_2H_yeast_1.3.ser#89,FA_20231206_2H_yeast_1.3.ser#90,FA_20231206_2H_yeast_1.3.ser#91,FA_20231206_2H_yeast_1.3.ser#92,FA_20231206_2H_yeast_1.3.ser#93,FA_20231206_2H_yeast_1.3.ser#94,FA_20231206_2H_yeast_1.3.ser#95,FA_20231206_2H_yeast_1.3.ser#96,FA_20231206_2H_yeast_1.3.ser#97,FA_20231206_2H_yeast_1.3.ser#98,FA_20231206_2H_yeast_1.3.ser#99,FA_20231206_2H_yeast_1.3.ser#100
0.0939703,129.355,-25.5867,-88.8008,141.540,-118.257,294.152,-31.0966,59.1547,-128.227,-217.846,-292.843,10.8922,-125.664,-131.321,22.2410,-74.0204,-166.727,-172.032,35.4179,-15.5800,-126.124,-44.1622,-151.903,-213.113,-70.1987,84.8959,-104.171,18.8731,22.6018,0.797150,185.800,-33.2580,-23.3615,-28.8277,-9.89125,118.626,-9.02628,-56.9077,-67.7295,-192.398,79.1934,21.3371,275.259,-94.3560,-104.425,-69.3273,-139.598,44.2383,-117.468,-126.620,-584.431,-114.871,209.191,-102.032,-193.429,116.610,6.04917,-173.564,-27.7500,-359.272,301.713,36.9857,-149.657,-106.226,-46.3686,156.848,-98.2938,195.581,31.6074,162.297,89.0850,176.928,-131.299,34.9672,414.493,-70.7892,-16.6524,171.293,66.4974,-192.018,110.984,-246.493,-235.788,-154.683,-64.1729,-89.5170,-65.2301,168.076,-88.6053,120.997,161.324,-102.194,-48.9553,279.715,33.6105,-243.107,-146.714,213.397,-144.549,-61.5929
0.0980428,144.532,-16.5209,-84.9499,123.148,-112.889,326.100,-6.49679,58.2649,-119.152,-234.158,-282.933,17.6532,-140.803,-149.534,6.47543,-89.2307,-169.622,-184.767,16.9953,-5.97706,-118.621,-40.2836,-117.623,-200.853,-68.0385,120.337,-128.912,-1.09965,48.5709,-21.8085,185.268,-38.5033,-15.5594,-15.6736,-3.44816,74.9465,3.50961,-60.4184,-78.2162,-194.834,101.937,-4.59160,266.041,-87.9158,-88.3135,-69.5304,-155.745,11.5776,-86.6290,-132.566,-576.449,-98.2934,195.678,-138.284,-215.017,125.964,21.5656,-141.543,2.15672,-392.180,302.522,23.3380,-156.221,-109.895,-10.4524,162.484,-109.265,202.657,45.8537,171.862,97.8139,192.187,-103.049,39.7226,422.028,-53.6698,-56.2495,158.605,106.951,-195.452,117.602,-256.676,-248.436,-168.444,-66.1513,-85.9581,-81.9431,163.254,-93.1102,117.425,145.518,-115.177,-48.8972,287.331,21.5662,-226.976,-139.647,220.832,-126.977,-48.5419
0.102115,151.456,-2.87376,-75.9375,106.222,-103.897,347.968,16.4829,43.7876,-108.542,-246.756,-266.583,21.0301,-160.949,-167.438,-9.65357,-104.288,-171.568,-199.530,-4.06019,2.98411,-118.922,-37.3093,-86.6050,-188.665,-67.8468,156.273,-156.718,-17.5795,69.6793,-46.5909,173.019,-47.7954,-14.9466,-2.96547,4.81623,19.3871,21.3551,-58.4161,-88.0196,-191.740,124.299,-33.6324,242.475,-76.9452,-64.6038,-67.4274,-176.249,-17.9056,-50.3749,-140.446,-560.586,-79.1184,181.088,-176.913,-240.352,131.350,27.1996,-105.402,30.1139,-411.248,295.870,7.24883,-160.676,-111.685,22.1756,171.723,-119.758,207.701,61.1403,184.746,109.241,201.386,-77.9082,53.5702,421.588,-42.0860,-85.0905,139.725,139.070,-195.612,115.084,-262.901,-263.698,-178.615,-72.5571,-77.7041,-99.0820,150.089,-100.290,112.015,133.582,-117.590,-43.3997,290.218,18.4763,-210.842,-129.881,227.886,-106.617,-42.3776
0.106188,148.767,16.1177,-65.2472,92.5037,-90.4015,360.478,37.1683,17.4656,-96.6756,-252.315,-243.667,22.0986,-182.493,-183.165,-22.0895,-118.366,-174.064,-214.439,-27.2274,8.31856,-121.933,-35.5710,-56.8982,-179.318,-70.4757,191.552,-186.113,-29.7825,85.7832,-74.5289,152.470,-61.6802,-24.2971,8.30064,14.4922,-42.4743,41.2645,-49.3866,-94.4560,-182.079,140.845,-63.9030,209.045,-60.2690,-36.9896,-60.8582,-202.149,-42.3312,-11.4434,-149.500,-534.777,-59.1031,169.592,-212.388,-265.629,130.900,26.8893,-67.6142,55.6133,-415.912,282.142,-8.70781,-165.448,-110.466,48.0309,182.997,-127.115,209.431,78.5216,203.944,123.865,206.832,-60.8725,73.1223,413.643,-36.0423,-101.075,115.098,160.025,-190.243,104.247,-262.444,-277.003,-188.751,-82.4894,-67.6692,-118.108,130.866,-110.497,100.538,124.491,-109.921,-29.4430,288.557,21.8017,-196.125,-119.104,233.905,-86.1627,-46.1881
0.110260,137.111,40.6766,-56.7273,83.7502,-71.2137,365.903,54.6326,-18.6172,-83.5287,-248.388,-216.903,21.9558,-204.669,-194.678,-28.6298,-130.825,-178.178,-227.173,-51.5640,6.72619,-123.236,-34.1377,-27.3819,-175.172,-76.0900,223.550,-213.487,-38.1056,95.7633,-104.509,127.948,-80.1356,-44.2912,17.8963,25.2883,-104.707,59.7608,-32.4219,-96.2156,-166.257,147.788,-92.8438,171.077,-37.5093,-10.6494,-49.8063,-231.938,-59.1436,27.4211,-158.235,-499.172,-39.4867,162.625,-239.885,-285.813,122.918,23.9583,-31.2972,78.0550,-406.276,262.904,-22.6166,-171.473,-106.148,65.0554,195.984,-128.905,207.858,99.1355,229.314,142.130,210.319,-54.0195,93.2701,400.866,-34.9331,-104.453,86.9870,168.432,-177.375,87.4552,-254.675,-283.041,-202.552,-93.8223,-58.6436,-139.179,109.991,-124.877,80.7880,118.257,-94.3198,-7.84480,284.925,26.6931,-184.138,-107.670,237.974,-66.8496,-60.0102
0.114333,118.406,69.0432,-54.0690,80.7567,-45.9936,366.281,67.8282,-61.1376,-70.0800,-235.242,-190.530,22.2594,-229.108,-200.889,-28.9843,-140.845,-184.257,-235.756,-75.7970,-4.23481,-121.151,-31.2358,2.12643,-177.244,-84.3519,248.771,-235.032,-42.8161,99.1344,-132.923,102.620,-102.531,-72.7623,25.1039,36.4348,-163.144,73.9998,-8.52004,-94.0183,-145.944,144.212,-118.198,133.249,-9.16987,9.74135,-36.0615,-261.515,-65.6078,63.8032,-164.638,-456.486,-21.0977,158.077,-256.613,-296.357,106.207,20.0918,0.613737,96.5652,-382.284,239.632,-33.0480,-177.062,-99.4961,73.3630,210.565,-124.439,204.236,121.696,257.455,163.530,212.615,-55.8054,109.788,386.483,-37.5179,-97.5810,58.9196,164.413,-156.069,67.2993,-241.892,-277.704,-223.288,-103.558,-52.8923,-160.659,92.8234,-144.334,53.7313,115.323,-74.1013,17.2651,282.887,28.6304,-176.055,-94.4208,239.195,-48.4945,-81.0716
0.118405,94.9719,97.2572,-60.5367,81.9230,-16.2186,362.396,75.5209,-104.567,-58.6424,-216.144,-168.004,25.8313,-257.666,-202.498,-24.3277,-146.802,-191.488,-239.258,-98.8264,-24.9887,-116.215,-25.3597,31.3896,-185.229,-94.6176,264.678,-248.935,-42.8842,97.4331,-154.791,77.8548,-127.560,-105.440,28.2726,46.6642,-215.751,82.9778,19.2445,-90.6812,-123.125,131.715,-138.969,98.5843,23.1401,21.9471,-21.7133,-285.988,-60.2006,96.1180,-167.059,-411.137,-4.16705,151.772,-261.772,-295.024,80.5045,15.5450,25.7493,110.369,-344.045,213.386,-38.8791,-178.652,-91.4225,75.0653,225.839,-115.486,200.184,141.845,283.449,186.359,214.101,-62.2225,121.034,372.355,-41.9422,-84.2081,34.5582,149.646,-127.505,45.1641,-228.537,-259.500,-252.820,-108.439,-50.6542,-179.949,83.5496,-167.856,22.6043,115.257,-53.0157,41.1874,284.646,25.5959,-173.138,-77.7566,237.164,-29.3411,-104.811
0.122478,68.9265,120.359,-78.7101,83.3225,15.1563,353.973,76.5441,-141.502,-51.5745,-195.886,-150.523,36.2985,-290.327,-201.855,-16.9401,-146.489,-197.932,-237.991,-119.806,-53.5282,-109.475,-16.6324,59.9255,-197.792,-106.310,271.405,-256.186,-36.2913,93.8641,-165.976,53.9773,-153.490,-137.955,25.7962,54.7550,-261.218,87.9277,46.8007,-89.6885,-99.2633,113.202,-155.616,67.9149,57.0097,26.9264,-7.79427,-301.790,-43.5345,123.803,-164.611,-367.670,11.9545,140.082,-255.646,-282.821,46.6534,10.1931,42.8148,118.840,-293.448,185.455,-38.7598,-172.734,-82.3145,73.1293,240.116,-105.336,196.427,154.183,303.190,208.187,215.764,-68.8786,127.793,358.409,-46.1584,-68.2224,16.5891,127.267,-95.2490,20.6341,-219.031,-229.689,-290.570,-106.129,-49.1515,-194.886,83.2684,-191.946,-8.76887,115.957,-34.2846,61.1814,289.671,18.3636,-176.619,-56.6091,232.329,-6.27623,-125.946
0.126550,41.9780,134.047,-109.738,80.8560,45.2573,340.595,70.1506,-164.867,-49.8127,-178.661,-137.210,56.5488,-324.716,-201.653,-9.65370,-138.188,-201.786,-232.933,-137.589,-86.1964,-101.262,-7.13838,86.7893,-212.475,-119.009,271.846,-259.590,-21.5635,91.3612,-165.057,31.1979,-178.731,-167.639,17.2700,60.0616,-297.458,91.1731,70.4342,-92.9576,-75.0772,91.7404,-169.397,40.2128,89.9845,27.9003,6.06204,-307.598,-17.9852,146.872,-156.954,-329.683,28.2561,121.879,-239.035,-263.253,6.51031,4.29244,52.2357,121.219,-235.637,157.815,-30.7504,-157.866,-71.7132,69.5965,251.709,-96.9828,192.319,155.354,314.868,226.485,219.330,-72.1585,132.060,343.583,-48.6398,-52.5078,6.07691,101.254,-64.1298,-7.72561,-215.704,-191.460,-333.323,-96.3456,-43.8915,-204.401,89.6550,-211.975,-36.9845,114.473,-19.8365,77.2009,295.459,9.30948,-187.001,-30.8405,225.910,23.4726,-139.625
0.130623,15.6746,135.844,-152.070,72.7062,72.3343,322.721,56.2431,-170.811,-52.8052,-166.569,-126.193,86.8813,-357.399,-203.300,-4.86884,-121.725,-203.075,-224.676,-150.356,-119.080,-90.7092,0.403765,110.664,-225.791,-131.661,270.156,-261.935,0.906534,90.7449,-153.648,9.70705,-202.104,-193.937,3.77378,62.4459,-321.609,94.3241,87.8820,-99.7381,-50.6468,69.7485,-181.195,13.8084,119.881,28.3185,20.9029,-303.908,13.4575,165.252,-144.207,-299.854,44.6896,98.8582,-213.678,-240.386,-37.2827,-1.88574,55.9924,116.763,-178.281,132.636,-12.9031,-135.754,-58.7026,64.5433,259.470,-92.0217,186.760,145.952,318.869,239.011,226.309,-69.1539,136.066,326.940,-48.7956,-38.5838,2.67230,75.2645,-38.4615,-40.9058,-218.169,-148.679,-376.235,-81.0578,-31.3375,-207.997,98.4221,-224.742,-59.3423,108.897,-10.3731,91.1522,299.468,0.921295,-203.156,-1.44958,219.113,59.7452,-142.819
0.134696,-8.02568,125.271,-200.819,60.1711,95.1348,302.486,35.6411,-160.126,-59.4790,-159.594,-115.538,124.025,-385.697,-206.103,-3.78775,-99.0765,-204.178,-212.912,-156.087,-149.296,-75.9596,4.18833,130.494,-234.290,-141.586,269.741,-264.546,28.8519,90.5924,-135.042,-10.6254,-222.595,-217.693,-12.4785,61.9066,-331.449,97.3534,98.9314,-107.772,-25.4090,48.3955,-190.770,-12.3289,144.511,29.9725,37.0673,-292.237,47.9144,178.635,-127.054,-280.285,59.4727,74.4696,-183.049,-217.212,-81.4733,-8.98559,56.3908,105.519,-128.622,110.949,15.4807,-110.438,-42.7911,56.8480,262.701,-90.6382,179.556,130.100,316.424,244.107,236.949,-57.7418,141.833,308.086,-46.7063,-26.9157,5.63023,51.6385,-20.7327,-78.4313,-224.166,-104.581,-414.509,-63.7210,-10.6398,-205.157,105.684,-230.388,-74.1726,99.4466,-6.17964,105.588,300.402,-5.29877,-222.152,29.4780,212.160,98.2871,-135.354
0.138768,-26.4821,103.192,-249.022,46.6796,111.848,283.466,10.3131,-137.165,-68.7882,-157.039,-103.842,161.785,-408.564,-207.735,-6.52570,-74.0997,-208.724,-197.215,-153.296,-175.839,-55.2148,3.36291,146.130,-235.968,-144.777,271.519,-266.845,59.2275,88.7927,-112.250,-30.1046,-239.136,-240.116,-28.7435,58.3944,-326.821,99.1912,105.069,-115.638,1.85986,27.4006,-197.221,-38.0075,161.798,32.3254,53.3110,-274.811,82.5884,186.945,-106.681,-271.922,69.9894,52.3102,-152.144,-195.119,-122.162,-18.6733,54.9251,88.9469,-90.5738,91.3483,52.8949,-86.0700,-24.5614,45.6840,261.176,-91.8190,171.886,113.218,308.152,241.298,250.092,-37.4679,150.601,287.260,-42.6484,-17.3367,14.7026,30.9965,-11.2462,-118.215,-230.746,-60.9212,-444.703,-47.9864,16.5121,-195.955,110.035,-231.929,-81.4481,87.8144,-7.67576,122.377,298.317,-9.41047,-240.369,59.5323,204.297,132.283,-119.845
0.142841,-37.0094,71.3866,-290.167,36.0304,120.445,268.841,-16.6784,-107.203,-79.5622,-158.943,-90.3520,193.124,-426.113,-205.507,-12.6628,-50.9280,-219.577,-178.257,-141.100,-199.451,-28.2259,-2.84096,158.354,-230.833,-137.812,273.226,-267.075,89.3057,84.2390,-86.8289,-48.8336,-250.931,-261.946,-42.6580,51.8643,-310.015,98.9943,108.308,-123.924,32.7185,5.64271,-199.947,-62.3602,170.862,33.3425,67.5928,-254.699,114.701,190.734,-84.5681,-273.315,74.1982,34.7577,-125.864,-174.225,-154.739,-32.6530,52.1008,69.8238,-63.9451,70.1645,95.5890,-65.0191,-5.92615,31.0691,255.588,-93.5567,165.584,99.6598,293.903,232.088,263.643,-9.98750,161.948,265.339,-37.0078,-9.23156,29.8991,12.1894,-8.63164,-156.957,-234.840,-18.0811,-464.993,-36.2242,47.0842,-182.268,113.228,-232.717,-83.1653,75.8975,-14.8109,141.667,294.142,-12.9742,-254.994,87.2227,194.900,155.462,-100.626
0.146913,-38.1779,33.1035,-320.044,31.0123,120.203,259.309,-41.6251,-74.2910,-90.3792,-165.974,-74.3923,212.650,-438.515,-197.558,-21.5908,-31.9993,-236.931,-158.029,-119.043,-221.341,2.71466,-15.2092,168.127,-220.634,-119.947,270.554,-263.924,116.952,77.2873,-59.1197,-66.6348,-258.111,-283.013,-53.1724,42.4031,-285.262,96.7464,110.118,-134.051,68.1735,-17.4227,-198.959,-85.4021,173.094,31.2114,78.9608,-235.815,141.571,191.002,-62.1176,-280.432,70.9774,22.2064,-107.292,-154.192,-174.391,-51.6174,47.8189,51.5856,-46.2365,43.7171,138.247,-47.3351,10.0454,13.6174,247.571,-93.6264,162.062,91.5674,273.987,219.871,274.696,21.9288,173.782,243.261,-30.4974,-1.46442,50.3427,-7.21282,-10.8154,-190.656,-233.595,24.0330,-474.827,-28.5567,77.8834,-167.939,118.960,-234.175,-82.8948,65.3422,-25.8584,161.609,288.765,-18.3802,-264.676,112.566,184.265,164.752,-82.4547
0.150986,-30.7369,-6.28470,-337.019,33.0158,112.700,252.777,-61.0366,-41.1081,-99.6789,-178.309,-54.7761,218.409,-445.372,-183.437,-32.7524,-17.5393,-257.620,-138.978,-87.7256,-241.985,32.9645,-33.7314,175.670,-208.440,-93.9258,259.546,-257.820,140.214,68.9170,-29.4764,-83.0967,-261.897,-301.832,-60.7078,30.3181,-257.816,92.9255,111.111,-146.155,107.564,-40.4051,-194.499,-109.213,171.928,25.5595,88.6070,-222.110,160.609,188.653,-40.1670,-288.179,59.5121,13.2955,-97.1805,-135.261,-177.734,-74.7971,41.7122,37.4134,-35.6284,10.9050,175.150,-31.2756,20.2061,-5.38795,238.730,-90.8292,161.798,89.0487,250.157,208.347,279.402,55.8627,183.775,221.089,-24.1384,7.61571,73.3409,-29.5666,-15.5777,-215.210,-225.278,64.7947,-474.831,-23.2326,106.430,-157.256,130.511,-235.466,-84.3606,57.9865,-37.2417,179.236,281.799,-27.9936,-269.383,136.209,173.330,161.165,-69.5330
0.155058,-17.3276,-40.0205,-341.373,42.3730,101.149,245.912,-72.8265,-10.2429,-105.802,-195.186,-30.1517,212.107,-445.870,-164.132,-45.7771,-6.63937,-276.262,-122.930,-49.7849,-261.474,57.0093,-56.7371,180.185,-198.189,-65.0329,238.448,-250.544,156.972,59.6245,0.649028,-97.5183,-263.938,-315.394,-66.3265,16.2482,-232.465,88.0633,111.443,-158.307,148.084,-59.9241,-186.692,-137.156,171.427,17.0876,98.9940,-216.090,169.748,184.184,-18.8365,-292.236,39.1332,6.39529,-94.4911,-118.947,-165.079,-100.063,33.5507,29.1970,-32.6512,-26.1781,201.967,-14.2624,23.1973,-23.5960,229.609,-85.7024,164.395,91.0800,225.247,199.710,273.530,90.3168,190.975,197.852,-18.8393,19.7664,94.5154,-55.7598,-20.1647,-227.322,-210.245,102.239,-466.809,-18.0613,131.338,-152.904,148.832,-234.562,-89.5939,56.2036,-45.1321,192.159,271.143,-43.3288,-269.988,157.988,163.238,148.680,-64.7028
0.159131,-1.21445,-62.0791,-334.707,58.6743,88.3136,236.015,-77.2086,15.2214,-106.831,-215.412,-0.0488429,197.583,-439.414,-141.804,-60.1070,1.46576,-287.621,-110.466,-9.73138,-280.881,70.7036,-80.6303,180.151,-193.855,-38.7291,208.203,-243.384,165.229,49.1753,28.5352,-108.917,-265.348,-320.014,-70.7734,1.29905,-211.757,82.8045,111.376,-167.524,185.469,-72.0396,-175.828,-171.448,174.758,6.47200,112.025,-217.655,168.620,177.929,2.03428,-289.976,10.1664,1.52401,-97.0296,-107.686,-141.479,-124.605,24.0355,26.8484,-39.4397,-63.6355,217.690,6.00467,20.7045,-37.7446,219.843,-80.0219,168.683,96.5188,202.033,194.177,253.941,124.211,196.101,172.567,-14.8785,36.1785,109.279,-84.8627,-20.9594,-225.464,-190.723,133.738,-453.209,-11.5755,152.027,-155.032,172.249,-229.333,-97.9040,62.2280,-47.4435,199.839,253.932,-64.2222,-267.764,176.605,155.443,131.960,-68.5989
0.163203,14.9398,-69.3517,-319.448,80.6338,74.5569,222.176,-76.5222,32.6247,-100.454,-237.965,34.3796,178.788,-426.407,-119.206,-74.4160,6.75482,-288.731,-100.816,27.3195,-302.703,73.0327,-100.660,173.827,-198.377,-18.0089,172.227,-235.817,163.858,37.2327,50.9003,-116.442,-266.099,-312.907,-74.2033,-12.9313,-195.320,78.1725,111.513,-171.130,215.477,-73.9843,-163.019,-211.304,183.083,-5.68969,128.000,-224.209,159.383,170.755,22.3389,-280.615,-25.0722,0.961920,-102.009,-103.270,-115.109,-145.954,15.2789,28.6552,-57.9936,-97.3614,225.248,30.3703,16.7840,-44.5210,209.405,-75.7167,172.796,104.762,182.109,190.561,220.165,155.972,200.639,145.477,-11.6854,56.9215,115.043,-114.829,-14.6130,-210.279,-169.702,157.425,-436.177,-3.01810,168.084,-161.820,197.518,-218.126,-106.604,76.6585,-44.3306,203.524,227.877,-88.4714,-264.075,190.706,151.854,114.425,-79.2749
0.167276,29.6091,-62.8929,-297.835,106.012,58.0761,205.402,-74.0174,40.7783,-84.4743,-262.093,70.4106,158.655,-408.553,-98.9604,-86.7452,8.44854,-279.725,-92.0925,56.8761,-329.490,66.1793,-112.537,160.104,-212.862,-2.15878,135.864,-226.405,153.070,23.7680,65.1745,-120.120,-264.995,-293.134,-76.6210,-24.3261,-180.869,75.2848,112.573,-167.436,235.605,-65.2300,-150.298,-253.512,195.135,-17.9183,145.706,-231.799,146.005,164.531,41.7922,-264.898,-62.3119,7.83732,-106.997,-105.222,-93.5303,-162.476,9.90351,32.5094,-89.2117,-123.686,229.935,57.4520,15.6311,-41.5484,199.484,-74.1309,174.492,115.732,165.063,186.795,175.173,183.313,205.754,118.491,-8.18447,80.6045,112.468,-143.593,-0.178548,-184.166,-150.297,172.931,-417.017,8.41224,178.718,-170.649,220.971,-200.218,-112.844,97.3040,-37.3011,205.216,191.903,-112.622,-260.339,199.933,154.614,97.7475,-92.7319
0.171348,42.5649,-47.5591,-270.888,132.286,37.1344,187.691,-72.3469,39.9488,-58.1286,-286.965,104.508,138.887,-388.257,-83.1834,-95.4717,5.65407,-263.192,-81.7634,75.9653,-361.840,53.7358,-114.068,139.546,-236.325,12.1803,104.977,-214.904,134.244,8.60254,70.4784,-120.895,-260.086,-261.858,-78.3548,-30.2924,-165.833,74.4100,114.834,-155.874,246.336,-47.6036,-139.569,-294.832,207.846,-27.6979,162.709,-236.278,132.508,161.496,60.4551,-244.307,-96.9099,24.0046,-110.994,-110.670,-80.3583,-172.858,9.39927,37.0262,-132.805,-139.440,236.567,84.1116,19.3786,-28.2362,191.865,-75.7466,171.691,129.257,148.636,180.392,124.650,204.300,211.545,94.4749,-3.47586,104.288,104.589,-169.884,19.7531,-150.669,-135.594,180.820,-396.426,23.8066,182.707,-179.066,239.140,-176.276,-114.924,119.451,-28.3824,206.687,146.362,-133.537,-257.842,204.756,165.627,82.6384,-104.158
0.175421,55.0272,-29.8299,-238.499,157.607,11.8148,170.574,-72.5054,31.2790,-23.2626,-311.444,133.485,120.089,-367.591,-73.4789,-100.183,-1.73462,-242.750,-67.3949,83.5713,-397.720,38.3199,-105.984,114.752,-265.965,28.5128,83.5329,-203.106,109.582,-9.12996,67.3353,-119.285,-249.578,-222.500,-79.5759,-28.4212,-148.349,74.2631,117.558,-136.986,251.070,-24.3974,-131.120,-333.713,217.814,-33.0351,175.712,-234.213,121.759,162.577,78.7143,-220.243,-126.149,48.9196,-114.676,-115.930,-74.7230,-175.340,13.4533,41.8559,-187.175,-142.334,247.167,107.289,27.1746,-6.50678,187.479,-80.2133,162.834,144.497,130.339,169.179,74.8518,218.586,216.967,75.7780,2.85386,123.975,94.7476,-193.421,40.1305,-114.198,-127.845,181.489,-375.007,43.7296,179.047,-185.199,249.364,-148.355,-112.436,137.586,-19.8387,209.031,93.4277,-149.535,-257.497,205.214,185.900,69.8420,-109.603
0.179493,69.1942,-14.9114,-200.556,181.140,-16.1726,154.148,-73.7718,16.6264,15.7654,-334.516,155.407,102.287,-347.612,-70.8579,-101.652,-12.4037,-221.544,-47.7031,80.1326,-433.650,20.4402,-91.4593,89.5165,-297.893,48.4714,71.7061,-193.624,82.0161,-30.4688,56.6965,-114.086,-233.054,-180.342,-79.0478,-17.7416,-127.629,72.4296,118.993,-112.269,254.539,1.08042,-122.867,-369.811,222.636,-34.4428,181.506,-223.748,115.396,166.169,96.5909,-193.843,-150.402,79.8588,-119.269,-118.629,-73.4015,-167.815,20.5920,47.1856,-249.036,-131.949,260.396,125.928,35.8701,19.0225,185.749,-86.6923,146.906,160.062,109.233,152.164,30.5776,227.224,220.671,63.1638,11.0837,135.779,85.2524,-214.505,55.9588,-79.5357,-127.230,174.705,-353.418,67.3161,167.741,-187.626,250.653,-119.164,-105.929,147.407,-13.8777,212.575,37.2783,-160.438,-260.018,199.872,214.839,60.2740,-107.448
0.183566,86.5125,-4.84835,-158.132,202.782,-44.5506,137.294,-74.8086,-1.22421,53.5457,-356.017,169.689,85.6073,-328.440,-75.4444,-100.883,-23.4570,-201.355,-23.5831,66.5839,-466.353,-0.728469,-74.5969,67.4218,-327.796,71.4939,66.3822,-188.164,55.0711,-55.3187,39.8146,-103.167,-211.987,-140.873,-73.7365,0.417876,-104.198,66.5784,117.197,-83.7746,260.628,26.6066,-110.932,-402.285,221.165,-35.3850,178.116,-205.013,113.951,168.888,113.384,-166.098,-172.081,112.796,-124.983,-118.857,-73.2335,-148.910,29.0807,52.9934,-313.424,-110.740,272.771,141.353,41.6254,42.1581,185.230,-94.1874,123.558,174.639,86.1392,130.025,-5.23831,231.400,221.968,55.9452,21.7559,137.158,77.5127,-233.307,64.4300,-50.6024,-131.725,160.281,-332.256,92.5127,149.782,-185.202,243.966,-90.8671,-96.5417,146.962,-11.9677,216.998,-16.5518,-167.000,-266.109,186.271,249.935,54.3008,-98.5904
