2H chemical shift (ppm),FA_20240228_2H_E.coli_1.4.ser#1,FA_20240228_2H_E.coli_1.4.ser#2,FA_20240228_2H_E.coli_1.4.ser#3,FA_20240228_2H_E.coli_1.4.ser#4,FA_20240228_2H_E.coli_1.4.ser#5,FA_20240228_2H_E.coli_1.4.ser#6,FA_20240228_2H_E.coli_1.4.ser#7,FA_20240228_2H_E.coli_1.4.ser#8,FA_20240228_2H_E.coli_1.4.ser#9,FA_20240228_2H_E.coli_1.4.ser#10,FA_20240228_2H_E.coli_1.4.ser#11,FA_20240228_2H_E.coli_1.4.ser#12,FA_20240228_2H_E.coli_1.4.ser#13,FA_20240228_2H_E.coli_1.4.ser#14,FA_20240228_2H_E.coli_1.4.ser#15,FA_20240228_2H_E.coli_1.4.ser#16,FA_20240228_2H_E.coli_1.4.ser#17,FA_20240228_2H_E.coli_1.4.ser#18,FA_20240228_2H_E.coli_1.4.ser#19,FA_20240228_2H_E.coli_1.4.ser#20,FA_20240228_2H_E.coli_1.4.ser#21,FA_20240228_2H_E.coli_1.4.ser#22,FA_20240228_2H_E.coli_1.4.ser#23,FA_20240228_2H_E.coli_1.4.ser#24,FA_20240228_2H_E.coli_1.4.ser#25,FA_20240228_2H_E.coli_1.4.ser#26,FA_20240228_2H_E.coli_1.4.ser#27,FA_20240228_2H_E.coli_1.4.ser#28,FA_20240228_2H_E.coli_1.4.ser#29,FA_20240228_2H_E.coli_1.4.ser#30,FA_20240228_2H_E.coli_1.4.ser#31,FA_20240228_2H_E.coli_1.4.ser#32,FA_20240228_2H_E.coli_1.4.ser#33,FA_20240228_2H_E.coli_1.4.ser#34,FA_20240228_2H_E.coli_1.4.ser#35,FA_20240228_2H_E.coli_1.4.ser#36,FA_20240228_2H_E.coli_1.4.ser#37,FA_20240228_2H_E.coli_1.4.ser#38,FA_20240228_2H_E.coli_1.4.ser#39,FA_20240228_2H_E.coli_1.4.ser#40,FA_20240228_2H_E.coli_1.4.ser#41,FA_20240228_2H_E.coli_1.4.ser#42,FA_20240228_2H_E.coli_1.4.ser#43,FA_20240228_2H_E.coli_1.4.ser#44,FA_20240228_2H_E.coli_1.4.ser#45,FA_20240228_2H_E.coli_1.4.ser#46,FA_20240228_2H_E.coli_1.4.ser#47,FA_20240228_2H_E.coli_1.4.ser#48,FA_20240228_2H_E.coli_1.4.ser#49,FA_20240228_2H_E.coli_1.4.ser#50,FA_20240228_2H_E.coli_1.4.ser#51,FA_20240228_2H_E.coli_1.4.ser#52,FA_20240228_2H_E.coli_1.4.ser#53,FA_20240228_2H_E.coli_1.4.ser#54,FA_20240228_2H_E.coli_1.4.ser#55,FA_20240228_2H_E.coli_1.4.ser#56,FA_20240228_2H_E.coli_1.4.ser#57,FA_20240228_2H_E.coli_1.4.ser#58,FA_20240228_2H_E.coli_1.4.ser#59,FA_20240228_2H_E.coli_1.4.ser#60,FA_20240228_2H_E.coli_1.4.ser#61,FA_20240228_2H_E.coli_1.4.ser#62,FA_20240228_2H_E.coli_1.4.ser#63,FA_20240228_2H_E.coli_1.4.ser#64,FA_20240228_2H_E.coli_1.4.ser#65,FA_20240228_2H_E.coli_1.4.ser#66,FA_20240228_2H_E.coli_1.4.ser#67,FA_20240228_2H_E.coli_1.4.ser#68,FA_20240228_2H_E.coli_1.4.ser#69,FA_20240228_2H_E.coli_1.4.ser#70,FA_20240228_2H_E.coli_1.4.ser#71,FA_20240228_2H_E.coli_1.4.ser#72,FA_20240228_2H_E.coli_1.4.ser#73,FA_20240228_2H_E.coli_1.4.ser#74,FA_20240228_2H_E.coli_1.4.ser#75,FA_20240228_2H_E.coli_1.4.ser#76,FA_20240228_2H_E.coli_1.4.ser#77,FA_20240228_2H_E.coli_1.4.ser#78,FA_20240228_2H_E.coli_1.4.ser#79,FA_20240228_2H_E.coli_1.4.ser#80,FA_20240228_2H_E.coli_1.4.ser#81,FA_20240228_2H_E.coli_1.4.ser#82,FA_20240228_2H_E.coli_1.4.ser#83,FA_20240228_2H_E.coli_1.4.ser#84,FA_20240228_2H_E.coli_1.4.ser#85,FA_20240228_2H_E.coli_1.4.ser#86,FA_20240228_2H_E.coli_1.4.ser#87,FA_20240228_2H_E.coli_1.4.ser#88,FA_20240228_2H_E.coli_1.4.ser#89,FA_20240228_2H_E.coli_1.4.ser#90,FA_20240228_2H_E.coli_1.4.ser#91,FA_20240228_2H_E.coli_1.4.ser#92,FA_20240228_2H_E.coli_1.4.ser#93,FA_20240228_2H_E.coli_1.4.ser#94,FA_20240228_2H_E.coli_1.4.ser#95,FA_20240228_2H_E.coli_1.4.ser#96,FA_20240228_2H_E.coli_1.4.ser#97,FA_20240228_2H_E.coli_1.4.ser#98,FA_20240228_2H_E.coli_1.4.ser#99,FA_20240228_2H_E.coli_1.4.ser#100,FA_20240228_2H_E.coli_1.4.ser#101,FA_20240228_2H_E.coli_1.4.ser#102,FA_20240228_2H_E.coli_1.4.ser#103,FA_20240228_2H_E.coli_1.4.ser#104,FA_20240228_2H_E.coli_1.4.ser#105,FA_20240228_2H_E.coli_1.4.ser#106,FA_20240228_2H_E.coli_1.4.ser#107,FA_20240228_2H_E.coli_1.4.ser#108,FA_20240228_2H_E.coli_1.4.ser#109,FA_20240228_2H_E.coli_1.4.ser#110,FA_20240228_2H_E.coli_1.4.ser#111,FA_20240228_2H_E.coli_1.4.ser#112,FA_20240228_2H_E.coli_1.4.ser#113,FA_20240228_2H_E.coli_1.4.ser#114,FA_20240228_2H_E.coli_1.4.ser#115,FA_20240228_2H_E.coli_1.4.ser#116,FA_20240228_2H_E.coli_1.4.ser#117,FA_20240228_2H_E.coli_1.4.ser#118,FA_20240228_2H_E.coli_1.4.ser#119,FA_20240228_2H_E.coli_1.4.ser#120,FA_20240228_2H_E.coli_1.4.ser#121,FA_20240228_2H_E.coli_1.4.ser#122,FA_20240228_2H_E.coli_1.4.ser#123,FA_20240228_2H_E.coli_1.4.ser#124,FA_20240228_2H_E.coli_1.4.ser#125,FA_20240228_2H_E.coli_1.4.ser#126,FA_20240228_2H_E.coli_1.4.ser#127,FA_20240228_2H_E.coli_1.4.ser#128,FA_20240228_2H_E.coli_1.4.ser#129,FA_20240228_2H_E.coli_1.4.ser#130
4.73669,4733.05,4325.6,4341.08,4444.18,4091.89,4515.41,4693.04,4483,4562.55,4688.64,4191.51,4454.79,4578.64,4474.1,4634.3,4477.79,4665.15,4758.58,4591.75,4648.5,4661.45,4685.41,4738.27,4848.98,4787.65,4641.88,4653.95,4321.87,4843.33,4352.36,4792.31,4722.27,4602.93,4749.36,4656.34,4846.78,4705.96,4696.04,4730.08,4660.32,4686.85,4810.62,4618.25,4435.47,4580.87,4758.13,4499.84,4671.4,5004.29,4774.56,4472.5,4514.38,4641.44,4712.96,4806.05,4853.71,4623.51,4541.42,4963.46,4783.43,4694.12,4602.02,4966.59,4432.19,4755.63,4459.8,4727.46,4769.58,4405.04,4764.03,4485.43,4577.8,4815.38,4646.82,4425.53,4735.85,4889.15,4661.36,4535.01,4806.25,4734.36,4630.22,4848.61,4928.3,4815.28,5001.41,4731.76,4896.77,4867.98,4719.6,5034.14,4742.36,5076.48,4721.6,4915.81,4719.82,4547.09,4789.61,4997.15,5071.92,4705.06,4877.37,4968.79,5032.03,4813.41,4880.94,5034.92,5118.55,4856.43,4956.66,4651.52,5025.29,4721.34,4661.26,4699.44,4825.98,4619.15,4955.75,4614.39,4729.89,4994.7,4578.09,4896.73,4813.3,4931.6,4780,4861.59,4795.25,4823.89,4757.38
4.74076,4468.1,4085.73,4123.01,4186.38,3830.38,4263.18,4426.56,4209.48,4303.16,4440.27,3957.12,4143.71,4327.44,4150.68,4357.57,4199.57,4389.41,4480.85,4322.23,4356.14,4363.19,4386.07,4458.76,4549.25,4473.63,4353.12,4365.75,4055.06,4552.02,4099.59,4504.71,4448.6,4327.46,4465.65,4352.46,4531.63,4408.68,4422.89,4466.93,4370.81,4410.46,4534.96,4310.52,4157.5,4313.18,4456.47,4214.99,4363.29,4703.47,4466.02,4188.15,4251.89,4309.84,4425.14,4529.54,4562.9,4360.01,4240.42,4692.68,4506.92,4378.7,4289.46,4675.69,4132.36,4492.74,4195.62,4453.2,4516.42,4091.88,4476.07,4206.05,4313.39,4536.42,4389.18,4148.86,4484.94,4589.43,4387.88,4251.77,4521.83,4457.28,4353.68,4551.91,4659.65,4548.31,4731.98,4462.68,4602.11,4616.09,4435.6,4770.59,4475.21,4794.49,4445.91,4642.64,4468.02,4270.2,4542.6,4709.25,4808.92,4470.45,4620.94,4710.46,4779.8,4582.63,4618.14,4767.21,4888.43,4579.98,4698.49,4398.66,4779.78,4485.21,4415.79,4432.73,4574,4375.43,4700.24,4374.38,4485.95,4751.71,4304.29,4660.42,4572.16,4659.44,4541.27,4565.34,4555.89,4601.94,4517.09
4.74484,4204.32,3846.31,3908.9,3925.23,3572.16,4011.93,4164.77,3946.37,4050.7,4193.65,3727.95,3840.64,4075.75,3830.38,4094.73,3932.66,4131.97,4205.9,4061.78,4067.1,4074.86,4093.06,4179.86,4251.52,4167.96,4077.76,4084.28,3800.72,4254.61,3860.82,4222.32,4180.88,4060.18,4190.23,4052.91,4219.64,4129.05,4152.85,4204.61,4082.66,4144.92,4272.87,4013.35,3887.91,4062.65,4162.15,3938.28,4063.75,4402.92,4163.55,3910.48,3995.41,3990.22,4139.83,4258.06,4278.57,4102.78,3945.54,4428.35,4239.58,4065.71,3978.29,4390.16,3848.65,4236.8,3956.87,4180.59,4271.87,3798.46,4189.65,3935.64,4060.24,4265.64,4127.03,3892.5,4239.41,4296.94,4128.02,3975.93,4248.53,4175.48,4084.15,4259.35,4400.83,4284.14,4467.42,4197.77,4312.48,4374.18,4157.12,4513.07,4220.14,4511.3,4174.8,4372.47,4221.88,4004.18,4300.1,4424.57,4551.8,4237.48,4364.6,4452.63,4526.3,4351.36,4359.49,4505.09,4652.8,4305.69,4444.03,4159.71,4532.64,4258.07,4179.57,4180.82,4336.53,4144.83,4453.91,4146.68,4245.46,4517.79,4046.72,4430.99,4338.6,4394.96,4310.79,4279.06,4323.16,4380.26,4293.14
4.74891,3942.66,3606.87,3697.94,3663.76,3315.57,3762.81,3908.28,3697.17,3806.23,3949.85,3501.96,3549.73,3825.58,3520.96,3847.15,3676.52,3892.23,3937.15,3809.82,3784.9,3795.75,3808.51,3904.37,3958.39,3872.15,3816.25,3813,3556.74,3954.92,3639.04,3945.44,3921.91,3802.82,3926.95,3761.67,3914.06,3867.07,3888.46,3942.72,3797.74,3891.42,4025.05,3729.16,3626.6,3826.81,3877.46,3669.68,3774.5,4104.35,3866.53,3639.11,3747.15,3684.12,3861.19,3993.1,4002.29,3847.55,3654.93,4169.87,3978.18,3760.31,3673.98,4111.63,3580.85,3986.65,3738.83,3909.56,4034.4,3522.84,3909.08,3674.14,3817.47,4004.29,3858.24,3658.23,3998.43,4013.33,3883.36,3705.48,3986.36,3894.74,3821.17,3976.19,4156.09,4025.96,4208.65,3938.7,4033.48,4141.68,3889.08,4261.63,3978.17,4230.9,3912.19,4108.32,3980.64,3752.58,4062.64,4152.53,4300.67,4009.23,4109.1,4197.32,4273.66,4123.95,4108.25,4254.09,4411.93,4037.63,4196.77,3936.89,4285.91,4036.79,3951.2,3945.69,4111.69,3927.23,4220.4,3931.77,4009.51,4290.6,3807.15,4212.82,4112.46,4136.74,4087.39,4008.33,4099.89,4157.26,4088.07
4.75298,3685.37,3369.23,3491.31,3407.19,3061.01,3518.03,3658.03,3464.85,3570.53,3709.76,3277.53,3275.13,3579.28,3229.5,3613.93,3429.68,3666.28,3677.43,3567.26,3513.2,3524.95,3533.62,3635.57,3671.49,3587.24,3566.9,3554.18,3320.3,3658.25,3434.73,3674.84,3674.27,3557.71,3679.34,3482.95,3615.48,3621.91,3632.67,3682.79,3520.26,3650.39,3792,3458.38,3373.97,3603.11,3603.94,3409.87,3497.42,3811.04,3575.22,3374.07,3511.05,3393.21,3594.31,3735.66,3735.09,3592.22,3367.03,3915.75,3719.62,3468.8,3382.31,3839.57,3328.81,3738.73,3533.74,3642.05,3802.69,3262.01,3638.95,3421.77,3585.09,3752.16,3582.57,3445.96,3760.69,3739.28,3654,3438.57,3735.42,3622.34,3565.07,3707.27,3926.78,3774.6,3955.15,3685.91,3769.16,3916.46,3634.8,4016.28,3748.49,3956.86,3660.84,3853.08,3741.55,3516.45,3830.13,3901.24,4053.19,3787.99,3855.17,3946.35,4024.77,3903.77,3866.24,4016.19,4166.16,3778.8,3961.03,3729.81,4042.7,3820.94,3727.47,3726.9,3895.41,3721.36,4001.4,3727.97,3780.43,4066.96,3586.62,4008.29,3894.05,3885.01,3869.03,3757.43,3888.27,3933.44,3900.86
4.75705,3435.92,3137.73,3291.25,3160.87,2811.49,3280.58,3415.1,3251.49,3344.49,3474.92,3055,3019.77,3338.27,2961.42,3393.96,3190.98,3449.93,3428.72,3335.46,3255.31,3263.01,3270.31,3376.43,3391.74,3315.35,3327.58,3308.2,3088.5,3369.82,3244.7,3412.22,3439.47,3327.02,3449.57,3219.15,3323.38,3392.49,3388.72,3428.15,3254.95,3421.75,3573.4,3200.64,3131.56,3390.08,3343,3159.85,3234.28,3527.08,3291.55,3116.19,3291.15,3119.17,3343.11,3486.97,3477.77,3337.78,3082.6,3664.5,3462.19,3196.5,3108.36,3573.06,3093.2,3488.65,3334.42,3382.09,3576.55,3014.03,3383.19,3179.13,3362.92,3508.94,3303.38,3254,3525.45,3475.13,3439.26,3175.13,3496.89,3364.81,3318.03,3455.52,3711.6,3529.12,3706.11,3438.57,3521.02,3696.46,3395.9,3778.15,3529.15,3692.66,3422.14,3609.41,3502.51,3294.51,3602.33,3675.76,3806.02,3575.07,3605.09,3701.1,3783.59,3693.28,3634.09,3790.67,3917.11,3531.96,3740.2,3534.87,3806.34,3613.02,3505.52,3521.76,3683.27,3526.1,3795.44,3532.1,3561.65,3844.54,3386.03,3817,3684.77,3641.87,3654.23,3528.79,3689.67,3711.24,3727.25
4.76113,3197.96,2917.94,3099.98,2928.35,2571.71,3053.8,3180.52,3057.61,3129.48,3248.39,2837.32,2784.89,3102.88,2719.39,3187.27,2960.5,3241.44,3192.37,3115.47,3013.58,3011.98,3021.92,3129.6,3120.51,3059.69,3097.8,3074.06,2859.55,3093.83,3063.27,3160.06,3217.86,3111.89,3238.09,2970.07,3039.19,3177.18,3159.44,3183.13,3005.16,3205.29,3367.41,2955.77,2901.53,3187.56,3095.98,2920.32,2986.27,3256.42,3019.37,2867.13,3089.92,2862.99,3109.8,3249.28,3231.69,3087.29,2805.48,3416,3206.44,2946.09,2855.41,3312.32,2876.02,3233.93,3136.85,3134.96,3356.83,2778.96,3144.55,2947.03,3150.14,3275.4,3027.64,3078.54,3293.78,3221.82,3238.83,2917.71,3272.83,3126.36,3083.7,3220.78,3507.89,3288.84,3461.71,3195.63,3288.05,3481.13,3172.78,3549.4,3317.36,3441.07,3197.17,3379.88,3263.92,3084.24,3379.29,3477.48,3556.9,3370.31,3363.06,3462.25,3554.13,3493.55,3412.3,3575.68,3668.4,3299.92,3534.84,3346.87,3579.57,3416.26,3285.02,3326.01,3472.24,3341.12,3598.14,3341.24,3356.76,3622.6,3206.13,3636,3486.67,3409.88,3442.38,3322.02,3504.01,3494.05,3561.28
4.7652,2973.73,2714.53,2919.39,2710.91,2346.34,2840.5,2955.33,2882.02,2927.19,3034.62,2629.04,2570.53,2873.47,2503.01,2994.55,2739.77,3041.92,2969.61,2908,2789.07,2774.34,2792.39,2897.95,2860.38,2823.24,2879.71,2850.71,2633.65,2833.29,2885.13,2920.99,3009.41,2911.92,3043.61,2734.48,2767.54,2973.5,2946.28,2951.3,2772.92,3000.42,3171.03,2723.85,2685.98,2996.11,2864.02,2692.28,2753.93,3001.92,2763.35,2628.65,2907.53,2624.73,2895.4,3025.52,2999.45,2843.92,2541.5,3172.22,2955.27,2717.49,2624.45,3059.2,2680.22,2976.19,2940.35,2905.53,3145.35,2558.56,2924.16,2726.32,2945.9,3053.38,2763.76,2913.64,3068.93,2981.45,3053.1,2671,3065.38,2908.63,2865.46,3000.61,3312.85,3054.92,3223.59,2957.46,3067.82,3271.49,2965.11,3332.41,3110.39,3203.73,2987.85,3166.89,3029.23,2883.7,3161.67,3304.69,3306.2,3171.97,3133.61,3229.49,3339.09,3303.68,3202.28,3369.48,3424.99,3084.87,3342.08,3161.63,3363.99,3232.13,3068.36,3135.41,3261.67,3166.34,3403.91,3154.24,3168.35,3401.64,3047.01,3460.97,3301.35,3190.74,3233.64,3133.17,3329.57,3285.36,3397.53
4.76927,2763.04,2530.27,2751.11,2508.67,2138.51,2641.89,2740.32,2722.58,2739.24,2837.98,2434.9,2376.14,2651.77,2309.75,2815.77,2531.33,2853.82,2761.7,2714.15,2581.96,2552.11,2584.94,2684.83,2614.37,2607.49,2676.87,2638.35,2412.59,2590.43,2708.32,2697.3,2814.51,2725.47,2863.57,2512,2514.36,2778.92,2748.94,2733.84,2560.43,2805.98,2981.49,2504.87,2487.02,2816.19,2648.13,2478.24,2537.58,2764.8,2527.29,2401.89,2742.45,2403.75,2700.1,2817.67,2784.4,2609.58,2296.6,2936.84,2713.28,2508.73,2414.75,2816.85,2508.11,2721.12,2746.06,2696.54,2944.96,2355.11,2721.32,2517.83,2750.18,2845.04,2518.68,2752.77,2855.75,2756.72,2881.8,2440.83,2876.12,2711.48,2665.13,2792.71,3124.25,2830.48,2994.41,2726.77,2857.79,3069.15,2772.5,3128.78,2906.94,2981.84,2796.35,2971.93,2804.34,2692.68,2950.96,3153.13,3057.21,2977.51,2919.37,3001.81,3138.95,3121.01,3006.19,3171.17,3191.33,2887.32,3157.28,2977.26,3160.03,3059.85,2859.02,2947.64,3053.17,3000.55,3207.72,2972.02,2997.32,3182.6,2907.02,3287.79,3128.82,2985.02,3029.02,2955.72,3163.71,3088.43,3233.26
4.77334,2563.97,2366.14,2596.67,2322.11,1948.89,2457.22,2535.59,2577,2567.06,2661.2,2258.57,2201.03,2441.07,2136.63,2649.72,2338.33,2679.09,2569.17,2535.87,2392.08,2346.64,2401.07,2493.05,2384.33,2412.34,2491.64,2438.57,2198.69,2367.1,2535.23,2491.09,2634.3,2550.04,2694.93,2303.27,2283.64,2592.34,2566.6,2529.52,2370.76,2620.79,2797.31,2299.14,2306.96,2647.38,2449.42,2282.45,2337.58,2544.86,2312.96,2187.81,2592.62,2199.31,2523.09,2625.48,2589.11,2385.36,2075.5,2714.49,2485.35,2317.24,2224.98,2589.12,2359.71,2476.91,2555.49,2507.99,2759.33,2170.21,2533.93,2322.48,2564.29,2651.92,2296.16,2591.52,2659.4,2549.41,2722.35,2233.21,2705.42,2533.71,2483.11,2596.45,2940.61,2619.84,2777.07,2507.9,2656.07,2874.9,2594.96,2938.59,2708.1,2777.3,2623.27,2794.53,2596.21,2512.7,2749.33,3015.75,2815.14,2784.93,2720.49,2778.32,2952.15,2942.73,2825.66,2980.64,2969.84,2705.74,2976.37,2794.01,2967.12,2897.24,2659.52,2763.18,2849.49,2841.09,3006.45,2796.55,2842.67,2966.7,2781.69,3113.47,2967.31,2792.39,2830.21,2783.37,3004.17,2906.15,3068.98
4.77742,2374.39,2221.59,2457.12,2152.58,1775.69,2284.66,2340.33,2443.1,2411.73,2504.75,2102.26,2044.63,2245.34,1981.11,2494.64,2163.54,2518.12,2391.29,2375.2,2218.98,2158.51,2240.46,2323.09,2170.28,2236.86,2323.35,2253.36,1993.74,2164.95,2370.68,2304.51,2469.91,2382.36,2535.07,2109.26,2075.98,2414.85,2399.56,2336.16,2206.42,2444.33,2618.36,2108.14,2147.76,2488.25,2268.92,2108.8,2154.17,2341.01,2120.04,1988.49,2456.59,2011.35,2362.82,2446.94,2413.55,2172.97,1880.78,2509.42,2275.59,2140.73,2054.09,2379.75,2232.1,2252.17,2370.18,2337.85,2591.59,2004.22,2359.85,2141.46,2390.65,2474.55,2096.69,2429.61,2483.18,2359.14,2570.49,2053.18,2551.8,2373.34,2319.67,2413.05,2761.74,2426.94,2573.93,2305.09,2461.58,2687.63,2432.69,2760.31,2517.12,2592.58,2466.8,2632.04,2410.72,2345.75,2559.73,2883.45,2585.67,2593.65,2536.13,2559.33,2776.22,2768.26,2661.04,2798.08,2761.03,2537.25,2797.38,2613.46,2784.04,2741.83,2470.85,2584.57,2653.43,2685.06,2799.56,2629.81,2701.77,2755.97,2664.16,2936.79,2814.06,2612.02,2639.17,2612.42,2849.81,2740.42,2907.01
4.78149,2193.43,2094.45,2332.26,2001.12,1615.87,2122.43,2153.52,2318.47,2273.88,2367.69,1966.66,1906.69,2067.91,1840.94,2349.19,2008.37,2369.62,2226.96,2232.75,2061.63,1987.54,2101.42,2172.25,1971.4,2080.04,2168.97,2084.05,1799.12,1985.16,2218.95,2139.35,2321.15,2218.83,2382.65,1931.33,1889.8,2248.67,2249.49,2152.62,2067.16,2276.68,2445.17,1934.37,2010.05,2336.62,2107.01,1958.11,1987.48,2151.55,1947.08,1807.37,2333.74,1840.69,2217.64,2279.56,2254.91,1975.69,1712.31,2324,2087.14,1977.67,1901.22,2191.09,2120.35,2053.87,2192.11,2183.61,2442.75,1856.66,2197.66,1975.9,2232.22,2312.36,1918.42,2270.21,2326.5,2183.81,2422.62,1903.52,2412.33,2227.74,2175.26,2244.24,2588.94,2253.7,2386.15,2121.12,2273.98,2504.36,2285.52,2591.81,2338.17,2429.26,2323.79,2480.59,2250.59,2193.15,2385.79,2747.68,2373.66,2404.65,2366.3,2346.66,2608.95,2600.34,2511.77,2623.45,2564.61,2378.99,2620.48,2437.57,2609.77,2591.89,2292.95,2415.09,2467.59,2531.06,2589.11,2473.12,2571.36,2553.73,2547.18,2759.19,2666.77,2442.91,2457.86,2442.25,2700.29,2591.09,2749.39
4.78556,2021.96,1981.35,2219.75,1866.38,1467.01,1969.26,1975.35,2200.16,2153.4,2248.63,1851.02,1786.86,1910.55,1713.57,2212.77,1872.21,2230.93,2076.12,2106.59,1918.71,1832.87,1981.56,2035.9,1787.48,1940.94,2025.46,1930.93,1616.61,1827.96,2081.95,1996.1,2185.48,2056.69,2237.57,1771.71,1723.58,2095.22,2117.94,1979.64,1949.16,2117.6,2278.38,1780,1892.38,2190.23,1963.17,1827.16,1837.6,1974.79,1792.87,1647.49,2223.98,1688.37,2086.1,2121.37,2109.39,1797.4,1567.73,2157.27,1921.94,1827.43,1765.13,2023.04,2019.28,1885.75,2023.86,2043.79,2311.16,1726.36,2046.2,1825.84,2091.38,2163.75,1758.41,2117.65,2184.17,2021.16,2277.47,1783.8,2283.85,2093.88,2049.42,2090.55,2424.67,2098.98,2213.64,1956.89,2093.54,2321.9,2152.96,2431.72,2174.54,2286.82,2191.37,2336.7,2114.76,2055.16,2230.8,2603.33,2182.38,2220.25,2212.08,2143.36,2449.39,2443.47,2376.88,2456.45,2380.35,2229.15,2447.32,2267.93,2444.45,2447.01,2125.73,2258.3,2294.43,2380.11,2378.99,2326.81,2449.13,2364.03,2425.32,2585.2,2524.59,2284.58,2288.16,2274.35,2555.36,2455.65,2596.82
4.78963,1862.38,1878.66,2115.61,1743.78,1328.84,1824.14,1808.03,2085.15,2049.39,2145.89,1752.94,1684.04,1772.84,1595.93,2085.03,1752.74,2098.98,1939.94,1992.99,1789.17,1692.96,1878.13,1909.91,1619.39,1818.23,1891.4,1793.3,1449.08,1692.38,1959.3,1873.9,2058.38,1895.18,2100.05,1632.93,1576.74,1953.7,2004.77,1819.42,1845.98,1965.46,2118.55,1645.27,1791.53,2047.8,1835.92,1710.88,1704.24,1809.95,1657.15,1509.7,2127.05,1554.25,1966.92,1971.57,1974.53,1640.67,1443.63,2005,1779.88,1689.99,1643.62,1873.03,1924.79,1747.76,1868.04,1918.58,2193.73,1611.03,1903.82,1689.5,1968.94,2026.32,1613.81,1975.49,2048.49,1870.12,2135.02,1690.09,2164.17,1968.96,1939.19,1950.63,2271.72,1959.03,2055.48,1811.58,1921.03,2139.29,2034.55,2280.16,2027.39,2162.75,2067.79,2198.64,1999.46,1931.04,2096.18,2449.8,2013.1,2043.81,2074.66,1953.6,2298.09,2301,2255.08,2297.08,2208.47,2086.87,2280.26,2105.88,2289.12,2307.99,1969.39,2118.17,2136.05,2235.29,2173.85,2190.64,2334.52,2190.31,2295.82,2421.08,2388.14,2137.73,2132.05,2110.74,2414.8,2329.77,2449.56
4.79371,1717.36,1783.26,2016.01,1626.77,1203.16,1685.91,1655.01,1971.54,1960.16,2056.55,1668.75,1595.93,1651.91,1484.76,1964.82,1646.74,1971.52,1819.67,1888.25,1672.49,1565.34,1788.04,1792.11,1468.32,1709.61,1766.32,1669.27,1300.22,1576.33,1849.66,1771.22,1935.01,1735.64,1969.05,1516.23,1448.62,1820.88,1907.51,1674.46,1750.89,1817.16,1966.54,1528.49,1703.57,1910.17,1722.88,1605.43,1585.91,1657.61,1539.88,1392.36,2042.18,1436.34,1858.93,1830.92,1849.9,1505.59,1336.71,1861.73,1658.16,1565.07,1533.45,1737.65,1834.27,1636.4,1726.24,1809.17,2087.56,1506.96,1768.55,1564.04,1864.07,1897.63,1482.78,1846.1,1912.81,1730.96,1994.55,1615.44,2052.01,1851.26,1838.56,1822.29,2132.33,1829.12,1910.15,1683.08,1757.22,1959.22,1929.89,2138.54,1895.68,2053.69,1952.52,2066.59,1899.36,1819.02,1980.35,2290,1864.97,1879.25,1954.49,1782.4,2156.52,2173,2144.69,2146.24,2049.95,1951.68,2121.8,1953.54,2144.42,2175.96,1824.02,1998.53,1993.89,2100.26,1978.32,2064.41,2227.94,2034.17,2158.53,2272.07,2258.55,2004.2,1991.53,1953.15,2279.11,2208.86,2308.6
4.79778,1588.51,1692.81,1918.8,1509.75,1092.2,1553.43,1519.36,1859.21,1883.21,1976.03,1594.46,1519.06,1543.21,1377.46,1850.02,1550.96,1847.77,1715.07,1789.91,1568.08,1446.46,1707.81,1682.11,1334.89,1611.81,1649.25,1555.89,1173.49,1477,1752.14,1686.35,1811.97,1580.39,1841.95,1420.15,1337.51,1692.32,1821.8,1546.31,1658.95,1669.24,1824.01,1427.48,1625.05,1780.33,1621.17,1509.61,1479.82,1519.35,1439.75,1292.37,1967.81,1331.61,1761.04,1701.55,1735.93,1390.11,1244.27,1723.57,1552.11,1451.69,1430.57,1614.7,1746.57,1545.82,1597.99,1716.38,1990.16,1410.07,1639.13,1447.19,1774.81,1775.65,1364.94,1730.48,1774.12,1604.58,1854.25,1551.24,1945.96,1740.48,1740.42,1704.28,2007.39,1705.53,1775.32,1568.59,1602.33,1787.39,1837.64,2008.45,1776.96,1956.28,1845.8,1941.5,1808.19,1716.49,1879.17,2128.7,1735.52,1730.16,1851.12,1634.4,2025.47,2056.59,2043.84,2006.08,1906.32,1822.94,1973.73,1814.29,2009.23,2051.48,1688.81,1901.86,1868.6,1977.43,1796.54,1948,2129.7,1895.33,2015.31,2140.37,2136.76,1885.56,1867.96,1803.51,2149.92,2089.74,2175.64
